,genre,budget_norm,votes_norm,votes,budget,country,year,score_norm,score,rating,isprofit,profitability_ratio
1175,4,-0.7910990547714212,-0.7607738205705684,12035,11000000,1,2001,-0.7940664303194614,5.6,5,1,0.206995727
1176,2,1.9060162400071885,-0.7088181072976901,15048,75000000,1,2001,-1.850166818086367,4.7,5,0,-0.927840013
1177,6,0.0938919013278099,-0.5556410077281656,23931,32000000,1,2001,0.1446894699177893,6.4,5,1,0.256865875
1178,4,-0.4961020694050108,-0.537000408309652,25012,18000000,1,2001,-0.2073439926711802,6.1,6,0,-0.237236556
1179,5,1.9060162400071885,-0.585507352032389,22199,75000000,1,2001,-0.9114109178491172,5.5,5,0,-0.397238507
1180,0,2.706722343144588,-0.351491094207553,35770,94000000,1,2001,-2.08485579314568,4.5,5,0,-0.653012032
1181,6,1.1474525633507042,-0.4612481851407989,29405,57000000,0,2001,-0.4420329677304919,5.9,6,0,-0.551861491
1182,4,-1.001811187176,-0.4899764354934757,27739,6000000,1,2001,1.7875122953329765,7.8,6,0,-0.495153167
1183,4,-0.6225293488477581,-0.5995783317969654,21383,15000000,0,2001,0.7314119075660706,6.9,6,0,-0.976417133
1184,4,0.7260282985415465,-0.1036625143344012,50142,47000000,1,2001,-1.7328223305567112,4.8,5,1,0.228575787
1185,1,0.8524555779842938,-0.4022052504423803,32829,50000000,1,2001,-1.7328223305567112,4.8,5,0,-0.33154388
1186,6,-0.7068142018095896,-0.5854728643368876,22201,13000000,1,2001,0.2620339574474452,6.5,5,1,0.302240231
1187,0,1.358164695755283,-0.2882234168102113,39439,62000000,1,2001,-0.4420329677304919,5.9,6,0,-0.746151097
1188,0,0.8524555779842938,-0.4720428338327411,28779,50000000,1,2001,-0.9114109178491172,5.5,6,1,0.03517198
1189,4,-0.4961020694050108,-0.5108587351195811,26528,18000000,1,2001,-0.2073439926711802,6.1,6,0,-0.650518167
1190,6,0.2203191807705572,-0.455316301514556,29749,35000000,1,2001,0.6140674200364137,6.8,6,0,-0.673308114
1191,0,0.0096070483659784,-0.5130831914794223,26399,30000000,1,2001,-0.2073439926711802,6.1,5,0,-0.634493033
1192,6,0.9788828574270412,-0.6182879066064818,20298,53000000,1,2001,-0.7940664303194614,5.6,6,0,-0.546329585
1193,0,0.2203191807705572,-0.7521691405429659,12534,35000000,1,2001,-0.324688480200836,6.0,5,0,-0.6210004
1194,6,0.4310313131751361,-0.6102005420114005,20767,40000000,1,2001,-0.0899995051415233,6.2,6,0,-0.847144075
1195,4,1.2738798427934517,-0.7399087647922137,13245,60000000,1,2001,-0.9114109178491172,5.5,5,0,-0.465078033
1196,0,0.3467464602133046,-0.8834293096213427,4922,38000000,1,2001,-1.263444380438086,5.2,5,0,-0.983595421
1197,4,-0.7910990547714212,-0.6939194228410799,15912,11000000,1,2001,-1.14609989290843,5.3,6,1,0.232612636
1198,4,-0.7068142018095896,-0.582748336392276,22359,13000000,0,2001,-0.2073439926711802,6.1,6,0,-0.621546462
1199,4,0.1360343278087257,-0.384254404933895,33870,33000000,1,2001,0.6140674200364137,6.8,5,0,-0.772832667
1200,4,1.6953041076026094,-0.3440934835224999,36199,70000000,1,2001,-1.850166818086367,4.7,4,1,0.613612843
1201,4,0.2203191807705572,-0.6906258479206949,16103,35000000,0,2001,-0.5593774552601488,5.8,5,0,-0.863514086
1202,6,-1.0650248268973737,-0.8150402094420414,8888,4500000,1,2001,0.9661008826253824,7.1,6,0,-0.269296889
1203,6,-1.043953613656916,-0.8103843705493506,9158,5000000,1,2001,0.9661008826253824,7.1,6,0,-0.8964256
1204,1,-0.9596687606950842,-0.9095364951159122,3408,7000000,1,2001,0.2620339574474452,6.5,4,0,-0.325661286
1205,5,-0.5803869223668423,-0.8673925312131858,5852,16000000,1,2001,-2.554233743264305,4.1,6,0,-0.54326525
1206,0,0.2203191807705572,-0.8340084419678183,7788,35000000,1,2001,-1.028755405378773,5.4,4,0,-0.046929257
1207,4,-0.9596687606950842,-0.8666165580644041,5897,7000000,1,2001,-1.850166818086367,4.7,6,1,0.442442286
1208,5,-1.1282384666187473,-0.7939509836429275,10111,3000000,1,2001,0.4967229325067578,6.7,6,1,1.940594
1209,6,-0.4118172164431792,-0.8052629477673908,9455,20000000,0,2001,0.1446894699177893,6.4,5,0,-0.966593
1210,9,-0.6225293488477581,-0.8379400392549794,7560,15000000,1,2001,-1.14609989290843,5.3,6,0,-0.514103267
1211,6,0.0096070483659784,-0.8882230992960392,4644,30000000,1,2001,-0.2073439926711802,6.1,6,0,-0.985656233
1212,2,-0.2853899370004319,-0.8385953054695062,7522,23000000,1,2001,0.379378444977101,6.6,0,1,0.595511348
1213,4,0.3467464602133046,-0.8149884778987893,8891,38000000,1,2001,-0.9114109178491172,5.5,4,0,-0.400766737
1214,6,-0.9596687606950842,-0.8459929161545592,7093,7000000,0,2001,0.1446894699177893,6.4,5,0,-0.541502714
1215,6,-0.5382444958859266,-0.8389056947290189,7504,17000000,1,2001,-2.7889227183236174,3.9,5,0,-0.817608824
1216,5,-0.6857429885691317,-0.8683926743827268,5794,13500000,1,2001,-0.324688480200836,6.0,6,0,-0.949096741
1217,6,-0.7910990547714212,2.0436793583655604,174670,11000000,1,2002,1.318134345214352,7.4,4,1,2.747915364
1218,6,0.4731737396560518,2.5665128221669766,204990,41000000,1,2002,0.8487563950957264,7.0,6,1,1.846928659
1219,6,0.8524555779842938,0.2000706199465405,67756,50000000,1,2002,0.4967229325067578,6.7,6,1,0.05602
1220,4,-1.0860960401378317,0.2756331607901358,72138,4000000,1,2002,0.8487563950957264,7.0,6,1,0.01492
1221,5,2.116728372411767,2.7222420112036056,214021,80000000,1,2002,1.6701678078033204,7.7,6,1,0.305684525
1222,4,0.3467464602133046,0.5668817492995663,89028,38000000,1,2002,-0.0899995051415233,6.2,5,1,2.347984684
1223,0,1.9060162400071885,0.9560926368807594,111599,75000000,1,2002,1.083445370155039,7.2,6,1,0.04163624
1224,5,0.7681707250224623,2.836085894053769,220623,48000000,1,2002,0.6140674200364137,6.8,6,1,1.008277792
1225,6,-0.2011050840386004,0.9001191070819666,108353,25000000,1,2002,1.5528233202736634,7.6,5,1,0.66703976
1226,0,0.1360343278087257,2.7601957201029106,216222,33000000,0,2002,0.4967229325067578,6.7,6,1,0.215748758
1227,4,-0.453959642924095,1.6792996115453842,153539,19000000,1,2002,1.6701678078033204,7.7,6,1,0.170834789
1228,0,1.021025283907957,1.9858607368574417,171317,54000000,0,2002,0.4967229325067578,6.7,6,1,0.52496887
1229,0,1.2738798427934517,0.1095576631030829,62507,60000000,1,2002,0.1446894699177893,6.4,5,0,-0.279093183
1230,0,1.6953041076026094,1.721874671641878,156008,70000000,1,2002,-0.5593774552601488,5.8,5,1,1.030134029
1231,2,2.116728372411767,1.2952963659849042,131270,80000000,1,2002,1.083445370155039,7.2,4,1,0.822429225
1232,5,-0.7068142018095896,2.85855462767294,221926,13000000,1,2002,0.9661008826253824,7.1,6,1,2.582016308
1233,3,-0.7489566282905055,0.1855685439881965,66915,12000000,1,2002,1.318134345214352,7.4,6,1,1.157083333
1234,4,-0.4961020694050108,-0.2282148266377532,42919,18000000,1,2002,-0.0899995051415233,6.2,5,1,1.279606389
1235,6,2.9595769020300824,-0.0715889575180873,52002,100000000,0,2002,0.4967229325067578,6.7,5,0,-0.64831034
1236,0,1.2738798427934517,0.9854933972957138,113304,60000000,1,2002,-0.0899995051415233,6.2,5,0,-0.2823003
1237,0,1.2738798427934517,0.943021800285724,110841,60000000,1,2002,-0.9114109178491172,5.5,5,1,0.517451283
1238,4,-0.2011050840386004,1.0803000722290974,118802,25000000,1,2002,1.200789857684695,7.3,6,0,-0.28623136
1239,9,0.2203191807705572,0.4202228241798086,80523,35000000,1,2002,-0.9114109178491172,5.5,6,0,-0.139614543
1240,4,0.5574585926178834,-0.1283212166179113,48712,43000000,1,2002,-1.3807888679677427,5.1,6,0,-0.425158977
1241,0,-0.3696747899622635,3.3939416126368704,252974,21000000,0,2002,0.6140674200364137,6.8,5,1,0.204592714
1242,4,0.0096070483659784,1.637672963075179,151125,30000000,0,2002,0.9661008826253824,7.1,5,1,0.379509267
1243,6,0.2203191807705572,-0.1683441872473007,46391,35000000,1,2002,-1.14609989290843,5.3,6,0,-0.133234286
1244,6,0.0938919013278099,0.187068758742508,67002,32000000,1,2002,0.2620339574474452,6.5,5,1,0.117074063
1245,4,1.2738798427934517,0.6156128630430624,91854,60000000,1,2002,-0.2073439926711802,6.1,5,1,0.555914183
1246,5,0.3467464602133046,-0.3999635502347886,32959,38000000,1,2002,-0.6767219427898046,5.7,5,1,0.052835316
1247,6,-0.9175263342141684,-0.2853954257790955,39603,8000000,1,2002,0.2620339574474452,6.5,6,1,0.75197325
1248,6,-1.043953613656916,1.7243922734134811,156154,5000000,1,2002,1.6701678078033204,7.7,6,1,1.6121686
1249,2,2.116728372411767,-0.1032486619883842,50166,80000000,1,2002,0.9661008826253824,7.1,0,0,-0.083998538
1250,4,-0.6225293488477581,-0.4671455810715405,29063,15000000,1,2002,-2.554233743264305,4.1,6,1,1.023629467
1251,6,0.0096070483659784,-0.4993915763653614,27193,30000000,1,2002,-0.7940664303194614,5.6,5,1,0.3463549
1252,0,2.327440504816346,0.1480114435871581,64737,85000000,1,2002,-0.9114109178491172,5.5,6,0,-0.528502859
1253,4,0.8524555779842938,1.0670912848520562,118036,50000000,1,2002,-0.5593774552601488,5.8,5,1,1.52586904
1254,0,1.6110192546407778,0.6010073239982141,91007,68000000,1,2002,0.1446894699177893,6.4,5,1,0.748632882
1255,4,1.0631677103888726,0.2896868967069615,72953,55000000,1,2002,-1.3807888679677427,5.1,5,1,0.709295
1256,5,0.262461607251473,0.8654244854075455,106341,36000000,1,2002,0.9661008826253824,7.1,5,1,0.9932445
1257,4,-1.0860960401378317,-0.1764143079946313,45923,4000000,0,2002,0.4967229325067578,6.7,6,1,0.63315475
1258,5,0.5153161661369676,-0.4060678723385386,32605,42000000,1,2002,0.0273449823881324,6.3,5,0,-0.010876024
1259,6,-0.6225293488477581,-0.6409290787031592,18985,15000000,1,2002,0.4967229325067578,6.7,4,1,0.277204933
1260,4,0.0096070483659784,0.9635074914135632,112029,30000000,1,2002,1.083445370155039,7.2,6,1,1.167209567
1261,5,0.8524555779842938,-0.1722240529912097,46166,50000000,1,2002,-0.2073439926711802,6.1,6,0,-0.36250262
1262,6,-0.6857429885691317,-0.3049499491283965,38469,13500000,1,2002,1.318134345214352,7.4,5,1,0.174443556
1263,2,0.1781767542896415,-0.6402048370976295,19027,34000000,1,2002,-1.14609989290843,5.3,5,0,-0.310496353
1264,4,-0.833241481252337,-0.6014579112017924,21274,10000000,1,2002,-0.5593774552601488,5.8,6,1,2.2983713
1265,6,-0.7489566282905055,0.7965008259479721,102344,12000000,1,2002,0.6140674200364137,6.8,6,1,1.63309425
1266,0,0.0096070483659784,-0.1692063796348361,46341,30000000,1,2002,-1.028755405378773,5.4,5,0,-0.4225798
1267,4,-0.5382444958859266,0.1433211169989659,64465,17000000,1,2002,-0.7940664303194614,5.6,6,1,1.232401294
1268,1,-0.6225293488477581,-0.4410039078814697,30579,15000000,1,2002,-1.028755405378773,5.4,4,1,2.187418333
1269,0,1.2738798427934517,0.1892242397113462,67127,60000000,1,2002,-1.14609989290843,5.3,5,0,-0.157533367
1270,4,-0.7068142018095896,-0.4512984849886414,29982,13000000,1,2002,-0.4420329677304919,5.9,5,1,1.228629769
1271,6,-1.2335945328210367,-0.4777333035904742,28449,500000,1,2002,0.4967229325067578,6.7,6,0,-0.699446
1272,4,-1.170380893099663,-0.3916865033144495,33439,2000000,1,2002,0.6140674200364137,6.8,6,0,-0.7948795
1273,4,-0.4118172164431792,-0.4880796122408981,27849,20000000,1,2002,-1.6154778430270544,4.9,6,0,-0.5706812
1274,0,-0.4118172164431792,-0.5465362561157926,24459,20000000,1,2002,-0.0899995051415233,6.2,6,0,-0.3800686
1275,0,-0.833241481252337,-0.2861541550801266,39559,10000000,1,2002,-0.0899995051415233,6.2,5,1,0.6033556
1276,6,-0.5803869223668423,-0.5063925785521483,26787,16000000,1,2002,1.083445370155039,7.2,5,1,0.021632625
1277,0,-0.6225293488477581,-0.6557760316165174,18124,15000000,1,2002,0.379378444977101,6.6,6,0,-0.396027467
1278,4,1.4845919751980303,-0.3090022533498125,38234,65000000,1,2002,-0.7940664303194614,5.6,0,1,1.142097338
1279,6,0.641743445579715,0.0741043121276306,60451,45000000,1,2002,0.2620339574474452,6.5,6,1,0.484856622
1280,9,0.4310313131751361,-0.6440502151460371,18804,40000000,1,2002,-0.0899995051415233,6.2,6,0,-0.98486095
1281,4,-0.5803869223668423,-0.5704534729460223,23072,16000000,1,2002,0.379378444977101,6.6,5,0,-0.697538563
1282,1,0.2203191807705572,-0.5939395935824844,21710,35000000,0,2002,-1.3807888679677427,5.1,4,1,1.319216
1283,6,-0.8964551209737106,-0.673588926342997,17091,8500000,1,2002,-1.4981333554973986,5.0,5,1,2.360461882
1284,4,-0.4118172164431792,-0.4572648563103857,29636,20000000,1,2002,-0.6767219427898046,5.7,5,1,1.8199081
1285,0,0.8524555779842938,-0.3382133314395091,36540,50000000,1,2002,0.1446894699177893,6.4,6,0,-0.47600966
1286,4,0.0096070483659784,-0.6897636555331597,16153,30000000,1,2002,-1.3807888679677427,5.1,4,1,0.7144141
1287,0,2.327440504816346,-0.0230302822520982,54818,85000000,1,2002,-0.9114109178491172,5.5,5,0,-0.551968094
1288,0,1.6953041076026094,-0.2115917574060723,43883,70000000,1,2002,-1.028755405378773,5.4,5,0,-0.527062857
1289,6,1.6953041076026094,-0.1766384780153905,45910,70000000,1,2002,0.0273449823881324,6.3,6,0,-0.727474071
1290,0,-0.2011050840386004,-0.4400210085596794,30636,25000000,1,2002,-0.5593774552601488,5.8,5,1,0.5292174
1291,5,-0.833241481252337,-0.337161456726716,36601,10000000,0,2002,1.318134345214352,7.4,6,0,-0.188864
1292,6,-0.1168202310767688,-0.6905223848341907,16109,27000000,1,2002,-0.324688480200836,6.0,5,1,1.577741333
1293,3,-0.7278854150500476,-0.4790783237150293,28371,12500000,1,2002,1.200789857684695,7.3,5,1,0.6862516
1294,5,-0.9385975474546264,-0.3586472910240961,35355,7500000,1,2002,1.083445370155039,7.2,6,1,0.394678533
1295,4,1.0631677103888726,-0.3505771702767655,35823,55000000,0,2002,0.1446894699177893,6.4,6,0,-0.848076091
1296,4,-0.0325353781149373,-0.709352666577962,15017,29000000,0,2002,-1.14609989290843,5.3,5,0,-0.416200517
1297,4,-0.7489566282905055,-0.7531347960170055,12478,12000000,1,2002,-1.028755405378773,5.4,6,0,-0.150102833
1298,9,-0.5382444958859266,-0.773068684016822,11322,17000000,1,2002,-1.7328223305567112,4.8,5,0,-0.244656353
1299,4,-1.0860960401378317,-0.8155575248745625,8858,4000000,1,2002,0.8487563950957264,7.0,6,0,-0.85948525
1300,6,-0.2011050840386004,-0.8274557798225499,8168,25000000,1,2002,-1.6154778430270544,4.9,5,0,-0.57089268
1301,4,0.2203191807705572,-0.8967588039326387,4149,35000000,1,2002,-2.671578230793961,4.0,0,0,-0.514600114
1302,6,-0.833241481252337,-0.871548298521106,5611,10000000,0,2002,0.8487563950957264,7.0,4,0,-0.8516025
1303,4,-0.7910990547714212,-0.7471511808475104,12825,11000000,0,2002,-1.14609989290843,5.3,6,0,-0.562341455
1304,4,1.2738798427934517,0.2981191382570569,73442,60000000,1,2002,-0.4420329677304919,5.9,6,0,-0.464629183
1305,1,-1.1071672533782897,-0.693557302038315,15933,3500000,1,2002,-0.0899995051415233,6.2,6,0,-0.932495429
1306,3,-0.9596687606950842,-0.7655331225497634,11759,7000000,1,2002,0.379378444977101,6.6,6,0,-0.705419143
1307,0,-0.833241481252337,-0.8579429026457988,6400,10000000,1,2002,-0.7940664303194614,5.6,6,0,-0.3955382
1308,4,-0.8753839077332527,-0.4525227981789415,29911,9000000,1,2002,0.8487563950957264,7.0,6,0,-0.479833
1309,10,1.2738798427934517,-0.8148505271167835,8899,60000000,0,2002,-1.7328223305567112,4.8,5,0,-0.91082715
1310,4,-1.170380893099663,-0.8150402094420414,8888,2000000,1,2002,-1.7328223305567112,4.8,6,1,0.253223
1311,0,-0.7068142018095896,-0.7471684246952611,12824,13000000,1,2002,-1.967511305616024,4.6,5,1,0.181656692
1312,0,-0.6646717753286738,-0.790985041829806,10283,14000000,1,2002,-0.5593774552601488,5.8,6,1,0.820209357
1313,4,-0.833241481252337,-0.7435472166676128,13034,10000000,1,2002,-0.7940664303194614,5.6,6,1,2.0307416
1314,4,-0.7910990547714212,-0.7277001205847136,13953,11000000,0,2002,-1.028755405378773,5.4,6,0,-0.724165364
1315,2,-0.7910990547714212,-0.826093515850244,8247,11000000,1,2002,0.2620339574474452,6.5,4,1,0.037422182
1316,2,-0.2011050840386004,-0.7485996640585697,12741,25000000,1,2002,-1.14609989290843,5.3,4,1,0.60434788
1317,4,-0.7489566282905055,-0.7446335790759072,12971,12000000,1,2002,0.1446894699177893,6.4,6,0,-0.972168667
1318,4,-0.5972438929592087,-0.8737727548809472,5482,15600000,1,2002,-2.08485579314568,4.5,5,0,-0.130011731
1319,6,-1.1914521063401209,0.2772195947832008,72230,1500000,1,2003,0.6140674200364137,6.8,6,1,2.066453333
1320,9,-0.723671172401956,0.6463413997348212,93636,12600000,1,2003,-0.2073439926711802,6.1,6,1,0.223632619
1321,1,-0.4118172164431792,0.1189555601272178,63052,20000000,1,2003,0.9661008826253824,7.1,4,1,2.37032865
1322,0,2.0324435194499357,2.2294645740316703,185444,78000000,1,2003,-1.14609989290843,5.3,5,0,-0.994463064
1323,4,0.2203191807705572,2.900008837665638,224330,35000000,1,2003,0.9661008826253824,7.1,5,1,1.321747914
1324,10,0.0096070483659784,2.3450328416569044,192146,30000000,1,2003,1.200789857684695,7.3,6,1,0.7386512
1325,0,0.0096070483659784,0.6711725404958383,95076,30000000,1,2003,-0.5593774552601488,5.8,6,1,1.7540885
1326,4,-0.2432475105195161,2.3750198928953825,193885,24000000,1,2003,1.083445370155039,7.2,6,1,2.149378875
1327,0,1.948158666488104,2.67547669610369,211309,76000000,1,2003,-0.4420329677304919,5.9,5,1,0.673090803
1328,0,2.0324435194499357,1.5960635584527243,148712,78000000,1,2003,-0.5593774552601488,5.8,5,0,-0.147882
1329,9,-0.9596687606950842,0.1458559626183198,64612,7000000,1,2003,-0.324688480200836,6.0,6,1,0.804994571
1330,0,2.7488647696255035,0.9313822030539972,110166,95000000,1,2003,-0.9114109178491172,5.5,5,0,-0.308840042
1331,1,2.0745859459308518,1.1770553019583108,124413,79000000,0,2003,1.083445370155039,7.2,6,1,0.210588722
1332,6,-0.3275323634813477,0.0218209657474889,57419,22000000,1,2003,1.4354788327440076,7.5,6,1,1.651420636
1333,0,2.327440504816346,0.5374465011891105,87321,85000000,1,2003,0.4967229325067578,6.7,5,0,-0.438513624
1334,4,0.8524555779842938,1.9989833049957293,172078,50000000,1,2003,0.1446894699177893,6.4,5,1,1.11626746
1335,4,1.0631677103888726,1.9903441372726252,171577,55000000,1,2003,0.0273449823881324,6.3,6,1,0.901183891
1336,4,0.0096070483659784,-0.1798803213925233,45722,30000000,1,2003,1.5528233202736634,7.6,4,1,0.380249
1337,9,-0.1589626575576846,1.2589980664696674,129165,26000000,1,2003,-0.0899995051415233,6.2,6,1,0.806200538
1338,5,-0.4118172164431792,2.487829144880504,200427,20000000,1,2003,1.6701678078033204,7.7,6,0,-0.18756495
1339,5,0.8524555779842938,0.6645681468073178,94693,50000000,1,2003,1.5528233202736634,7.6,6,0,-0.6081252
1340,6,-0.6225293488477581,0.0452553548406989,58778,15000000,1,2003,1.5528233202736634,7.6,6,0,-0.132967667
1341,0,-0.0325353781149373,1.398862915575647,137276,29000000,1,2003,0.1446894699177893,6.4,6,1,0.94344069
1342,0,1.2738798427934517,0.4328970522765778,81258,60000000,1,2003,-0.9114109178491172,5.5,5,0,-0.4802184
1343,4,0.7681707250224623,1.0801276337515904,118792,48000000,1,2003,-0.9114109178491172,5.5,5,1,1.291733688
1344,6,1.4845919751980303,0.1670486515039379,65841,65000000,1,2003,0.1446894699177893,6.4,5,0,-0.017523969
1345,6,-0.833241481252337,-0.7587562903837358,12152,10000000,1,2003,-1.4981333554973986,5.0,2,0,-0.9634266
1346,4,1.9060162400071885,2.1418830713058328,180365,75000000,1,2003,-0.0899995051415233,6.2,5,1,0.808610973
1347,4,0.2203191807705572,-0.365700024754135,34946,35000000,1,2003,0.0273449823881324,6.3,5,0,-0.420051229
1348,6,0.0096070483659784,-0.5096516657770317,26598,30000000,0,2003,0.0273449823881324,6.3,6,0,-0.820625767
1349,4,-0.4961020694050108,-0.2934827903741768,39134,18000000,1,2003,0.6140674200364137,6.8,5,1,1.422817944
1350,0,1.6953041076026094,0.7460453274294053,99418,70000000,1,2003,0.379378444977101,6.6,6,0,-0.375216057
1351,0,1.9060162400071885,-0.4071542347468331,32542,75000000,1,2003,-1.14609989290843,5.3,5,0,-0.599822053
1352,2,1.2738798427934517,-0.2829467993984952,39745,60000000,1,2003,0.4967229325067578,6.7,4,0,-0.558609133
1353,4,-0.4118172164431792,-0.0846080625698706,51247,20000000,1,2003,-0.5593774552601488,5.8,4,1,0.79952525
1354,1,1.2738798427934517,-0.4666627533345208,29091,60000000,1,2003,0.2620339574474452,6.5,6,0,-0.551661067
1355,4,2.116728372411767,0.6975038960111669,96603,80000000,1,2003,0.4967229325067578,6.7,5,1,0.559109225
1356,9,0.4310313131751361,0.6589983839838396,94370,40000000,1,2003,-0.5593774552601488,5.8,6,1,0.4923645
1357,0,2.116728372411767,1.1924368141519408,125305,80000000,1,2003,-0.324688480200836,6.0,5,1,0.461683125
1358,0,0.2203191807705572,1.1262031949414777,121464,35000000,0,2003,-0.2073439926711802,6.1,4,0,-0.197646686
1359,0,-0.1589626575576846,-0.4740603640195738,28662,26000000,1,2003,-1.4981333554973986,5.0,4,1,0.838889923
1360,4,2.5381526372209247,-0.3700972059305651,34691,90000000,1,2003,-1.6154778430270544,4.9,4,0,-0.1572526
1361,4,-0.2853899370004319,1.0712642960077272,118278,23000000,1,2003,0.9661008826253824,7.1,6,1,1.611318609
1362,4,0.0096070483659784,-0.5832139202815451,22332,30000000,1,2003,-1.263444380438086,5.2,5,0,-0.4803514
1363,0,1.2738798427934517,0.6475657129251213,93707,60000000,1,2003,0.0273449823881324,6.3,5,0,-0.103492483
1364,4,1.358164695755283,0.9610416211852122,111886,62000000,1,2003,1.200789857684695,7.3,5,0,-0.404734516
1365,4,1.2738798427934517,-0.0491891992899198,53301,60000000,1,2003,-0.9114109178491172,5.5,4,1,0.73828435
1366,0,0.6838858720606308,1.0806449491841117,118822,46000000,1,2003,0.379378444977101,6.6,5,1,0.147872609
1367,0,0.262461607251473,-0.271979712229046,40381,36000000,1,2003,-0.2073439926711802,6.1,6,0,-0.272688972
1368,4,-0.5803869223668423,-0.6789690068412174,16779,16000000,1,2003,-1.3807888679677427,5.1,5,1,1.144306313
1369,4,0.1360343278087257,-0.4274329997016638,31366,33000000,1,2003,-0.7940664303194614,5.6,5,1,3.021717485
1370,0,2.116728372411767,-0.0189607341829315,55054,80000000,1,2003,-0.7940664303194614,5.6,5,0,-0.756475713
1371,2,2.116728372411767,-0.5052544846006016,26853,80000000,0,2003,-0.6767219427898046,5.7,4,0,-0.73760795
1372,6,1.2738798427934517,0.4205849449825735,80544,60000000,1,2003,0.9661008826253824,7.1,5,0,-0.175939533
1373,4,1.0631677103888726,-0.1674647510120147,46442,55000000,1,2003,-0.5593774552601488,5.8,5,0,-0.384859255
1374,0,1.2738798427934517,-0.536172703617618,25060,60000000,1,2003,-2.202200280675336,4.4,4,1,0.115582717
1375,4,1.2738798427934517,0.4248096876814966,80789,60000000,1,2003,0.0273449823881324,6.3,5,0,-0.4112062
1376,10,-0.7489566282905055,-0.6329796648900836,19446,12000000,0,2003,-1.14609989290843,5.3,6,0,-0.6041165
1377,4,-0.4961020694050108,0.0762080615532168,60573,18000000,1,2003,-1.028755405378773,5.4,5,1,2.118175667
1378,0,0.8524555779842938,0.5379810604693824,87352,50000000,1,2003,-0.0899995051415233,6.2,5,1,0.20953744
1379,4,0.641743445579715,-0.0968684383206229,50536,45000000,1,2003,-1.850166818086367,4.7,5,1,1.004140622
1380,6,2.411725357778177,0.0659652159892972,59979,87000000,1,2003,1.200789857684695,7.3,5,1,0.382504069
1381,4,-0.4118172164431792,-0.4364170443797818,30845,20000000,1,2003,-0.2073439926711802,6.1,5,1,0.8461095
1382,0,0.0096070483659784,-0.3323849108997703,36878,30000000,1,2003,-0.5593774552601488,5.8,6,1,0.153468467
1383,3,0.2203191807705572,-0.3847372326709148,33842,35000000,1,2003,0.7314119075660706,6.9,4,1,0.493642429
1384,0,0.4731737396560518,-0.4035675144146862,32750,41000000,0,2003,-1.263444380438086,5.2,5,0,-0.460756659
1385,3,1.1053101368697884,-0.7298383577058012,13829,56000000,1,2003,0.0273449823881324,6.3,5,0,-0.770168411
1386,4,-0.4118172164431792,-0.7111115390485341,14915,20000000,1,2003,-0.7940664303194614,5.6,5,0,-0.2295589
1387,3,-1.043953613656916,-0.7387879146884178,13310,5000000,1,2003,0.0273449823881324,6.3,6,0,-0.8543494
1388,4,-0.4961020694050108,-0.5095654465382782,26603,18000000,1,2003,0.1446894699177893,6.4,6,0,-0.822053111
1389,0,0.9367404309461254,-0.210608858084282,43940,52000000,1,2003,-0.9114109178491172,5.5,5,0,-0.557298308
1390,2,-0.2011050840386004,-0.8613054529571865,6205,25000000,1,2003,-0.7940664303194614,5.6,4,1,0.57599
1391,4,0.2287476660667404,-0.6977475570417366,15690,35200000,1,2003,-1.028755405378773,5.4,5,1,0.073529205
1392,4,-0.5382444958859266,-0.7564283709373905,12287,17000000,1,2003,-0.7940664303194614,5.6,5,1,0.337322706
1393,6,-1.1493096798592053,-0.8049353146601274,9474,2500000,1,2003,0.7314119075660706,6.9,6,0,-0.7805152
1394,0,-1.2217946534063804,-0.6490164432982405,18516,780000,1,2003,0.6140674200364137,6.8,5,1,0.680089744
1395,4,-0.833241481252337,-0.6141493831463123,20538,10000000,0,2003,0.7314119075660706,6.9,5,1,2.1041759
1396,5,-0.6225293488477581,-0.4283124359369498,31315,15000000,1,2003,0.4967229325067578,6.7,6,0,-0.185838867
1397,5,-1.1198099813225642,-0.4587650710646972,29549,3200000,1,2003,0.8487563950957264,7.0,6,1,1.5762125
1398,3,-0.5382444958859266,-0.6742097048620225,17055,17000000,0,2003,0.7314119075660706,6.9,6,0,-0.907558588
1399,4,-1.0860960401378317,-0.7949683706602191,10052,4000000,1,2003,0.4967229325067578,6.7,6,0,-0.81693975
1400,4,-1.2188446835527162,-0.7049727292492827,15271,850000,1,2003,0.9661008826253824,7.1,6,0,-0.035365882
1401,4,-0.5803869223668423,-0.8221964062585845,8473,16000000,1,2003,-0.7940664303194614,5.6,5,0,-0.118217625
1402,2,-0.4118172164431792,-0.751755288196949,12558,20000000,1,2003,-1.028755405378773,5.4,0,1,1.39439715
1403,4,-0.6225293488477581,-0.8639437616630445,6052,15000000,1,2003,-0.9114109178491172,5.5,5,1,1.015905133
1404,4,-1.043953613656916,-0.7252342503563626,14096,5000000,0,2003,0.7314119075660706,6.9,6,0,-0.8206014
1405,6,-0.9385975474546264,-0.6451883090975837,18738,7500000,0,2003,-0.0899995051415233,6.2,6,0,-0.9737136
1406,4,0.0096070483659784,-0.7621878160861263,11953,30000000,1,2003,-0.7940664303194614,5.6,5,0,-0.5263872
1407,6,-1.0127682180610382,-0.8680477974277127,5814,5740000,0,2003,0.4967229325067578,6.7,6,0,-0.887272822
1408,0,-0.6225293488477581,-0.839957569441812,7443,15000000,0,2003,1.083445370155039,7.2,6,0,-0.998728867
