,budget,score_norm,votes,score,rating,budget_norm,votes_norm,year,isprofit,profitability_ratio
1136,68000000,1.3177850495386991,158661,7.4,5,1.6122586169147983,1.7686480039783414,2001,0,-0.259728162
1137,40000000,-0.443027844211537,114670,5.9,5,0.4318556726024571,1.009738875008371,2001,1,0.7709074
1138,68000000,0.613459892038604,107003,6.8,6,1.6122586169147983,0.8774719046777857,2001,1,0.045145353
1139,20000000,0.0265222607885252,45777,6.3,6,-0.4112892876206439,-0.1787661969865416,2001,1,0.55777175
1140,11000000,-2.203840737961773,41959,4.4,6,-0.7907045197210393,-0.2446322844682389,2001,1,0.192868636
1141,102000000,0.261297313288557,161863,6.5,6,3.0456050492940703,1.8238871899700635,2001,0,-0.315951284
1142,35000000,0.613459892038604,45224,6.8,6,0.2210694325466818,-0.1883062562786785,2001,0,-0.436573429
1143,1500000,0.261297313288557,46688,6.5,6,-1.1911983758270122,-0.1630501137765295,2001,0,-0.747882667
1144,11000000,1.2003975232886828,65717,7.3,6,-0.7907045197210393,0.1652279843610343,2001,1,0.191257091
1145,17700000,-0.443027844211537,44133,5.9,5,-0.5082509580463005,-0.207127602911086,2001,1,0.530378249
1146,57000000,-0.2082527917115064,91818,6.1,6,1.1485288887920928,0.6155084320718207,2001,1,0.172080965
1147,23000000,0.3786848395385723,56355,6.6,6,-0.2848175435871787,0.0037197834695596,2001,0,-0.044644261
1148,60000000,0.0265222607885252,62868,6.3,6,1.275000632825558,0.1160785649698987,2001,1,0.234636233
1149,19800000,1.2003975232886828,68601,7.3,6,-0.4197207372228748,0.2149812049731913,2001,1,1.086293687
1150,13000000,-0.795190422961585,27008,5.6,5,-0.7063900236987292,-0.50255891462509,2001,0,-0.615206923
1151,16000000,0.1439097870385416,10533,6.4,6,-0.579918279665264,-0.7867767750915551,2001,1,0.7959095
1152,48000000,0.1439097870385416,69008,6.4,5,0.7691136566916975,0.2220025506004963,2001,0,-0.018294604
1153,28000000,-1.6169031067116943,45304,4.9,6,-0.0740313035314034,-0.1869261392020583,2001,0,-0.69876425
1154,50000000,0.0265222607885252,42609,6.3,6,0.8534281527140075,-0.2334188332207001,2001,1,0.10003284
1155,70000000,0.0265222607885252,27295,6.3,4,1.6965731129371089,-0.4976077446127151,2001,0,-0.805758414
1156,1500000,1.0830099970386673,32324,7.2,6,-1.1911983758270122,-0.41085013488368,2001,0,-0.72931
1157,72000000,0.7308474182886203,60328,6.9,6,1.7808876089594188,0.0722598477872085,2001,0,-0.747110028
1158,10000000,-1.8516781592117264,21498,4.7,6,-0.8328617677321943,-0.5976144782773037,2001,1,1.0384136
1159,35000000,-1.2647405279616477,65818,5.2,5,0.2210694325466818,0.1669703821702673,2001,1,0.725738743
1160,60000000,-0.2082527917115064,44327,6.1,6,1.275000632825558,-0.2037808190002821,2001,0,-0.593274133
1161,31000000,0.7308474182886203,32102,6.9,5,0.0524404405020616,-0.4146799597713009,2001,0,-0.219813516
1162,7000000,-1.2647405279616477,11971,5.2,5,-0.9593335117656596,-0.7619691706393076,2001,0,-0.529534571
1163,72000000,0.7308474182886203,47073,6.9,4,1.7808876089594188,-0.1564083003452949,2001,0,-0.613787972
1164,27000000,1.4351725757887144,40296,7.5,6,-0.1161885515425585,-0.2733214681984806,2001,0,-0.420272704
1165,25000000,0.3786848395385723,55439,6.6,6,-0.2005030475648686,-0.0120825570577412,2001,1,0.47380496
1166,23000000,-0.2082527917115064,21020,6.1,5,-0.2848175435871787,-0.6058606778101092,2001,1,0.18861013
1167,46000000,-0.6778028967115687,49618,5.7,5,0.6847991606693874,-0.1125033258453159,2001,1,1.034949413
1168,48000000,0.261297313288557,23914,6.5,5,0.7691136566916975,-0.5559349425633748,2001,0,-0.371551333
1169,30000000,-0.3256403179615217,25867,6.0,0,0.0102831924909066,-0.522242834430385,2001,1,1.6978744
1170,60000000,-1.3821280542116638,48987,5.1,4,1.275000632825558,-0.1233889992871575,2001,1,0.55642525
1171,5000000,-0.09086526546149,17805,6.2,6,-1.0436480077879695,-0.6613241328267822,2001,1,2.2034806
1172,22000000,-0.5604153704615534,16224,5.8,5,-0.3269747915983337,-0.6885986965534882,2001,0,-0.474533682
1173,22000000,-0.443027844211537,34712,5.9,5,-0.3269747915983337,-0.3696536401465681,2001,0,-0.120383227
1174,34000000,-1.499515580461679,13643,5.0,5,0.1789121845355268,-0.7331247237379461,2001,0,-0.420767912
1175,14000000,-2.0864532117117576,41235,4.5,6,-0.6642327756875741,-0.2571223440116514,2001,1,0.017786071
1176,11000000,-0.795190422961585,12035,5.6,5,-0.7907045197210393,-0.7608650769780114,2001,1,0.206995727
1177,75000000,-1.8516781592117264,15048,4.7,5,1.907359352992884,-0.7088864175798045,2001,0,-0.927840013
1178,32000000,0.1439097870385416,23931,6.4,5,0.0945976885132167,-0.555641667684593,2001,1,0.256865875
1179,18000000,-0.2082527917115064,25012,6.1,6,-0.4956037836429539,-0.536992835686763,2001,0,-0.237236556
1180,75000000,-0.9125779492116004,22199,5.5,5,1.907359352992884,-0.5855212023934195,2001,0,-0.397238507
1181,94000000,-2.0864532117117576,35770,4.5,5,2.70834706520483,-0.3514015918082664,2001,0,-0.653012032
1182,57000000,-0.443027844211537,29405,5.9,6,1.1485288887920928,-0.4612071567168583,2001,0,-0.551861491
1183,6000000,1.7873351545387612,27739,7.8,6,-1.0014907597768146,-0.4899480948374732,2001,0,-0.495153167
1184,15000000,0.7308474182886203,21383,6.9,6,-0.622075527676419,-0.5995983965749453,2001,0,-0.976417133
1185,47000000,-1.7342906329617107,50142,4.8,5,0.7269564086805425,-0.1034635589934539,2001,1,0.228575787
1186,50000000,-1.7342906329617107,32829,4.8,5,0.8534281527140075,-0.4021381458375152,2001,0,-0.33154388
1187,13000000,0.261297313288557,22201,6.5,5,-0.7063900236987292,-0.5854866994665041,2001,1,0.302240231
1188,62000000,-0.443027844211537,39439,5.9,6,1.3593151288478682,-0.2881059723817741,2001,0,-0.746151097
1189,50000000,-0.9125779492116004,28779,5.5,6,0.8534281527140075,-0.472006572841411,2001,1,0.03517198
1190,18000000,-0.2082527917115064,26528,6.1,6,-0.4956037836429539,-0.510839617084811,2001,0,-0.650518167
1191,35000000,0.613459892038604,29749,6.8,6,0.2210694325466818,-0.4552726532873916,2001,0,-0.673308114
1192,30000000,-0.2082527917115064,26399,6.1,5,0.0102831924909066,-0.5130650558708609,2001,0,-0.634493033
1193,53000000,-0.795190422961585,20298,5.6,6,0.9798998967474728,-0.6183162344266062,2001,0,-0.546329585
1194,35000000,-0.3256403179615217,12534,6.0,5,0.2210694325466818,-0.7522565967125932,2001,0,-0.6210004
1195,40000000,-0.09086526546149,20767,6.2,6,0.4318556726024571,-0.6102252980649205,2001,0,-0.847144075
1196,60000000,-0.9125779492116004,13245,5.5,5,1.275000632825558,-0.7399908061941315,2001,0,-0.465078033
1197,38000000,-1.2647405279616477,4922,5.2,5,0.347541176580147,-0.8835747365530019,2001,0,-0.983595421
1198,11000000,-1.147353001711632,15912,5.3,6,-0.7907045197210393,-0.6939811531523068,2001,1,0.232612636
1199,13000000,-0.2082527917115064,22359,6.1,6,-0.7063900236987292,-0.5827609682401793,2001,0,-0.621546462
1200,33000000,0.613459892038604,33870,6.8,5,0.1367549365243717,-0.3841793723779953,2001,0,-0.772832667
1201,70000000,-1.8516781592117264,36199,4.7,4,1.6965731129371089,-0.3440007139848908,2001,1,0.613612843
1202,35000000,-0.5604153704615534,16103,5.8,5,0.2210694325466818,-0.6906861236318761,2001,0,-0.863514086
1203,4500000,0.9656224707886508,8888,7.1,6,-1.064726631793547,-0.8151554324795572,2001,0,-0.269296889
1204,5000000,0.9656224707886508,9158,7.1,6,-1.0436480077879695,-0.8104975373459642,2001,0,-0.8964256
1205,7000000,0.261297313288557,3408,6.5,4,-0.9593335117656596,-0.9096934522280384,2001,0,-0.325661286
1206,16000000,-2.556003316711821,5852,4.1,6,-0.579918279665264,-0.8675308755372925,2001,0,-0.54326525
1207,35000000,-1.0299654754616157,7788,5.4,4,0.2210694325466818,-0.8341320422830845,2001,0,-0.046929257
1208,7000000,-1.8516781592117264,5897,4.7,6,-0.9593335117656596,-0.8667545596816936,2001,1,0.442442286
1209,3000000,0.4960723657885886,10111,6.7,6,-1.1279625038102796,-0.7940568926707264,2001,1,1.940594
1210,20000000,0.1439097870385416,9455,6.4,5,-0.4112892876206439,-0.8053738526990117,2001,0,-0.966593
1211,15000000,-1.147353001711632,7560,5.3,6,-0.622075527676419,-0.8380653759514519,2001,0,-0.514103267
1212,30000000,-0.2082527917115064,4644,6.1,6,0.0102831924909066,-0.8883706433942569,2001,0,-0.985656233
1213,23000000,0.3786848395385723,7522,6.6,0,-0.2848175435871787,-0.8387209315628466,2001,1,0.595511348
1214,38000000,-0.9125779492116004,8891,5.5,4,0.347541176580147,-0.8151036780891839,2001,0,-0.400766737
1215,7000000,0.1439097870385416,7093,6.4,5,-0.9593335117656596,-0.8461218093862222,2001,0,-0.541502714
1216,17000000,-2.790778369211852,7504,3.9,5,-0.537761031654109,-0.839031457905086,2001,0,-0.817608824
1217,13500000,-0.3256403179615217,5794,6.0,6,-0.6853113996931517,-0.868531460417842,2001,0,-0.949096741
1218,11000000,1.3177850495386991,174670,7.4,4,-0.7907045197210393,2.044826682473494,2002,1,2.747915364
1219,41000000,0.8482349445386357,204990,7.0,6,0.4740129206136121,2.567891054512536,2002,1,1.846928659
1220,50000000,0.4960723657885886,67756,6.7,6,0.8534281527140075,0.2004037183513907,2002,1,0.05602
1221,4000000,0.8482349445386357,72138,7.0,6,-1.085805255799125,0.2759996312232603,2002,1,0.01492
1222,80000000,1.669947628288746,214021,7.7,6,2.1181455930486592,2.723689020999495,2002,1,0.305684525
1223,38000000,-0.09086526546149,89028,6.2,5,0.347541176580147,0.5673768490246925,2002,1,2.347984684
1224,75000000,1.0830099970386673,111599,7.2,6,1.907359352992884,0.956759630729614,2002,1,0.04163624
1225,48000000,0.613459892038604,220623,6.8,6,0.7691136566916975,2.837583182747574,2002,1,1.008277792
1226,25000000,1.5525601020387296,108353,7.6,5,-0.2005030475648686,0.900761380345751,2002,1,0.66703976
1227,33000000,0.4960723657885886,216222,6.7,6,0.1367549365243717,2.7616594920700077,2002,1,0.215748758
1228,19000000,1.669947628288746,153539,7.7,6,-0.4534465356317989,1.680286008147735,2002,1,0.170834789
1229,54000000,0.4960723657885886,171317,6.7,6,1.0220571447586275,1.9869825254996516,2002,1,0.52496887
1230,60000000,0.1439097870385416,62507,6.4,5,1.275000632825558,0.1098507866616502,2002,0,-0.279093183
1231,70000000,-0.5604153704615534,156008,5.8,5,1.6965731129371089,1.7228798714249252,2002,1,1.030134029
1232,80000000,1.0830099970386673,131270,7.2,4,2.1181455930486592,1.2961131684070548,2002,1,0.822429225
1233,13000000,0.9656224707886508,221926,7.1,6,-0.7063900236987292,2.860061839633025,2002,1,2.582016308
1234,12000000,1.3177850495386991,66915,7.4,6,-0.7485472717098842,0.1858952375834213,2002,1,1.157083333
1235,18000000,-0.09086526546149,42919,6.2,5,-0.4956037836429539,-0.228070879548797,2002,1,1.279606389
1236,100000000,0.4960723657885886,52002,6.7,5,2.96129055327176,-0.071375836962035,2002,0,-0.64831034
1237,60000000,-0.09086526546149,113304,6.2,5,1.275000632825558,0.9861733759250814,2002,0,-0.2823003
1238,60000000,-0.9125779492116004,110841,5.5,5,1.275000632825558,0.943683021428638,2002,1,0.517451283
1239,25000000,1.2003975232886828,118802,7.3,6,-0.2005030475648686,1.0810219220158022,2002,0,-0.28623136
1240,35000000,-0.9125779492116004,80523,5.5,6,0.2210694325466818,0.4206531523165113,2002,0,-0.139614543
1241,43000000,-1.3821280542116638,48712,5.1,6,0.5583274166359222,-0.1281331517380393,2002,0,-0.425158977
1242,21000000,0.613459892038604,252974,6.8,5,-0.3691320396094888,3.395685277069311,2002,1,0.204592714
1243,30000000,0.9656224707886508,151125,7.1,5,0.0102831924909066,1.6386409753607218,2002,1,0.379509267
1244,35000000,-1.147353001711632,46391,5.3,6,0.2210694325466818,-0.1681737984234818,2002,0,-0.133234286
1245,32000000,0.261297313288557,67002,6.5,5,0.0945976885132167,0.1873961149042457,2002,1,0.117074063
1246,60000000,-0.2082527917115064,91854,6.1,5,1.275000632825558,0.6161294847562998,2002,1,0.555914183
1247,38000000,-0.6778028967115687,32959,5.7,5,0.347541176580147,-0.3998954555880075,2002,1,0.052835316
1248,8000000,0.261297313288557,39603,6.5,6,-0.9171762637545045,-0.2852767323747028,2002,1,0.75197325
1249,5000000,1.669947628288746,156154,7.7,6,-1.0436480077879695,1.725398585089757,2002,1,1.6121686
1250,80000000,0.9656224707886508,50166,7.1,0,2.1181455930486592,-0.1030495238704678,2002,0,-0.083998538
1251,15000000,-2.556003316711821,29063,4.1,6,-0.622075527676419,-0.4671071572194095,2002,1,1.023629467
1252,30000000,-0.795190422961585,27193,5.6,5,0.0102831924909066,-0.4993673938854058,2002,1,0.3463549
1253,85000000,-0.9125779492116004,64737,5.5,6,2.328931833104434,0.1483215501724373,2002,0,-0.528502859
1254,50000000,-0.5604153704615534,118036,5.8,5,0.8534281527140075,1.067807301007164,2002,1,1.52586904
1255,68000000,0.1439097870385416,91007,6.4,5,1.6122586169147983,0.6015174952075838,2002,1,0.748632882
1256,55000000,-1.3821280542116638,72953,5.1,5,1.064214392769783,0.2900595739413282,2002,1,0.709295
1257,36000000,0.9656224707886508,106341,7.1,5,0.2632266805578369,0.8660514358687539,2002,1,0.9932445
1258,4000000,0.4960723657885886,45923,6.7,6,-1.085805255799125,-0.1762474833217098,2002,1,0.63315475
1259,42000000,0.0265222607885252,32605,6.3,5,0.5161701686247672,-0.4060024736520517,2002,0,-0.010876024
1260,15000000,0.4960723657885886,18985,6.7,4,-0.622075527676419,-0.6409674059466347,2002,1,0.277204933
1261,30000000,1.0830099970386673,112029,7.2,6,0.0102831924909066,0.9641777600164476,2002,1,1.167209567
1262,50000000,-0.2082527917115064,46166,6.1,6,0.8534281527140075,-0.172055377701476,2002,0,-0.36250262
1263,13500000,1.3177850495386991,38469,7.4,5,-0.6853113996931517,-0.3048398919357936,2002,1,0.174443556
1264,34000000,-1.147353001711632,19027,5.3,5,0.1789121845355268,-0.6402428444814091,2002,0,-0.310496353
1265,10000000,-0.5604153704615534,21274,5.8,6,-0.8328617677321943,-0.6014788060918402,2002,1,2.2983713
1266,12000000,0.613459892038604,102344,6.8,6,-0.7485472717098842,0.7970973364281189,2002,1,1.63309425
1267,30000000,-1.0299654754616157,46341,5.4,5,0.0102831924909066,-0.1690363715963694,2002,0,-0.4225798
1268,17000000,-0.795190422961585,64465,5.6,6,-0.537761031654109,0.1436291521119287,2002,1,1.232401294
1269,15000000,-1.0299654754616157,30579,5.4,4,-0.622075527676419,-0.4409539386174573,2002,1,2.187418333
1270,60000000,-1.147353001711632,67127,5.3,5,1.275000632825558,0.1895525478364647,2002,0,-0.157533367
1271,13000000,-0.443027844211537,29982,5.9,5,-0.7063900236987292,-0.4512530623017353,2002,1,1.228629769
1272,500000,0.4960723657885886,28449,6.7,6,-1.233355623838167,-0.4776995557824692,2002,0,-0.699446
1273,2000000,0.613459892038604,33439,6.8,6,-1.1701197518214348,-0.3916147531282865,2002,0,-0.7948795
1274,20000000,-1.6169031067116943,27849,4.9,6,-0.4112892876206439,-0.4880504338571205,2002,0,-0.5706812
1275,20000000,-0.09086526546149,24459,6.2,6,-0.4112892876206439,-0.5465328949788999,2002,0,-0.3800686
1276,10000000,-0.09086526546149,39559,6.2,5,-0.8328617677321943,-0.2860357967668439,2002,1,0.6033556
1277,16000000,1.0830099970386673,26787,7.2,5,-0.579918279665264,-0.5063714880492531,2002,1,0.021632625
1278,15000000,0.3786848395385723,18124,6.6,6,-0.622075527676419,-0.6558209159837592,2002,0,-0.396027467
1279,65000000,-0.795190422961585,38234,5.6,0,1.4857868728813337,-0.3088939858483653,2002,1,1.142097338
1280,45000000,0.261297313288557,60451,6.5,6,0.6426419126582323,0.074381777792512,2002,1,0.484856622
1281,40000000,-0.09086526546149,18804,6.2,6,0.4318556726024571,-0.6440899208324878,2002,0,-0.98486095
1282,16000000,0.3786848395385723,23072,6.6,5,-0.579918279665264,-0.570460674794802,2002,0,-0.697538563
1283,35000000,-1.3821280542116638,21710,5.1,4,0.2210694325466818,-0.5939571680242604,2002,1,1.319216
1284,8500000,-1.499515580461679,17091,5.0,5,-0.8960976397489269,-0.6736416777356171,2002,1,2.360461882
1285,20000000,-0.6778028967115687,29636,5.7,5,-0.4112892876206439,-0.4572220686581175,2002,1,1.8199081
1286,50000000,0.1439097870385416,36540,6.4,6,0.8534281527140075,-0.3381179649457974,2002,0,-0.47600966
1287,30000000,-1.3821280542116638,16153,5.1,4,0.0102831924909066,-0.6898235504589885,2002,1,0.7144141
1288,85000000,-0.9125779492116004,54818,5.5,5,2.328931833104434,-0.0227957158650052,2002,0,-0.551968094
1289,70000000,-1.0299654754616157,43883,5.4,5,1.6965731129371089,-0.211440468775524,2002,0,-0.527062857
1290,70000000,0.0265222607885252,45910,6.3,6,1.6965731129371089,-0.1764717523466606,2002,0,-0.727474071
1291,25000000,-0.5604153704615534,30636,5.8,5,-0.2005030475648686,-0.4399706052003655,2002,1,0.5292174
1292,10000000,1.3177850495386991,36601,7.4,6,-0.8328617677321943,-0.3370656256748744,2002,0,-0.188864
1293,27000000,-0.3256403179615217,16109,6.0,5,-0.1161885515425585,-0.6905826148511296,2002,1,1.577741333
1294,12500000,1.2003975232886828,28371,7.3,5,-0.7274686477043067,-0.4790451699321739,2002,1,0.6862516
1295,7500000,1.0830099970386673,35355,7.2,6,-0.938254887760082,-0.3585609491432335,2002,1,0.394678533
1296,55000000,0.1439097870385416,35823,6.4,6,1.064214392769783,-0.3504872642450056,2002,0,-0.848076091
1297,29000000,-1.147353001711632,15017,5.3,5,-0.0318740555202484,-0.7094212129469949,2002,0,-0.416200517
1298,12000000,-1.0299654754616157,12478,5.4,6,-0.7485472717098842,-0.7532226786662273,2002,0,-0.150102833
1299,17000000,-1.7342906329617107,11322,4.8,5,-0.537761031654109,-0.7731653704233887,2002,0,-0.244656353
1300,4000000,0.8482349445386357,8858,7.0,6,-1.085805255799125,-0.8156729763832897,2002,0,-0.85948525
1301,25000000,-1.6169031067116943,8168,4.9,5,-0.2005030475648686,-0.8275764861691387,2002,0,-0.57089268
1302,35000000,-2.6733908429618363,4149,4.0,0,0.2210694325466818,-0.8969101178058442,2002,0,-0.514600114
1303,10000000,0.8482349445386357,5611,7.0,4,-0.8328617677321943,-0.8716884782306107,2002,0,-0.8516025
1304,11000000,-1.147353001711632,12825,5.3,6,-0.7907045197210393,-0.7472364208463873,2002,0,-0.562341455
1305,60000000,-0.443027844211537,73442,5.9,6,1.275000632825558,0.298495539572169,2002,0,-0.464629183
1306,3500000,-0.09086526546149,15933,6.2,6,-1.106883879804702,-0.693618872419694,2002,0,-0.932495429
1307,7000000,0.3786848395385723,11759,6.6,6,-0.9593335117656596,-0.7656264808923511,2002,0,-0.705419143
1308,10000000,-0.795190422961585,6400,5.6,6,-0.8328617677321943,-0.8580770735624443,2002,0,-0.3955382
1309,9000000,0.8482349445386357,29911,7.0,6,-0.8750190157433494,-0.4524779162072357,2002,0,-0.479833
1310,60000000,-1.7342906329617107,8899,4.8,5,1.275000632825558,-0.8149656663815219,2002,0,-0.91082715
1311,2000000,-1.7342906329617107,8888,4.8,6,-1.1701197518214348,-0.8151554324795572,2002,1,0.253223
1312,13000000,-1.9690656854617423,12824,4.6,5,-0.7063900236987292,-0.7472536723098451,2002,1,0.181656692
1313,14000000,-0.5604153704615534,10283,5.8,6,-0.6642327756875741,-0.7910896409559931,2002,1,0.820209357
1314,10000000,-0.795190422961585,13034,5.6,6,-0.8328617677321943,-0.7436308649837172,2002,1,2.0307416
1315,11000000,-1.0299654754616157,13953,5.4,6,-0.7907045197210393,-0.727776770066043,2002,0,-0.724165364
1316,11000000,0.261297313288557,8247,6.5,4,-0.7907045197210393,-0.8262136205559762,2002,1,0.037422182
1317,25000000,-1.147353001711632,12741,5.3,4,-0.2005030475648686,-0.7486855437768385,2002,1,0.60434788
1318,12000000,0.1439097870385416,12971,6.4,6,-0.7485472717098842,-0.7447177071815555,2002,0,-0.972168667
1319,15600000,-2.0864532117117576,5482,4.5,5,-0.596781178869726,-0.8739139170166607,2002,0,-0.130011731
1320,1500000,0.613459892038604,72230,6.8,6,-1.1911983758270122,0.2775867658613735,2003,1,2.066453333
1321,12600000,-0.2082527917115064,93636,6.1,6,-0.7232529229031912,0.646871592638014,2003,1,0.223632619
1322,20000000,0.9656224707886508,63052,7.1,4,-0.4112892876206439,0.1192528342461251,2003,1,2.37032865
1323,78000000,-1.147353001711632,185444,5.3,5,2.033831097026349,2.2306939497673146,2003,0,-0.994463064
1324,35000000,0.9656224707886508,224330,7.1,5,0.2210694325466818,2.9015343577854606,2003,1,1.321747914
1325,30000000,1.2003975232886828,192146,7.3,6,0.0102831924909066,2.3463132578611687,2003,1,0.7386512
1326,30000000,-0.5604153704615534,95076,5.8,6,0.0102831924909066,0.6717137000171769,2003,1,1.7540885
1327,24000000,1.0830099970386673,193885,7.2,6,-0.2426602955760236,2.3763135528141994,2003,1,2.149378875
1328,76000000,-0.443027844211537,211309,5.9,5,1.949516601004039,2.676903052102072,2003,1,0.673090803
1329,78000000,-0.5604153704615534,148712,5.8,5,2.033831097026349,1.597013194037166,2003,0,-0.147882
1330,7000000,-0.3256403179615217,64612,6.0,6,-0.9593335117656596,0.1461651172402183,2003,1,0.804994571
1331,95000000,-0.9125779492116004,110166,5.5,5,2.750504313215985,0.9320382835946556,2003,0,-0.308840042
1332,79000000,1.0830099970386673,124413,7.2,6,2.075988345037504,1.177819883477249,2003,1,0.210588722
1333,22000000,1.4351725757887144,57419,7.5,6,-0.3269747915983337,0.0220753405886078,2003,1,1.651420636
1334,85000000,0.4960723657885886,87321,6.7,5,2.328931833104434,0.5379286009023098,2003,0,-0.438513624
1335,50000000,0.1439097870385416,172078,6.4,5,0.8534281527140075,2.0001108891910007,2003,1,1.11626746
1336,55000000,0.0265222607885252,171577,6.3,6,1.064214392769783,1.9914679059986669,2003,1,0.901183891
1337,30000000,1.5525601020387296,45722,7.6,4,0.0102831924909066,-0.179715027476718,2003,1,0.380249
1338,26000000,-0.09086526546149,129165,6.2,6,-0.1583457995537135,1.2597988378284868,2003,1,0.806200538
1339,20000000,1.669947628288746,200427,7.7,6,-0.4112892876206439,2.4891726267548133,2003,0,-0.18756495
1340,50000000,1.5525601020387296,94693,7.6,6,0.8534281527140075,0.6651063895128579,2003,0,-0.6081252
1341,15000000,1.5525601020387296,58778,7.6,6,-0.622075527676419,0.0455200794276928,2003,0,-0.132967667
1342,29000000,0.1439097870385416,137276,6.4,6,-0.0318740555202484,1.3997254579343137,2003,1,0.94344069
1343,60000000,-0.9125779492116004,81258,5.5,5,1.275000632825558,0.433332977957959,2003,0,-0.4802184
1344,48000000,-0.9125779492116004,118792,5.5,5,0.7691136566916975,1.0808494073812247,2003,1,1.291733688
1345,65000000,0.1439097870385416,65841,6.4,5,1.4857868728813337,0.1673671658297956,2003,0,-0.017523969
1346,10000000,-1.499515580461679,12152,5.0,2,-0.8328617677321943,-0.7588466557534544,2003,0,-0.9634266
1347,75000000,-0.09086526546149,180365,6.2,5,1.907359352992884,2.143073766865392,2003,1,0.808610973
1348,35000000,0.0265222607885252,34946,6.3,5,0.2210694325466818,-0.3656167976974541,2003,0,-0.420051229
1349,30000000,0.0265222607885252,26598,6.3,6,0.0102831924909066,-0.5096320146427683,2003,0,-0.820625767
1350,18000000,0.613459892038604,39134,6.8,5,-0.4956037836429539,-0.2933676687363885,2003,1,1.422817944
1351,70000000,0.3786848395385723,99418,6.6,6,1.6965731129371089,0.7466195543507363,2003,0,-0.375216057
1352,75000000,-1.147353001711632,32542,5.3,5,1.907359352992884,-0.40708931584989,2003,0,-0.599822053
1353,60000000,0.4960723657885886,39745,6.7,4,1.275000632825558,-0.282827024563702,2003,0,-0.558609133
1354,20000000,-0.5604153704615534,51247,5.8,4,-0.4112892876206439,-0.0844006918726378,2003,1,0.79952525
1355,60000000,0.261297313288557,29091,6.5,6,1.275000632825558,-0.4666241162425924,2003,0,-0.551661067
1356,80000000,0.4960723657885886,96603,6.7,5,2.1181455930486592,0.6980566847171643,2003,1,0.559109225
1357,40000000,-0.5604153704615534,94370,5.8,6,0.4318556726024571,0.659534166816004,2003,1,0.4923645
1358,80000000,-0.3256403179615217,125305,6.0,5,2.1181455930486592,1.1932081888815638,2003,1,0.461683125
1359,35000000,-0.2082527917115064,121464,6.1,4,0.2210694325466818,1.126945317740338,2003,0,-0.197646686
1360,26000000,-1.499515580461679,28662,5.0,4,-0.1583457995537135,-0.474024994065968,2003,1,0.838889923
1361,90000000,-1.6169031067116943,34691,4.9,4,2.5397180731602096,-0.3700159208791809,2003,0,-0.1572526
1362,23000000,0.9656224707886508,118278,7.1,6,-0.2848175435871787,1.07198215516394,2003,1,1.611318609
1363,30000000,-1.2647405279616477,22332,5.2,5,0.0102831924909066,-0.5832267577535386,2003,0,-0.4803514
1364,60000000,0.0265222607885252,93707,6.3,5,1.275000632825558,0.6480964465435144,2003,0,-0.103492483
1365,62000000,1.2003975232886828,111886,7.3,5,1.3593151288478682,0.961710800741989,2003,0,-0.404734516
1366,60000000,-0.9125779492116004,53301,5.5,4,1.275000632825558,-0.0489661859304151,2003,1,0.73828435
1367,46000000,0.3786848395385723,118822,6.6,5,0.6847991606693874,1.0813669512849573,2003,1,0.147872609
1368,36000000,-0.2082527917115064,40381,6.1,6,0.2632266805578369,-0.2718550938045717,2003,0,-0.272688972
1369,16000000,-1.3821280542116638,16779,5.1,5,-0.579918279665264,-0.6790241343344358,2003,1,1.144306313
1370,33000000,-0.795190422961585,31366,5.6,5,0.1367549365243717,-0.4273770368762065,2003,1,3.021717485
1371,80000000,-0.795190422961585,55054,5.6,5,2.1181455930486592,-0.0187243704889758,2003,0,-0.756475713
1372,80000000,-0.6778028967115687,26853,5.7,4,2.1181455930486592,-0.5052328914610416,2003,0,-0.73760795
1373,60000000,0.9656224707886508,80544,7.1,5,1.275000632825558,0.4210154330491241,2003,0,-0.175939533
1374,55000000,-0.5604153704615534,46442,5.8,5,1.064214392769783,-0.1672939737871365,2003,0,-0.384859255
1375,60000000,-2.203840737961773,25060,4.4,4,1.275000632825558,-0.536164765440791,2003,1,0.115582717
1376,60000000,0.0265222607885252,80789,6.3,5,1.275000632825558,0.4252420415962733,2003,0,-0.4112062
1377,12000000,-1.147353001711632,19446,5.3,6,-0.7485472717098842,-0.633014481292611,2003,0,-0.6041165
1378,18000000,-1.0299654754616157,60573,5.4,5,-0.4956037836429539,0.0764864563343577,2003,1,2.118175667
1379,50000000,-0.09086526546149,87352,6.2,5,0.8534281527140075,0.5384633962695001,2003,1,0.20953744
1380,45000000,-1.8516781592117264,50536,4.7,5,0.6426419126582323,-0.0966664823910996,2003,1,1.004140622
1381,87000000,1.2003975232886828,59979,7.3,5,2.4132463291267445,0.066239087040453,2003,1,0.382504069
1382,20000000,-0.2082527917115064,30845,6.1,5,-0.4112892876206439,-0.4363650493376953,2003,1,0.8461095
1383,30000000,-0.5604153704615534,36878,5.8,6,0.0102831924909066,-0.3322869702970771,2003,1,0.153468467
1384,35000000,0.7308474182886203,33842,6.9,4,0.2210694325466818,-0.3846624133548124,2003,1,0.493642429
1385,41000000,-1.2647405279616477,32750,5.2,5,0.4740129206136121,-0.4035010114506776,2003,0,-0.460756659
1386,56000000,0.0265222607885252,13829,6.3,5,1.106371640780938,-0.7299159515348043,2003,0,-0.770168411
1387,20000000,-0.795190422961585,14915,5.6,5,-0.4112892876206439,-0.7111808622196856,2003,0,-0.2295589
