,budget,popularity,budget_norm,popularity_norm,year,isprofit,profitability_ratio
572,6000000,16.302466,-0.9994785754242632,2.172715452214323,1995,1,2.890261333
573,55000000,13.280069,1.034086506034681,1.3693861912215068,1995,1,1.574545455
574,29000001,12.297305,-0.0449479854830222,1.1081752788726844,1995,1,0.97039507
575,60000000,14.686036,1.2415931469998798,1.7430811198130478,1995,1,0.776666667
576,52000000,10.137389,0.9095825214555624,0.5340866584543346,1995,0,-0.183878846
577,45000000,17.502375,0.6190732241042844,2.4916417912189712,1995,0,-0.548823089
578,50000000,12.812539,0.8265798650694829,1.2451204083372691,1995,1,1.00656388
579,2500000,11.304979,-1.144733224099902,0.8444228624151648,1995,1,1.214162
580,18000000,10.870138,-0.5014626371077869,0.7288455576536208,1995,1,2.914116556
581,20000000,14.810519,-0.4184599807217076,1.7761677184287057,1995,0,-0.6218
582,10000000,6.638116,-0.8334732626521044,-0.3959924784367212,1995,1,1.558875
583,50000000,7.260574,0.8265798650694829,-0.2305480562979133,1995,1,0.62044202
584,30250000,12.669608,0.0069286332569491,1.2071304769672462,1995,1,1.382710744
585,62000000,6.318445,1.324595803385959,-0.4809585064571417,1995,1,0.048387097
586,25000000,7.602087,-0.2109533397565091,-0.1397765971185137,1995,0,-0.83742668
587,9500000,12.133094,-0.8542239267486242,1.0645292915067324,1995,1,2.248646947
588,35000000,13.492845,0.2040599421738876,1.4259403721702733,1995,1,0.716402943
589,7000000,6.950458,-0.9579772472312236,-0.3129744407543722,1995,1,2.66073
590,42000000,11.223055,0.4945692395251654,0.8226481099992596,1995,0,-0.811452381
591,30000000,8.205448,-0.0034466987913107,0.0205919931897373,1995,1,2.6128511
592,4000000,9.026586,-1.0824812318103425,0.2388439907642184,1995,1,0.07533275
593,70000000,8.184815,1.6566064289302769,0.0151079046857899,1995,0,-0.504378843
594,12000000,4.233092,-0.750470606266025,-1.03522887014502,1995,1,2.881344667
595,11000000,6.891317,-0.7919719344590648,-0.3286936516404261,1995,1,2.580662182
596,25000000,11.7129,-0.2109533397565091,0.9528450437081752,1995,1,1.7948
597,20000000,10.701801,-0.4184599807217076,0.6841029120621421,1995,1,0.60259585
598,15000000,7.024227,-0.625966621686906,-0.2933672229553277,1995,1,1.520307733
599,50000000,13.676444,0.8265798650694829,1.474739536869358,1995,1,0.35647146
600,9000000,6.505272,-0.8749745908451441,-0.4313013648428849,1995,0,-0.884683667
601,53000000,8.657365,0.951083849648602,0.1407079639374883,1995,1,0.724528302
602,24000000,5.951077,-0.2524546679495488,-0.5786020205131738,1995,1,1.979859042
603,23000000,9.481338,-0.2939559961425885,0.3597134821298479,1995,1,2.69214787
604,20000000,10.448481,-0.4184599807217076,0.6167724560053433,1995,1,0.0642257
605,6000000,8.25547,-0.9994785754242632,0.0338874458696409,1995,0,-0.646239833
606,5000000,8.768288,-1.0409799036173029,0.170190421608372,1995,1,2.0233268
607,60000000,7.490247,1.2415931469998798,-0.1695027861497484,1995,0,-0.166265283
608,25000000,11.715868,-0.2109533397565091,0.9536339146760286,1995,0,-0.23696
609,20000000,9.715639,-0.4184599807217076,0.4219888381402853,1995,1,1.50062535
610,15000000,15.899134,-0.625966621686906,2.065512990891488,1995,0,-0.553333333
611,50000000,11.065939,0.8265798650694829,0.7808879176187922,1995,0,-0.39387464
612,28000000,10.193549,-0.0864493551773901,0.5490135430751691,1995,1,0.128571429
613,55000000,15.178338,1.034086506034681,1.8739311047241247,1995,0,-0.316355727
614,98000000,7.284477,2.818643618335388,-0.2241948276103811,1995,0,-0.897782429
615,13000000,9.455342,-0.7089692780729854,0.3528039505664005,1995,1,0.622197538
616,10000000,9.87957,-0.8334732626521044,0.4655604037168173,1995,1,1.42
617,45000000,10.673296,0.6190732241042844,0.6765265081070695,1995,0,-0.2084978
618,23000000,7.137117,-0.2939559961425885,-0.2633619522137676,1995,1,2.589998739
619,20000000,9.071127,-0.4184599807217076,0.2506826369162234,1995,0,-0.0124132
620,15000000,5.874511,-0.625966621686906,-0.5989526588301042,1995,0,-0.106218867
621,8000000,10.187623,-0.9164759190381838,0.5474384590605134,1995,1,1.01448475
622,30000000,8.387519,-0.0034466987913107,0.0689850275522721,1995,1,1.553133333
623,6500000,2.15805,-0.9787279113277432,-1.586758651437503,1995,1,0.490150154
624,8000000,4.546552,-0.9164759190381838,-0.9519136768892008,1995,0,-0.957513875
625,30000000,5.188399,-0.0034466987913107,-0.781315811625155,1995,0,-0.1984
626,50000000,5.092,0.8265798650694829,-0.8069379047619756,1995,0,-0.7287808
627,50000000,11.418917,0.8265798650694829,0.8747066832828405,1995,0,-0.80409966
628,12000000,5.982764,-0.750470606266025,-0.5701798660797621,1995,1,0.477125
629,12000000,4.102409,-0.750470606266025,-1.0699633798121235,1995,1,0.10775675
630,16000000,3.859495,-0.5844652934938663,-1.1345280032235447,1995,1,3.19075975
631,35000000,5.23158,0.2040599421738876,-0.7698386427360479,1995,0,-0.418566543
632,25000000,4.558992,-0.2109533397565091,-0.9486072231021072,1995,0,-0.47837588
633,7000000,4.486179,-0.9579772472312236,-0.9679603436487032,1995,0,-0.924319143
634,5500000,3.121288,-1.020229239520783,-1.330737595732313,1995,1,1.014431455
635,500000,10.058329,-1.2277358804859817,0.5130731346273548,1995,1,1.297504
636,7000000,5.552946,-0.9579772472312236,-0.6844220970975307,1995,1,0.192775714
637,27000000,4.646132,-0.1279506833704298,-0.925446099066147,1995,0,-0.406292741
638,9000000,5.756462,-0.8749745908451441,-0.6303291510417299,1995,0,-0.907454444
639,68000000,7.337906,1.5736037725441974,-0.2099938212284977,1995,0,-0.480526
640,33000000,6.848591,0.1210572857878082,-0.3400498851217255,1995,0,-0.752443545
641,6000000,2.86007,-0.9994785754242632,-1.400167277834969,1995,1,0.966321167
642,17000000,7.698526,-0.5429639653008266,-0.1141438722974904,1995,0,-0.552719647
643,21000000,3.030309,-0.3769586525286679,-1.354919095659644,1995,1,0.116666667
644,7000000,1.834099,-0.9579772472312236,-1.6728622696676307,1995,0,-0.462783571
645,2000000,11.528147,-1.1654838881964218,0.9037391549198376,1995,0,-0.3620005
646,15000000,8.182165,-0.625966621686906,0.0144035556073493,1995,0,-0.186583
647,6400000,7.506958,-0.9828780441470472,-0.1650611342818929,1995,1,0.070312188
648,8000000,1.341723,-0.9164759190381838,-1.8037319231944835,1995,0,-0.6546225
649,5000000,0.629955,-1.0409799036173029,-1.992914238237257,1995,0,-0.2868984
650,4000000,0.922958,-1.0824812318103425,-1.915036354074893,1995,0,-0.93545125
651,23000000,2.04189,-0.2939559961425885,-1.6176330623626478,1995,0,-0.749995217
652,3000000,1.279968,-1.123982560003382,-1.8201459146431949,1995,0,-0.901669667
653,11000000,1.433544,-0.7919719344590648,-1.779326626314682,1995,0,-0.742470364
654,6000000,1.557791,-0.9994785754242632,-1.746302754635821,1995,0,-0.151048833
655,2000000,2.466066,-1.1654838881964218,-1.5048904304016948,1995,0,-0.397785
656,8000000,0.365418,-0.9164759190381838,-2.063226084336647,1995,0,-0.938374125
657,7000000,12.61469,-0.9579772472312236,1.1925337061409105,1996,1,2.515996429
658,19000000,15.339153,-0.4599613089147472,1.9166744621012533,1996,1,0.355465263
659,14500000,11.774061,-0.6467172857834258,0.9691011546464742,1996,1,2.196644483
660,12000000,9.592265,-0.750470606266025,0.389197002969152,1996,1,2.218666667
661,44000000,9.198283,0.5775718959112448,0.2844796978287382,1996,1,0.115909091
662,27000000,15.564161,-0.1279506833704298,1.9764798120792584,1996,1,1.913015926
663,15000000,12.860385,-0.625966621686906,1.257837497396537,1996,1,0.658733333
664,30000000,10.326213,-0.0034466987913107,0.5842745869024194,1996,1,0.870539433
665,80000000,11.054251,2.071619710860673,0.7777813394947126,1996,1,0.130794175
666,75000000,13.249824,1.864113069895475,1.3613473090036092,1996,1,0.78759348
667,40000000,13.309013,0.411566583139086,1.3770792779107064,1996,1,1.719150175
668,70000000,15.63424,1.6566064289302769,1.9951062570105875,1996,0,-0.460414043
669,4000000,5.263187,-1.0824812318103425,-0.7614377516710422,1996,1,3.16875
670,36000000,9.178371,0.2455612703669273,0.2791872454325478,1996,0,-0.439130222
671,31000000,6.49968,0.0380546294017289,-0.4327876742944466,1996,1,3.001953323
672,25000000,9.412825,-0.2109533397565091,0.341503267635061,1996,0,-0.70639588
673,26000000,8.685761,-0.1694520115634694,0.148255396553108,1996,0,-0.007314885
674,55000000,13.106291,1.034086506034681,1.323197370786333,1996,1,0.0285312
675,45000000,6.24966,0.6190732241042844,-0.4992410164045081,1996,1,0.196768622
676,7000000,6.904831,-0.9579772472312236,-0.3251017371324853,1996,0,-0.919990143
677,15000000,6.387469,-0.625966621686906,-0.4626124721966628,1996,1,0.7838
678,75000000,11.470748,1.864113069895475,0.8884829538808191,1996,1,0.815857253
679,27000000,11.633347,-0.1279506833704298,0.9317004843733954,1996,0,-0.076140259
680,38000000,13.217623,0.3285639267530067,1.3527885374281907,1996,0,-0.238559
681,40000000,11.341502,0.411566583139086,0.8541303874687038,1996,0,-0.172256425
682,26000000,10.177303,-0.1694520115634694,0.5446954845361719,1996,1,3.057277038
683,8500000,4.856229,-0.8957252549416639,-0.8696039751668685,1996,1,0.784879412
684,47000000,7.586577,0.7020758804903638,-0.143899032668178,1996,1,0.281708404
685,50000000,12.229381,0.8265798650694829,1.090121615927785,1996,0,-0.4904527
686,65000000,14.482345,1.4490997879650782,1.6889416601388596,1996,0,-0.487260754
687,100000000,6.919314,2.9016462747214677,-0.3212522700747297,1996,1,0.01295562
688,45000000,8.768806,0.6190732241042844,0.1703281019187991,1996,0,-0.553333333
689,9000000,6.85606,-0.8749745908451441,-0.3380646838889439,1996,1,3.005456444
690,25000000,6.497591,-0.2109533397565091,-0.4333429140019417,1996,0,-0.43806512
691,4100000,2.702973,-1.0783310989910386,-1.44192242016544,1996,1,1.89781439
692,60000000,7.898202,1.2415931469998798,-0.0610715679251655,1996,1,0.009560683
693,31000000,5.184977,0.0380546294017289,-0.7822253522087109,1996,0,-0.168206355
694,55000000,6.709803,1.034086506034681,-0.3769386398004362,1996,0,-0.090051291
695,32000000,5.575992,0.0795559575947686,-0.678296652244045,1996,1,2.269886938
696,23000000,5.307984,-0.2939559961425885,-0.7495310627401389,1996,0,-0.444238783
697,46000000,11.595316,0.6605745522973242,0.9215921448254082,1996,1,0.283283848
698,20000000,9.649113,-0.4184599807217076,0.4043067525582762,1996,0,-0.5142759
699,3000000,7.04756,-1.123982560003382,-0.2871654957676864,1996,0,-0.925813667
700,3300000,4.797674,-1.1115321615454703,-0.8851674318793501,1996,0,-0.10242697
701,3500000,10.827266,-1.1032318959068623,0.7174505185249807,1996,1,1.699776857
702,18000000,8.202057,-0.5014626371077869,0.0196906921614385,1996,1,0.494779944
703,8000000,9.028947,-0.9164759190381838,0.2394715259242931,1996,0,-0.550644
704,30000000,7.941972,-0.0034466987913107,-0.0494378474861712,1996,0,-0.28
705,13000000,3.450402,-0.7089692780729854,-1.243261692863699,1996,0,-0.570165
706,4000000,8.130999,-1.0824812318103425,0.0008040367592434,1996,0,-0.2690045
707,28000000,6.728199,-0.0864493551773901,-0.3720491282355346,1996,0,-0.603837179
708,38000000,9.568604,0.3285639267530067,0.3829080959710475,1996,0,-0.728947368
709,4500000,11.223572,-1.061730567713823,0.8227855245175818,1996,1,1.981620444
710,5000000,9.069963,-1.0409799036173029,0.2503732549059195,1996,1,1.6539926
711,20000000,8.962892,-0.4184599807217076,0.2219146284237725,1996,0,-0.05617095
712,13000000,6.554679,-0.7089692780729854,-0.4181693743076003,1996,1,0.375666077
713,36000000,15.50082,0.2455612703669273,1.9596442743519025,1996,0,-0.637423861
714,29000000,5.79463,-0.0449480269843504,-0.620184397975348,1996,0,-0.603448276
715,45000000,5.918737,0.6190732241042844,-0.587197737191197,1996,0,-0.553333333
716,42000000,4.803721,0.4945692395251654,-0.8835601870199805,1996,0,-0.017799333
717,15000000,9.898696,-0.625966621686906,0.4706439435184212,1996,1,0.426530267
718,60000000,3.402749,1.2415931469998798,-1.2559274840466876,1996,0,-0.148521583
719,40000000,4.182641,0.411566583139086,-1.0486383476379997,1996,1,0.202569875
720,13000000,9.490858,-0.7089692780729854,0.3622438229701319,1996,0,-0.645259692
721,7000000,2.661026,-0.9579772472312236,-1.4530716015968888,1996,0,-0.849210714
722,13000000,4.086563,-0.7089692780729854,-1.0741751215090918,1996,1,1.041486231
723,7000000,5.579088,-0.9579772472312236,-0.6774737598867427,1996,1,1.127285714
724,44000000,6.010579,0.5775718959112448,-0.562786858677189,1996,0,-0.482847159
725,39000000,5.70904,0.3700652549460463,-0.6429335442484468,1996,0,-0.221620692
726,25000000,7.370163,-0.2109533397565091,-0.2014201652951954,1996,0,-0.41990068
727,21500000,3.863894,-0.356207988432148,-1.1333587837533334,1996,1,0.036946093
728,25000000,7.523528,-0.2109533397565091,-0.1606569591008525,1996,0,-0.3962188
729,47000000,12.866139,0.7020758804903638,1.25936686516912,1996,0,-0.880851064
730,8000000,8.174116,-0.9164759190381838,0.0122641949536261,1996,0,-0.29842675
731,38000000,4.990506,0.3285639267530067,-0.8339142086741369,1996,0,-0.544599711
732,1300000,3.464286,-1.1945348179315496,-1.239571435276882,1996,0,-0.465208462
733,3000000,2.225234,-1.123982560003382,-1.568901674650356,1996,0,-0.948948333
734,24000000,5.174212,-0.2524546679495488,-0.7850866042198094,1996,0,-0.738
735,50000000,3.998494,0.8265798650694829,-1.097583166410664,1996,0,-0.70897282
736,15000000,2.49535,-0.625966621686906,-1.4971069743967709,1996,0,-0.839385
737,40000000,4.807223,0.411566583139086,-0.8826293830680192,1996,0,-0.495
738,23000000,2.318141,-0.2939559961425885,-1.5442077275444468,1996,0,-0.497085957
739,25000000,3.906949,-0.2109533397565091,-1.1219151046694655,1996,0,-0.316
740,12000000,4.405169,-0.750470606266025,-0.989492162080573,1996,0,-0.591416667
741,2309723,2.781581,-1.152629972324489,-1.4210290343699528,1996,0,-0.978516904
742,22000000,8.409956,-0.3354573243356282,0.074948605013769,1996,0,-0.951123273
743,25000000,9.264679,-0.2109533397565091,0.3021272304370879,1996,0,-0.7998
744,30000000,3.09233,-0.0034466987913107,-1.3384344035109832,1996,1,0.0452039
745,25000000,1.751457,-0.2109533397565091,-1.6948278608149776,1996,0,-0.90337628
746,25000000,9.1861,-0.2109533397565091,0.2812415526126479,1996,0,-0.5972
747,5000000,2.363293,-1.0409799036173029,-1.5322066824162428,1996,0,-0.9347384
748,17000000,3.714049,-0.5429639653008266,-1.1731864017378235,1996,0,-0.805367176
749,6000000,6.038784,-0.9994785754242632,-0.5552901923536379,1996,0,-0.934606333
750,16000000,2.167132,-0.5844652934938663,-1.5843447275392402,1996,0,-0.874875
751,30000000,2.523605,-0.0034466987913107,-1.489597018467966,1996,0,-0.854766667
752,19000000,5.130136,-0.4599613089147472,-0.7968016570429557,1996,0,-0.928746105
753,5000000,2.891918,-1.0409799036173029,-1.391702330872641,1996,0,-0.0729312
754,7000000,2.943911,-0.9579772472312236,-1.377883001953641,1996,0,-0.984770571
755,6000000,1.19589,-0.9994785754242632,-1.842493183253425,1996,1,1.107296
756,105000000,14.412644,3.109152915686665,1.6704156846232472,1997,0,-0.477958314
757,90000000,14.374866,2.4866329927910704,1.6603745904778433,1997,1,0.121336989
758,75000000,11.545982,1.864113069895475,0.908479557113794,1997,1,0.348234307
759,15000000,7.595679,-0.625966621686906,-0.1414797929278142,1997,1,0.760042667
760,35000000,10.989442,0.2040599421738876,0.7605556189571117,1997,1,0.846198286
761,80000000,11.467391,2.071619710860673,0.8875906897840926,1997,1,0.402822213
762,50000000,14.825587,0.8265798650694829,1.7801726738679284,1997,0,-0.03352704
763,36000000,12.89312,0.2455612703669273,1.2665382019560631,1997,0,-0.657232417
764,57000000,10.920124,1.1170891624207606,0.7421314418177416,1997,1,0.069895228
765,12000000,16.415498,-0.750470606266025,2.202758465434804,1997,1,2.306096833
766,60000000,11.335072,1.2415931469998798,0.8524213442330919,1997,0,-0.555445967
767,110000000,17.159576,3.316659556651864,2.4005285233924494,1997,1,0.139381882
768,35000000,12.201954,0.2040599421738876,1.0828317358619794,1997,1,0.197421771
769,17000000,11.749159,-0.5429639653008266,0.9624823996459754,1997,1,2.169646412
770,20000000,7.390306,-0.4184599807217076,-0.1960663149227333,1997,1,0.7711414
771,40000000,11.366417,0.411566583139086,0.8607525977665688,1997,1,0.374183975
772,46000000,4.678572,0.6605745522973242,-0.9168238031776164,1997,1,1.763478891
773,24000000,11.264845,-0.2524546679495488,0.8337555620702115,1997,1,3.223470875
774,45000000,14.386089,0.6190732241042844,1.6633575752730645,1997,1,0.464128156
775,1300000,5.148375,-1.1945348179315496,-0.7919538748385505,1997,0,-0.984753846
776,36000000,2.263584,0.2455612703669273,-1.5587085474208513,1997,1,0.227094278
777,55000000,9.559685,1.034086506034681,0.3805374961859116,1997,1,0.9138774
778,30000000,9.128905,-0.0034466987913107,0.266039573163064,1997,0,-0.150650333
779,32000000,8.04209,0.0795559575947686,-0.0228272735105886,1997,0,-0.034921406
780,1000000,5.919725,-1.2069852163894614,-0.5869351345913861,1997,0,-0.417976
781,22000000,12.799853,-0.3354573243356282,1.241748569692328,1997,1,1.059973773
782,70000000,11.483493,1.6566064289302769,0.8918704742599594,1997,0,-0.4577474
783,15000000,7.556814,-0.625966621686906,-0.1518098030914312,1997,1,0.867635733
784,50000000,9.37934,0.8265798650694829,0.3326032189967303,1997,0,-0.03661688
785,27000000,12.235391,-0.1279506833704298,1.0917190264792664,1997,1,1.241773074
786,25000000,4.257516,-0.2109533397565091,-1.0287371637707454,1997,1,0.17370368
787,50000000,7.66124,0.8265798650694829,-0.1240541967271991,1997,1,0.00014336
788,30000000,6.532498,-0.0034466987913107,-0.4240649089901988,1997,1,0.1975802
789,35000000,9.949805,0.2040599421738876,0.484228312216538,1997,1,0.824483686
790,18000000,7.146352,-0.5014626371077869,-0.2609073621234291,1997,0,-0.564576
791,60000000,11.131917,1.2415931469998798,0.7984243491272219,1997,0,-0.084495333
792,9000000,10.580421,-0.8749745908451441,0.651841066348522,1997,1,1.631989667
793,35000000,5.145907,0.2040599421738876,-0.7926098497538677,1997,0,-0.283458943
794,15000000,7.603652,-0.625966621686906,-0.1393606324740762,1997,1,1.868168267
795,25000000,9.304901,-0.2109533397565091,0.3128179204872875,1997,1,0.45718112
796,86000000,10.675073,2.3206276800189114,0.6769988206777818,1997,0,-0.501530837
797,75000000,14.261798,1.864113069895475,1.6303220087415804,1997,1,0.013104453
798,32000000,12.640569,0.0795559575947686,1.1994121400280646,1997,1,0.872657063
799,36000000,7.926621,0.2455612703669273,-0.053518022091129,1997,1,0.392477389
800,80000000,7.016942,2.071619710860673,-0.295303518440776,1997,1,0.162215325
801,10000000,4.347079,-0.8334732626521044,-1.0049320254641962,1997,1,2.1058643
802,50000000,8.868114,0.8265798650694829,0.1967233842892737,1997,0,-0.1747372
803,30000000,2.384882,-0.0034466987913107,-1.526468496659847,1997,0,-0.217966233
804,10000000,3.895735,-0.8334732626521044,-1.1248956973357411,1997,0,-0.7842299
805,22000000,7.145784,-0.3354573243356282,-0.26105833203911,1997,1,0.207748318
806,5000000,5.215107,-1.0409799036173029,-0.7742170360828964,1997,1,2.1438218
807,40000000,7.699967,0.411566583139086,-0.1137608658740819,1997,0,-0.1510848
808,25000000,13.855037,-0.2109533397565091,1.522208146290453,1997,1,0.64269592
809,37000000,3.742824,0.287062598559967,-1.1655382339143812,1997,0,-0.824805541
810,1000000,7.146514,-1.2069852163894614,-0.2608643038024075,1997,0,-0.874603
811,20000000,6.280515,-0.4184599807217076,-0.4910400010025165,1997,0,-0.47154645
812,28000000,5.01752,-0.0864493551773901,-0.8267341007477261,1997,0,-0.802417821
813,30000000,5.452961,-0.0034466987913107,-0.7109973207231387,1997,0,-0.6187221
814,20000000,3.714997,-0.4184599807217076,-1.1729344308222154,1997,0,-0.2836397
815,1000000,4.967667,-1.2069852163894614,-0.8399846345618728,1997,1,0.950218
816,12000000,15.996171,-0.750470606266025,2.091304659391344,1997,0,-0.64447975
817,12000000,9.657642,-0.750470606266025,0.4065736934224337,1997,0,-0.662304417
818,35000000,0.719444,0.2040599421738876,-1.9691287685464836,1997,0,-0.815748086
819,48000000,3.288944,0.7435772086834035,-1.2861759545643885,1997,0,-0.533011667
820,20000000,4.827771,-0.4184599807217076,-0.8771678868930028,1997,0,-0.30991225
821,25000000,2.899809,-0.2109533397565091,-1.3896049653715197,1997,0,-0.47582024
822,25000000,11.036729,-0.2109533397565091,0.7731241302296435,1997,0,-0.6247496
823,5000000,9.262719,-1.0409799036173029,0.3016062779111475,1997,0,-0.6614256
824,8000000,2.93818,-0.9164759190381838,-1.3794062565078076,1997,0,-0.93347625
825,28000000,3.354869,-0.0864493551773901,-1.2686536100375274,1997,0,-0.710028393
826,30000000,9.474269,-0.0034466987913107,0.3578345977390952,1997,0,-0.287251467
827,20000000,6.476493,-0.4184599807217076,-0.4389505958347474,1997,0,-0.714196
828,32000000,3.406836,0.0795559575947686,-1.254841191713259,1997,0,-0.888664094
829,6000000,1.461772,-0.9994785754242632,-1.771823846772714,1997,1,1.470255167
830,8000000,5.436745,-0.9164759190381838,-0.7153074054989836,1997,1,0.013668625
831,50000000,4.909738,0.8265798650694829,-0.8553817054165793,1997,0,-0.78887608
832,9000000,7.999793,-0.8749745908451441,-0.0340694821788121,1997,0,-0.962261333
833,17000000,3.194883,-0.5429639653008266,-1.311176625759551,1997,0,-0.793752588
834,35000000,3.132331,0.2040599421738876,-1.3278024535160045,1997,0,-0.936514457
835,5000000,9.21174,-1.0409799036173029,0.2880564621866902,1997,1,3.146697
836,24000000,2.818802,-0.2524546679495488,-1.4111359864270738,1997,0,-0.890902708
837,85000000,5.295556,2.279126351825872,-0.7528343270219717,1997,0,-0.662828188
838,35000000,8.412203,0.2040599421738876,0.0755458398738655,1997,0,-0.096822143
839,1500000,3.974374,-1.1862345522929416,-1.1039940719849966,1997,0,-0.588398
840,3000000,5.666701,-1.123982560003382,-0.6541869161850835,1997,1,0.186663333
841,10000000,4.305735,-0.8334732626521044,-1.0159209342562865,1997,1,0.02
842,53000000,2.289647,0.951083849648602,-1.5517812077863635,1997,0,-0.627605057
843,8000000,1.922014,-0.9164759190381838,-1.6494951567502398,1997,0,-0.8130835
844,15000000,1.156854,-0.625966621686906,-1.8528686438670092,1997,0,-0.9999794
845,31190000,2.705804,0.0459398817584064,-1.4411699627159815,1997,0,-0.854766175
846,10000000,1.251862,-0.8334732626521044,-1.827616267548344,1997,1,0.2514138
847,12000000,1.079117,-0.750470606266025,-1.873530524738979,1997,0,-0.415396667
848,16000000,7.566377,-0.5844652934938663,-0.1492680331906291,1997,0,-0.28207
849,7000000,4.255263,-0.9579772472312236,-1.0293359933834725,1997,0,-0.984815429
850,16000000,1.462139,-0.5844652934938663,-1.7717263010701525,1997,0,-0.879908063
851,2700000,1.138972,-1.136432958461294,-1.857621538289904,1997,1,2.353605926
852,71000000,5.304043,1.6981077571233163,-0.7505785494262271,1997,0,-0.838505803
853,3000000,1.631288,-1.123982560003382,-1.7267678322893558,1997,0,-0.899265333
854,5000000,1.621193,-1.0409799036173029,-1.729451003590056,1997,0,-0.9433934
855,4000000,1.380375,-1.0824812318103425,-1.7934585267492469,1997,0,-0.9884095
856,15000000,15.952524,-0.625966621686906,2.0797036313812733,1998,1,0.1634582
857,7500000,18.157166,-0.9372265831347036,2.6656800694910667,1998,0,-0.104018133
858,60000000,13.155901,1.2415931469998798,1.3363833171189468,1998,1,1.093636683
859,45000000,15.043454,0.6190732241042844,1.8380800024236152,1998,1,0.557504844
860,25000000,13.018491,-0.2109533397565091,1.2998608239610248,1998,1,0.295354
861,90000000,14.026744,2.4866329927910704,1.567846511276024,1998,0,-0.504232222
862,48000000,7.757795,0.7435772086834035,-0.0983906400219876,1998,0,-0.027429646
863,60000000,6.644644,1.2415931469998798,-0.3942573875748121,1998,0,-0.45099155
864,52000000,9.783966,0.9095825214555624,0.440149615303529,1998,0,-0.299990558
865,20000000,13.924623,-0.4184599807217076,1.5407035557139823,1998,1,0.4876972
866,55000000,9.672094,1.034086506034681,0.4104149209249321,1998,0,-0.243340691
867,18500000,9.220346,-0.4807119730112671,0.2903438690429381,1998,0,-0.422687838
868,25000000,13.813155,-0.2109533397565091,1.5110762413458343,1998,1,3.01271176
869,65000000,10.237996,1.4490997879650782,0.5608272047692973,1998,1,0.781869154
870,75000000,11.644633,1.864113069895475,0.9347002140712362,1998,1,0.872862187
871,80000000,12.000579,2.071619710860673,1.0293078507031377,1998,0,-0.136029638
872,9000000,5.997054,-0.8749745908451441,-0.5663816968982855,1998,1,0.900579889
873,70000000,11.898185,1.6566064289302769,1.0020923338964114,1998,1,0.44597
874,15000000,13.462253,-0.625966621686906,1.4178092600919154,1998,1,1.670997
875,90000000,12.978751,2.4866329927910704,1.2892982457054702,1998,1,0.239442622
876,85000000,11.218378,2.279126351825872,0.8214050003238383,1998,0,-0.347234788
877,48000000,7.349812,0.7435772086834035,-0.2068293004255124,1998,0,-0.2174465
878,65000000,11.348096,1.4490997879650782,0.8558830206095476,1998,1,0.447623431
879,70000000,18.324219,1.6566064289302769,2.7100814380196327,1998,1,0.061856657
880,40000000,11.0874,0.411566583139086,0.786592081985739,1998,1,0.014200625
881,30000000,6.54478,-0.0034466987913107,-0.4208004503557065,1998,1,1.001773167
882,40000000,10.03936,0.411566583139086,0.508031324186247,1998,1,0.367063675
883,12000000,8.783454,-0.750470606266025,0.1742214246738918,1998,1,0.908806167
884,10000000,6.426937,-0.8334732626521044,-0.4521221893936876,1998,1,1.5339117
885,60000000,8.462364,1.2415931469998798,0.0888782376563744,1998,0,-0.047209917
886,30000000,7.566321,-0.0034466987913107,-0.1492829175485131,1998,1,0.002756633
887,8000000,7.022548,-0.9164759190381838,-0.2938134878997434,1998,1,1.1598725
888,14000000,6.081401,-0.6674679498799456,-0.5439629302117912,1998,1,1.719459857
889,58000000,9.538877,1.1585904906138005,0.3750068940635766,1998,1,0.208923638
890,28000000,13.162168,-0.0864493551773901,1.3380490362414317,1998,0,-0.500728607
891,17000000,12.480685,-0.5429639653008266,1.1569162351007585,1998,1,0.783820353
892,50000000,7.17892,0.8265798650694829,-0.2522510448454495,1998,1,0.82275324
893,90000000,12.52181,2.4866329927910704,1.1678469354218382,1998,1,0.500298911
894,105000000,16.025625,3.109152915686665,2.0991333000541306,1998,0,-0.1356394
895,73000000,11.604533,1.7811104135093958,0.9240419506578552,1998,0,-0.238556315
896,24000000,11.023042,-0.2524546679495488,0.7694862336875254,1998,1,0.666754667
897,66000000,12.311615,1.490601116158118,1.1119787638962624,1998,1,0.271186561
898,14000000,15.352714,-0.6674679498799456,1.9202788688381327,1998,0,-0.368647286
899,13000000,8.736869,-0.7089692780729854,0.16183949945912,1998,1,0.274979308
900,1500000,9.167761,-1.1862345522929416,0.2763671911977356,1998,1,0.583398
901,60000000,9.430812,1.2415931469998798,0.3462840702289881,1998,1,0.127306133
902,9000000,9.7866,-0.8749745908451441,0.4408497117082884,1998,1,0.320388333
903,80000000,7.124735,2.071619710860673,-0.2666529900587671,1998,0,-0.537246538
904,70000000,9.019114,1.6566064289302769,0.2368579921551216,1998,0,-0.414553014
905,10000000,7.725843,-0.8334732626521044,-0.1068832293632429,1998,0,-0.0526618
906,60000000,7.685548,1.2415931469998798,-0.1175933222371129,1998,1,0.256392717
907,8000000,4.79927,-0.9164759190381838,-0.8847432276796554,1998,0,-0.433633875
908,30000000,9.384887,-0.0034466987913107,0.3340775678035642,1998,0,-0.367747633
909,24000000,5.154373,-0.2524546679495488,-0.7903596537923296,1998,1,3.187278125
910,30000000,3.385342,-0.0034466987913107,-1.2605541272196732,1998,0,-0.115805533
