,rating,score,popularity,country,score_norm,runtime_norm,genre,votes,budget,popularity_norm,votes_norm,runtime,budget_norm,year,isprofit,profitability_ratio
475,5,5.2,8.295437,1,-1.2694085082200943,-0.5105543037589614,6,6432,45000000,0.0673441780612096,-0.8621752042062448,98,0.64937698953178,1994,0,-0.534913511
476,4,5.4,8.012225,1,-1.0300200761657905,-0.2254427036629371,0,11352,50000000,-0.0118419920006814,-0.780992826643331,102,0.863934347084358,1994,0,-0.670422
477,2,8.1,3.525649,0,2.201723756567308,0.5586141966011295,6,11967,1900000,-1.2662901443798185,-0.7708450294479667,113,-1.2001074325714416,1994,0,-0.597975263
478,3,4.6,2.410545,1,-1.9875738043830056,0.2735025965051053,4,6383,30000000,-1.5780735962840289,-0.8629837278852251,109,0.0057049168740463,1994,0,-0.385394533
479,5,4.4,3.3924,1,-2.2269622364373087,-1.43716700407104,4,6778,2000000,-1.3035466094115855,-0.8564660370036496,85,-1.19581628542039,1994,1,0.130311
480,3,7.5,1.750481,1,1.4835584604043976,-0.1541648036389311,6,6305,3000000,-1.76262771177254,-0.8642707655782956,103,-1.1529048139098743,1994,1,1.033866667
481,5,6.4,4.739054,1,0.1669220841057279,1.4139489968892025,3,3789,7000000,-0.9270216999496768,-0.9057859814214444,125,-0.981258927867812,1994,0,-0.693619
482,4,6.2,8.847461,1,-0.0724663479485759,-0.6531101038069735,4,13526,20000000,0.2216902733617104,-0.7451207760697995,96,-0.4234097982311095,1994,1,0.3526749
483,5,6.2,7.340512,1,-0.0724663479485759,-0.4392764037349553,5,4508,15000000,-0.1996531717910265,-0.8939221339686526,99,-0.6379671557836875,1994,0,-0.7974334
484,4,5.4,2.783872,0,-1.0300200761657905,1.200115296817184,4,3439,30000000,-1.473691242038108,-0.9115611505570176,122,0.0057049168740463,1994,0,-0.949354467
485,5,6.8,1.861292,1,0.6456989482143346,-0.5105543037589614,5,6076,2300000,-1.731644919056383,-0.868049376241285,98,-1.1829428439672354,1994,0,-0.523528261
486,5,5.3,1.344876,1,-1.1497142921929429,-0.5818322037829674,4,2201,13000000,-1.87603500562998,-0.931988748813702,97,-0.7237900988047186,1994,0,-0.758916846
487,3,5.7,2.791925,1,-0.6709374280843351,-1.43716700407104,4,1234,15000000,-1.4714396205407547,-0.9479447161111284,85,-0.6379671557836875,1994,0,-0.995270933
488,5,7.0,1.759012,1,0.8850873802686384,-0.0116090035909189,4,4804,2300000,-1.7602424413150803,-0.8890379909282822,105,-1.1829428439672354,1994,0,-0.627642609
489,5,5.9,3.034244,1,-0.4315489960300312,-0.3679985037109493,6,3114,30000000,-1.4036871469759784,-0.9169238076114782,100,0.0057049168740463,1994,0,-0.893977533
490,4,7.0,1.632711,1,0.8850873802686384,-0.2967206036869432,4,4843,3200000,-1.7955562432196144,-0.8883944720817469,101,-1.144322519607771,1994,1,1.270929063
491,3,6.2,8.506727,1,-0.0724663479485759,0.2022246964810992,4,2920,15000000,0.1264209328328188,-0.9201249013609102,108,-0.6379671557836875,1994,0,-0.913396
492,5,6.0,7.720056,1,-0.3118547800028798,-0.8669438038789916,6,2586,1000000,-0.0935325422627212,-0.9256360627645714,93,-1.2387277569309056,1994,0,-0.553066
493,3,6.9,17.015539,1,0.7653931642414871,-0.082886903614925,0,232339,50000000,2.505487618060357,2.8653994641078167,104,0.863934347084358,1995,1,1.00950498
494,0,6.7,13.280069,1,0.5260047321871831,-1.7222786041670644,2,133708,55000000,1.4610489548642591,1.2379403012200612,81,1.078491704636936,1995,1,1.574545455
495,4,7.2,14.686036,0,1.1244758123229424,1.7703384970092324,0,209588,60000000,1.8541577989930649,2.489996969812318,130,1.293049062189514,1995,1,0.776666667
496,1,4.7,17.502375,0,-1.8678795883558532,1.6277826969612204,6,53325,45000000,2.64160712672613,-0.0884180434221554,128,0.64937698953178,1995,0,-0.548823089
497,3,6.0,12.812539,1,-0.3118547800028798,-0.3679985037109493,4,94596,50000000,1.330327410265033,0.5925734005613847,100,0.863934347084358,1995,1,1.00656388
498,5,8.1,11.304979,1,2.201723756567308,-0.2967206036869432,6,207167,2500000,0.9088131293076416,2.450049299877396,101,-1.174360549665132,1995,1,1.214162
499,4,5.8,10.870138,1,-0.5512432120571837,-0.2967206036869432,0,87007,18000000,0.7872314400575999,0.4673512332189146,101,-0.5092327412521407,1995,1,2.914116556
500,4,6.2,14.810519,1,-0.0724663479485759,0.1309467964570931,4,57821,20000000,1.8889632874886595,-0.0142318707549073,107,-0.4234097982311095,1995,0,-0.6218
501,4,6.4,6.638116,1,0.1669220841057279,-1.152055403975016,4,112423,10000000,-0.3960433286586459,0.8867275153609915,89,-0.8525245133362653,1995,1,1.558875
502,4,5.1,7.260574,1,-1.389102724247247,0.2735025965051053,0,36705,50000000,-0.2220038633662687,-0.3626560749456572,109,0.863934347084358,1995,1,0.62044202
503,5,6.9,12.669608,1,0.7653931642414871,-0.0116090035909189,4,66364,30250000,1.290363854790279,0.1267317576028107,105,0.0164327847516752,1995,1,1.382710744
504,4,6.8,6.318445,1,0.6456989482143346,0.6298920966251356,4,45293,62000000,-0.4854234473324835,-0.2209499248419368,114,1.378872005210545,1995,1,0.048387097
505,5,5.3,7.602087,1,-1.1497142921929429,-0.082886903614925,0,26302,25000000,-0.1265167141764509,-0.5343106021381354,104,-0.2088524406785316,1995,0,-0.83742668
506,4,6.6,12.133094,1,0.4063105161600307,0.4160583965531174,6,25582,9500000,1.140354360684854,-0.5461909500741716,111,-0.8739802490915232,1995,1,2.248646947
507,5,5.8,13.492845,1,-0.5512432120571837,0.2022246964810992,0,64667,35000000,1.520541195733605,0.0987304375369032,108,0.2202622744266242,1995,1,0.716402943
508,5,7.2,6.950458,1,1.1244758123229424,-0.082886903614925,0,147918,7000000,-0.3087124008396578,1.4724121681243303,104,-0.981258927867812,1995,1,2.66073
509,5,7.2,11.223055,1,1.1244758123229424,2.839506997369323,0,57697,42000000,0.8859071514671887,-0.0162779306772247,145,0.5206425750002334,1995,0,-0.811452381
510,4,6.3,8.205448,1,0.0472278680785754,-1.08077750395101,1,172305,30000000,0.0421832235193841,1.8748094530078223,90,0.0057049168740463,1995,1,2.6128511
511,5,6.7,9.026586,1,0.5260047321871831,-0.5105543037589614,4,83723,4000000,0.2717736833596496,0.413163646243994,98,-1.1099933423993589,1995,1,0.07533275
512,5,5.5,8.184815,1,-0.9103258601386388,-0.6531101038069735,0,95091,70000000,0.0364142298083584,0.6007411397674096,96,1.7221637772946694,1995,0,-0.504378843
513,4,6.6,11.7129,1,0.4063105161600307,-0.2967206036869432,4,20718,25000000,1.0228679775408265,-0.6264493005753937,101,-0.2088524406785316,1995,1,1.7948
514,5,6.6,10.701801,1,0.4063105161600307,1.27139319684119,6,45066,20000000,0.7401643584731025,-0.2246955345384371,123,-0.4234097982311095,1995,1,0.60259585
515,3,5.1,7.024227,1,-1.389102724247247,-0.7243880038309796,0,21647,15000000,-0.2880865637307231,-0.6111203516412582,95,-0.6379671557836875,1995,1,1.520307733
516,5,6.6,13.676444,1,0.4063105161600307,1.5565047969372143,0,95549,50000000,1.5718755376301106,0.6082983610933882,127,0.863934347084358,1995,1,0.35647146
517,5,7.7,6.505272,1,1.7229468924587017,1.128837396793178,6,77407,9000000,-0.4331865555547588,0.3089465940717655,121,-0.8954359848467809,1995,0,-0.884683667
518,5,7.3,8.657365,1,1.2441700283500936,0.7724478966731476,0,86579,53000000,0.1685393680890341,0.4602890263902708,116,0.9926687616159048,1995,1,0.724528302
519,4,7.6,5.951077,1,1.603252676431549,2.126727997129263,6,58975,24000000,-0.5881396631824365,0.0048096869092394,135,-0.2517639121890472,1995,1,1.979859042
520,5,6.4,9.481338,1,0.1669220841057279,-0.4392764037349553,3,40880,23000000,0.398922494878883,-0.2937665573998919,99,-0.2946753836995627,1995,1,2.69214787
521,5,6.8,10.448481,1,0.6456989482143346,0.059668896433087,4,36974,20000000,0.6693360016235398,-0.3582174449528881,106,-0.4234097982311095,1995,1,0.0642257
522,5,7.2,8.25547,1,1.1244758123229424,-0.7956659038549856,4,103484,6000000,0.0561693914742587,0.7392296956384535,94,-1.0241703993783278,1995,0,-0.646239833
523,5,5.0,8.768288,1,-1.508796940274398,-1.294611204023028,9,22890,5000000,0.1995534760427054,-0.5906102509683513,87,-1.0670818708888432,1995,1,2.0233268
524,5,5.4,7.490247,1,-1.0300200761657905,-0.3679985037109493,0,38220,60000000,-0.1577872156372715,-0.3376578428302477,100,1.293049062189514,1995,0,-0.166265283
525,5,5.6,11.715868,0,-0.7906316441114876,-0.3679985037109493,0,58885,25000000,1.0236978313349585,0.0033246434172349,100,-0.2088524406785316,1995,0,-0.23696
526,4,6.7,9.715639,1,0.5260047321871831,-0.2254427036629371,6,26520,20000000,0.4644331329580294,-0.5307134967908356,102,-0.4234097982311095,1995,1,1.50062535
527,5,6.3,11.065939,0,0.0472278680785754,1.912894297057245,0,67317,50000000,0.8419774652411668,0.1424567181348141,132,0.863934347084358,1995,0,-0.39387464
528,5,6.9,10.193549,1,0.7653931642414871,2.411839597225287,1,36234,28000000,0.5980569290340382,-0.3704278025538142,139,-0.0801180261469848,1995,1,0.128571429
529,4,5.9,15.178338,1,-0.4315489960300312,2.0554500971052567,0,59052,55000000,1.9918056030896751,0.0060802241190655,134,1.078491704636936,1995,0,-0.316355727
530,4,5.6,7.284477,1,-0.7906316441114876,1.342671096865196,0,22527,98000000,-0.2153205765599562,-0.5965999263861028,124,2.923684979589106,1995,0,-0.897782429
531,5,6.7,9.455342,1,0.5260047321871831,-0.9382217039029978,0,17728,13000000,0.39165400457152,-0.6757857454764329,92,-0.7237900988047186,1995,1,0.622197538
532,5,6.8,9.87957,1,0.6456989482143346,0.9862815967451658,0,16395,10000000,0.5102682954667362,-0.6977808896413443,119,-0.8525245133362653,1995,1,1.42
533,3,7.3,7.137117,1,1.2441700283500936,2.696951197321311,6,31602,23000000,-0.2565224819182048,-0.4468580409423136,143,-0.2946753836995627,1995,1,2.589998739
534,5,4.5,9.071127,1,-2.107268020410157,-0.3679985037109493,4,18359,20000000,0.2842273618786627,-0.6653739405491568,100,-0.4234097982311095,1995,0,-0.0124132
535,5,6.6,10.187623,1,0.4063105161600307,-0.5105543037589614,0,25657,8000000,0.5964000174491236,-0.5449534138308345,98,-0.9383474563572964,1995,1,1.01448475
536,3,5.9,8.387519,1,-0.4315489960300312,0.059668896433087,4,28658,30000000,0.0930903361040857,-0.4954354636141059,106,0.0057049168740463,1995,1,1.553133333
537,3,5.7,2.15805,1,-0.6709374280843351,-0.7956659038549856,4,4594,6500000,-1.6486712828572576,-0.8925030924096261,94,-1.00271466362307,1995,1,0.490150154
538,5,6.6,4.546552,0,0.4063105161600307,0.4160583965531174,3,11309,8000000,-0.9808453236282434,-0.7817023474228443,111,-0.9383474563572964,1995,0,-0.957513875
539,5,5.6,5.188399,1,-0.7906316441114876,0.059668896433087,0,24720,30000000,-0.8013846874415184,-0.560414366630926,106,0.0057049168740463,1995,0,-0.1984
540,5,5.2,11.418917,1,-1.2694085082200943,-0.7243880038309796,5,9815,50000000,0.9406702322711876,-0.8063540693901193,95,0.863934347084358,1995,0,-0.80409966
541,3,5.5,5.982764,1,-0.9103258601386388,-0.3679985037109493,4,7500,12000000,-0.5792799673688721,-0.8445526881011245,100,-0.7667015703152341,1995,1,0.477125
542,5,6.0,4.102409,1,-0.3118547800028798,0.2735025965051053,9,11887,12000000,-1.1050278551939914,-0.7721650681075264,109,-0.7667015703152341,1995,1,0.10775675
543,5,5.7,3.859495,1,-0.6709374280843351,1.342671096865196,4,7977,16000000,-1.172946690958063,-0.8366819575935006,124,-0.5950556842731718,1995,1,3.19075975
544,5,5.7,5.23158,1,-0.6709374280843351,0.4160583965531174,0,27472,35000000,-0.7893112653780376,-0.5150050367420766,111,0.2202622744266242,1995,0,-0.418566543
545,5,6.9,4.558992,1,0.7653931642414871,1.6277826969612204,5,17650,25000000,-0.977367095461464,-0.6770727831695035,128,-0.2088524406785316,1995,0,-0.47837588
546,5,6.8,4.486179,1,0.6456989482143346,0.7011699966491416,5,23358,7000000,-0.9977256346501866,-0.5828880248099277,115,-0.981258927867812,1995,0,-0.924319143
547,3,5.9,5.391556,1,-0.4315489960300312,-1.009499603927004,4,14286,11000000,-0.7445819221940585,-0.7325804088039836,91,-0.8096130418257498,1995,0,-0.983808727
548,5,7.3,3.121288,1,1.2441700283500936,1.6277826969612204,6,3222,5500000,-1.3793496154205809,-0.9151417554210728,128,-1.0456261351335854,1995,1,1.014431455
549,5,7.6,10.058329,1,1.603252676431549,-1.08077750395101,4,13615,500000,0.5602493717420838,-0.7436522330610396,90,-1.2601834926861637,1995,1,1.297504
550,5,7.4,5.552946,0,1.3638642443772462,0.4873362965771234,4,29466,7000000,-0.6994572241364596,-0.4821030731525542,112,-0.981258927867812,1995,1,0.192775714
551,5,6.7,4.646132,1,0.5260047321871831,-0.2254427036629371,5,14406,27000000,-0.9530027222739113,-0.7306003508146443,102,-0.1230294976575004,1995,0,-0.406292741
552,5,6.3,5.756462,1,0.0472278680785754,0.4160583965531174,6,11262,9000000,-0.6425540823687527,-0.7824778701353355,111,-0.8954359848467809,1995,0,-0.907454444
553,5,5.6,7.337906,1,-0.7906316441114876,0.3447804965291113,0,34091,68000000,-0.2003818102639065,-0.4057883381467663,110,1.6363408342736383,1995,0,-0.480526
554,5,6.2,2.86007,1,-0.0724663479485759,-0.5105543037589614,5,5082,6000000,-1.452386255715579,-0.8844508565863127,98,-1.0241703993783278,1995,1,0.966321167
555,5,6.4,7.698526,1,0.1669220841057279,0.4160583965531174,6,4713,17000000,-0.0995523374741969,-0.8905395349035312,111,-0.5521442127626562,1995,0,-0.552719647
556,5,6.4,3.030309,1,0.1669220841057279,0.7011699966491416,4,10182,21000000,-1.4047873742940071,-0.8002983920393898,115,-0.3804983267205939,1995,1,0.116666667
557,3,5.9,1.283015,1,-0.4315489960300312,-0.5105543037589614,1,2814,32000000,-1.8933313619503291,-0.9218739525848266,98,0.0915278598950774,1995,0,-0.742261656
558,5,5.2,1.834099,0,-1.2694085082200943,-1.152055403975016,6,4197,7000000,-1.7392480909646812,-0.8990537842576904,89,-0.981258927867812,1995,0,-0.462783571
559,5,6.7,11.528147,1,0.5260047321871831,-1.5797228041190523,4,8035,2000000,0.9712109768577886,-0.8357249295653199,83,-1.19581628542039,1995,0,-0.3620005
560,5,5.3,8.182165,1,-1.1497142921929429,0.059668896433087,8,5398,15000000,0.0356732889207403,-0.8792367038810524,106,-0.6379671557836875,1995,0,-0.186583
561,5,5.1,7.506958,1,-1.389102724247247,-1.365889104047034,5,5483,6400000,-0.1531148144399202,-0.8778341628052703,86,-1.007005810774121,1995,1,0.070312188
562,4,4.4,1.341723,0,-2.2269622364373087,-0.3679985037109493,4,2379,8000000,-1.876916585486078,-0.9290516627961818,100,-0.9383474563572964,1995,0,-0.6546225
563,5,6.7,0.629955,1,0.5260047321871831,-0.5105543037589614,5,2341,5000000,-2.07592715669285,-0.9296786811594726,98,-1.0670818708888432,1995,0,-0.2868984
564,5,4.4,1.279968,1,-2.2269622364373087,-1.294611204023028,4,1935,3000000,-1.8941833041709224,-0.9363778773567376,87,-1.1529048139098743,1995,0,-0.901669667
565,5,6.1,1.433544,1,-0.1921605639757284,-0.3679985037109493,4,1847,11000000,-1.851243403130624,-0.937829919882253,100,-0.8096130418257498,1995,0,-0.742470364
566,4,4.1,1.557791,1,-2.586044884518765,-1.365889104047034,0,2629,6000000,-1.816503900314077,-0.9249265419850582,86,-1.0241703993783278,1995,0,-0.151048833
567,5,6.8,2.466066,0,0.6456989482143346,-0.7243880038309796,9,4634,2000000,-1.5625499060872636,-0.8918430730798463,95,-1.19581628542039,1995,0,-0.397785
568,3,7.2,0.365418,1,1.1244758123229424,0.1309467964570931,6,3093,8000000,-2.149891790499548,-0.9172703177596128,107,-0.9383474563572964,1995,0,-0.938374125
569,5,7.3,15.339153,1,1.2441700283500936,0.2022246964810992,0,236890,19000000,2.036769530954677,2.940493163353512,108,-0.4663212697416251,1996,1,0.355465263
570,4,6.8,11.774061,1,0.6456989482143346,1.057559496769172,6,180239,14500000,1.0399686136267103,2.0057242870696435,120,-0.6594228915389452,1996,1,2.196644483
571,4,7.0,9.592265,1,0.8850873802686384,-0.9382217039029978,4,166846,12000000,0.4299377212338942,1.784733314976126,92,-0.7667015703152341,1996,1,2.218666667
572,5,7.6,9.198283,1,1.603252676431549,2.9820627974173357,5,163662,44000000,0.319780222069579,1.732195776325655,147,0.6064655180212645,1996,1,0.115909091
573,5,6.3,12.860385,1,0.0472278680785754,-0.2967206036869432,6,62195,15000000,1.3437051678910568,0.0579412429565123,101,-0.6379671557836875,1996,1,0.658733333
574,5,7.7,10.326213,1,1.7229468924587017,1.6990605969852264,5,144847,30000000,0.6351498278698594,1.4217391840804874,129,0.0057049168740463,1996,1,0.870539433
575,3,6.3,11.054251,1,0.0472278680785754,-1.223333303999022,2,124368,80000000,0.8387094965262699,1.0838257877164807,88,2.1512784923998254,1996,1,0.130794175
576,5,7.4,13.249824,1,1.3638642443772462,2.1980058971532688,0,274324,75000000,1.4525924427336936,3.558172253127926,136,1.9367211348472475,1996,1,0.78759348
577,4,6.3,15.63424,1,0.0472278680785754,0.059668896433087,4,183327,70000000,2.119275954994101,2.056677779328643,106,1.7221637772946694,1996,0,-0.460414043
578,5,5.1,5.263187,1,-1.389102724247247,-1.43716700407104,9,15579,4000000,-0.7804739375912694,-0.711245283968852,85,-1.1099933423993589,1996,1,3.16875
579,5,7.3,9.178371,1,1.2441700283500936,1.6990605969852264,3,76047,36000000,0.3142128202000525,0.2865059368592528,129,0.2631737459371398,1996,0,-0.439130222
580,5,7.0,6.49968,1,0.8850873802686384,0.8437257966971538,4,66577,31000000,-0.4347500806277998,0.1302463605338881,117,0.0486163883845619,1996,1,3.001953323
581,4,6.8,9.412825,1,0.6456989482143346,1.342671096865196,6,30726,25000000,0.3797662371304461,-0.4613124642644909,124,-0.2088524406785316,1996,0,-0.70639588
582,3,6.9,8.685761,1,0.7653931642414871,0.2022246964810992,4,53448,26000000,0.1764788992002773,-0.0863884839830826,108,-0.165940969168016,1996,0,-0.007314885
583,5,6.4,13.106291,1,0.1669220841057279,1.9841721970812507,0,43393,55000000,1.412460567857299,-0.2523008430064767,133,1.078491704636936,1996,1,0.0285312
584,5,6.3,6.24966,1,0.0472278680785754,2.126727997129263,4,40040,45000000,-0.5046557563720269,-0.3076269633252674,135,0.64937698953178,1996,1,0.196768622
585,5,7.1,6.904831,1,1.0047815962957898,-1.009499603927004,4,58644,7000000,-0.3214697253224267,-0.0006519730446882,91,-0.981258927867812,1996,0,-0.919990143
586,4,4.4,6.387469,1,-2.2269622364373087,-1.223333303999022,4,22728,15000000,-0.4661243138128867,-0.5932833292539594,88,-0.6379671557836875,1996,1,0.7838
587,0,5.7,11.470748,1,-0.6709374280843351,-0.1541648036389311,1,81872,75000000,0.9551621972319868,0.3826212517584343,103,1.9367211348472475,1996,1,0.815857253
588,4,6.9,11.633347,1,0.7653931642414871,0.5586141966011295,4,67115,27000000,1.0006249320945404,0.1391236205194262,113,-0.1230294976575004,1996,0,-0.076140259
589,3,6.7,13.217623,0,0.5260047321871831,-1.8648344042150764,2,52633,38000000,1.4435890323479648,-0.0998363778273458,79,0.348996688958171,1996,0,-0.238559
590,5,4.3,11.341502,1,-2.3466564524644613,0.7011699966491416,4,36876,40000000,0.9190249723410246,-0.3598344923108486,115,0.4348196319792021,1996,0,-0.172256425
591,3,6.2,10.177303,1,-0.0724663479485759,-0.1541648036389311,4,34686,26000000,0.5935145419924385,-0.3959705506162919,103,-0.165940969168016,1996,1,3.057277038
592,5,5.7,4.856229,1,-0.6709374280843351,-0.8669438038789916,8,22170,8500000,-0.8942595307018973,-0.6024905989043875,93,-0.9168917206020388,1996,1,0.784879412
593,4,6.1,7.586577,1,-0.1921605639757284,-0.6531101038069735,4,130570,47000000,-0.1308533153715271,1.1861617847988368,96,0.7351999325528112,1996,1,0.281708404
594,5,6.6,6.418805,0,0.4063105161600307,0.9150036967211598,6,21747,10000000,-0.4573627577168901,-0.6094703033168087,118,-0.8525245133362653,1996,0,-0.542667
595,5,5.7,12.229381,1,-0.6709374280843351,-0.2967206036869432,0,58556,50000000,1.1672762381361956,-0.0021040155702037,101,0.863934347084358,1996,0,-0.4904527
596,5,6.7,14.482345,1,0.5260047321871831,1.128837396793178,0,63699,65000000,1.7972057271667414,0.0827579697562324,121,1.5076064197420915,1996,0,-0.487260754
597,5,6.1,6.919314,1,-0.1921605639757284,0.7011699966491416,0,90008,100000000,-0.3174202736713442,0.5168691834356431,115,3.009507922610137,1996,1,0.01295562
598,4,6.0,8.768806,1,-0.3118547800028798,0.8437257966971538,4,26196,45000000,0.1996983090162094,-0.5360596533620519,117,0.64937698953178,1996,0,-0.553333333
599,5,6.8,6.85606,1,0.6456989482143346,1.27139319684119,0,11203,9000000,-0.3351061132582785,-0.7834513986467607,123,-0.8954359848467809,1996,1,3.005456444
600,4,6.3,6.497591,1,0.0472278680785754,0.7011699966491416,12,27641,25000000,-0.4353341657275106,-0.512216455073757,115,-0.2088524406785316,1996,0,-0.43806512
601,5,7.3,2.702973,1,1.2441700283500936,0.2735025965051053,6,13983,4100000,-1.496310629535237,-0.7375800552270655,109,-1.1057021952483073,1996,1,1.89781439
602,3,5.5,7.898202,1,-0.9103258601386388,-1.152055403975016,4,74318,60000000,-0.0437228609926982,0.2579766013295215,89,1.293049062189514,1996,1,0.009560683
603,4,6.0,5.184977,1,-0.3118547800028798,-0.9382217039029978,4,18045,31000000,-0.8023414797877177,-0.6705550922879281,92,0.0486163883845619,1996,0,-0.168206355
604,3,6.3,6.709803,1,0.0472278680785754,2.126727997129263,3,30484,55000000,-0.3759996194470772,-0.4653055812096586,135,1.078491704636936,1996,0,-0.090051291
605,3,6.4,5.575992,1,0.1669220841057279,1.27139319684119,6,66920,32000000,-0.6930135548171994,0.1359060262867497,123,0.0915278598950774,1996,1,2.269886938
606,4,6.7,5.307984,1,0.5260047321871831,-0.5105543037589614,6,21695,23000000,-0.7679486813865092,-0.6103283284455224,98,-0.2946753836995627,1996,0,-0.444238783
607,5,6.6,11.595316,1,0.4063105161600307,0.7724478966731476,0,43118,46000000,0.9899914517560526,-0.2568384758987128,116,0.6922884610422957,1996,1,0.283283848
608,5,7.3,7.04756,1,1.2441700283500936,-0.2254427036629371,5,31261,3000000,-0.2815626491153321,-0.4524847057286862,102,-1.1529048139098743,1996,0,-0.925813667
609,5,6.9,4.797674,1,0.7653931642414871,0.2022246964810992,3,16846,3300000,-0.9106315283149012,-0.6903391716980772,108,-1.1400313724567197,1996,0,-0.10242697
610,5,6.0,10.827266,1,-0.3118547800028798,-0.6531101038069735,4,14689,3500000,0.7752444144976184,-0.7259307140564523,96,-1.1314490781546167,1996,1,1.699776857
611,4,5.3,8.202057,1,-1.1497142921929429,-1.7222786041670644,4,31561,18000000,0.0412350987835681,-0.4475345607553379,81,-0.5092327412521407,1996,1,0.494779944
612,5,5.7,9.028947,1,-0.6709374280843351,-0.7956659038549856,6,5195,8000000,0.2724338197504669,-0.8825863019796848,94,-0.9383474563572964,1996,0,-0.550644
613,4,5.5,7.941972,1,-0.9103258601386388,-0.7243880038309796,0,20369,30000000,-0.0314847543319319,-0.6322079692277224,95,0.0057049168740463,1996,0,-0.28
614,5,7.6,8.130999,1,1.603252676431549,-1.5084449040950465,4,23604,4000000,0.0213672581826828,-0.578828905931782,84,-1.1099933423993589,1996,0,-0.2690045
615,5,7.1,6.728199,0,1.0047815962957898,1.9841721970812507,3,25719,28000000,-0.3708560916853349,-0.5439303838696758,133,-0.0801180261469848,1996,0,-0.603837179
616,5,7.5,9.069963,1,1.4835584604043976,2.126727997129263,6,24495,5000000,0.2839019070887805,-0.5641269753609374,135,-1.0670818708888432,1996,1,1.6539926
617,5,4.5,6.554679,1,-2.107268020410157,-1.5084449040950465,0,16707,13000000,-0.4193723418058785,-0.692632738869062,84,-0.7237900988047186,1996,1,0.375666077
618,4,6.7,15.50082,1,0.5260047321871831,1.7703384970092324,6,8989,36000000,2.081971678305057,-0.819983468550072,130,0.2631737459371398,1996,0,-0.637423861
619,5,6.2,5.79463,1,-0.0724663479485759,0.1309467964570931,5,13725,29000000,-0.6318822967843768,-0.7418371799041451,107,-0.0372065546364692,1996,0,-0.603448276
620,5,5.3,5.918737,1,-1.1497142921929429,-1.009499603927004,0,16419,45000000,-0.5971819380147231,-0.6973848780434764,91,0.64937698953178,1996,0,-0.553333333
621,4,6.5,4.803721,1,0.2866163001328793,1.4852268969132083,4,12186,42000000,-0.9089407850894576,-0.7672314236174225,126,0.5206425750002334,1996,0,-0.017799333
622,4,5.6,9.898696,1,-0.7906316441114876,-1.08077750395101,4,8733,15000000,0.5156159314729921,-0.8242075922606625,90,-0.6379671557836875,1996,1,0.426530267
623,4,6.1,3.402749,1,-0.1921605639757284,1.342671096865196,6,11967,60000000,-1.3006530255451871,-0.7708450294479667,124,1.293049062189514,1996,0,-0.148521583
624,3,5.5,4.182641,1,-0.9103258601386388,1.27139319684119,4,9355,40000000,-1.082594961120274,-0.8139442916825869,123,0.4348196319792021,1996,1,0.202569875
625,4,5.4,9.490858,1,-1.0300200761657905,-1.7935565041910704,4,11119,13000000,0.4015842900676081,-0.7848374392392983,80,-0.7237900988047186,1996,0,-0.645259692
626,5,5.7,2.661026,1,-0.6709374280843351,-1.7935565041910704,9,4339,7000000,-1.5080390247853896,-0.8967107156369722,80,-0.981258927867812,1996,0,-0.849210714
627,3,5.9,4.086563,1,-0.4315489960300312,-0.3679985037109493,4,8449,13000000,-1.1094584021016107,-0.828893729502099,100,-0.7237900988047186,1996,1,1.041486231
628,5,5.7,2.256747,1,-0.6709374280843351,0.2022246964810992,4,3427,8000000,-1.6210755685986862,-0.9117591563559514,108,-0.9383474563572964,1996,1,3.343263625
629,5,6.8,5.579088,1,0.6456989482143346,-0.9382217039029978,4,15795,7000000,-0.692147912180194,-0.7076811795880411,92,-0.981258927867812,1996,1,1.127285714
630,5,5.6,6.010579,1,-0.7906316441114876,0.9150036967211598,6,14796,44000000,-0.5715028840522348,-0.7241651623492913,118,0.6064655180212645,1996,0,-0.482847159
631,3,5.7,5.70904,1,-0.6709374280843351,-0.8669438038789916,4,18726,39000000,-0.6558132894527569,-0.6593182631984271,93,0.3919081604686866,1996,0,-0.221620692
632,5,5.4,7.370163,1,-1.0300200761657905,-0.2967206036869432,0,16973,25000000,-0.1913627422594209,-0.6882436103260263,101,-0.2088524406785316,1996,0,-0.41990068
633,3,5.6,3.521921,1,-0.7906316441114876,-0.8669438038789916,4,5757,30000000,-1.2673324944285125,-0.8733130303962787,93,0.0057049168740463,1996,0,-0.7236676
634,4,6.5,3.863894,1,0.2866163001328793,-0.2967206036869432,1,12809,21500000,-1.171716729084617,-0.7569516225561023,101,-0.3590425909653361,1996,1,0.036946093
635,0,5.3,7.523528,0,-1.1497142921929429,-1.08077750395101,1,4408,25000000,-0.1484818368897969,-0.8955721822931021,90,-0.2088524406785316,1996,0,-0.3962188
636,5,7.0,3.379677,0,0.8850873802686384,1.27139319684119,6,9046,7000000,-1.307103964473156,-0.8190429410051357,123,-0.981258927867812,1996,0,-0.942122286
637,5,5.8,12.866139,1,-0.5512432120571837,0.2022246964810992,6,12455,47000000,1.3453139882183596,-0.7627927936246534,108,0.7351999325528112,1996,0,-0.880851064
638,4,5.0,8.174116,1,-1.508796940274398,-0.5105543037589614,4,7080,8000000,0.0334227858247269,-0.8514828910638123,98,-0.9383474563572964,1996,0,-0.29842675
639,5,6.1,4.990506,1,-0.1921605639757284,0.9150036967211598,5,14855,38000000,-0.8567156365258011,-0.7231916338378661,118,0.348996688958171,1996,0,-0.544599711
