,rating,year,budget,country,budget_norm,isprofit,profitability_ratio
1337,6,2003,4000000,1,-1.1330155048309378,0,-0.81693975
1338,6,2003,850000,1,-1.2648948406935907,0,-0.035365882
1339,5,2003,16000000,1,-0.6306180348779747,0,-0.118217625
1340,0,2003,20000000,1,-0.4631522115603202,1,1.39439715
1341,6,2003,5000000,0,-1.0911490490015243,0,-0.8206014
1342,6,2003,7500000,0,-0.9864829094279904,0,-0.9737136
1343,5,2003,30000000,1,-0.0444876532661842,0,-0.5263872
1344,6,2003,15000000,0,-0.6724844907073882,0,-0.998728867
1345,6,2003,10000000,0,-0.8818167698544563,0,-0.8988946
1346,5,2003,1000000,1,-1.2586148723191788,0,-0.720718
1347,5,2004,66000000,1,1.4627047565927054,0,-0.096606697
1348,6,2004,20000000,1,-0.4631522115603202,1,0.72001505
1349,6,2004,30000000,1,-0.0444876532661842,1,1.206939433
1350,6,2004,25000000,1,-0.2538199324132523,0,-0.29127108
1351,5,2004,37000000,1,0.2485775375397109,1,0.914371892
1352,6,2004,5000000,0,-1.0911490490015243,0,-0.783457
1353,5,2004,30000000,1,-0.0444876532661842,1,2.3497401
1354,6,2004,50000000,1,0.7928414633220877,0,-0.51986548
1355,6,2004,27000000,1,-0.170087020754425,1,0.258805815
1356,5,2004,37000000,1,0.2485775375397109,1,0.546803973
1357,4,2004,25000000,1,-0.2538199324132523,1,1.06722452
1358,6,2004,65000000,1,1.4208383007632917,1,0.553933892
1359,5,2004,105000000,1,3.0954965339398357,0,-0.449895124
1360,4,2004,20000000,1,-0.4631522115603202,1,1.57190875
1361,5,2004,60000000,1,1.2115060216162237,1,0.297881383
1362,5,2004,75000000,1,1.839502859057428,1,0.612107653
1363,5,2004,26000000,1,-0.2119534765838387,1,2.280319346
1364,5,2004,60000000,1,1.2115060216162237,1,0.338037183
1365,0,2004,40000000,1,0.3741769050279517,1,1.379262025
1366,6,2004,65000000,1,1.4208383007632917,0,-0.193662985
1367,5,2004,42000000,1,0.4579098166867789,1,1.097551524
1368,5,2004,25000000,1,-0.2538199324132523,0,-0.4335364
1369,6,2004,9000000,1,-0.9236832256838698,1,1.025018333
1370,6,2004,30000000,1,-0.0444876532661842,1,0.092494467
1371,4,2004,35000000,1,0.1648446258808837,0,-0.345188943
1372,4,2004,10000000,1,-0.8818167698544563,0,-0.056361
1373,4,2004,15000000,0,-0.6724844907073882,1,0.955404533
1374,6,2004,45000000,0,0.5835091841750197,1,0.137810067
1375,6,2004,2700000,1,-1.1874418974091756,1,1.14548963
1376,5,2004,17500000,0,-0.5678183511338543,1,0.341308571
1377,5,2004,40000000,1,0.3741769050279517,1,0.2005725
1378,6,2004,45000000,1,0.5835091841750197,0,-0.273725733
1379,5,2004,100000000,1,2.8861642547927677,0,-0.59797621
1380,4,2004,80000000,1,2.048835138204496,1,0.052710413
1381,5,2004,80000000,1,2.048835138204496,0,-0.474445988
1382,4,2004,70000000,1,1.6301705799103596,0,-0.460570286
1383,4,2004,30000000,1,-0.0444876532661842,1,1.847266267
1384,4,2004,28000000,0,-0.1282205649250115,1,1.299217607
1385,5,2004,40000000,1,0.3741769050279517,1,0.88329
1386,6,2004,40000000,0,0.3741769050279517,1,0.005655375
1387,4,2004,15000000,1,-0.6724844907073882,0,-0.305868
1388,5,2004,30000000,1,-0.0444876532661842,0,-0.572295967
1389,5,2004,60000000,1,1.2115060216162237,1,0.470629233
1390,5,2004,45000000,1,0.5835091841750197,0,-0.533129333
1391,5,2004,23000000,1,-0.3375528440720794,0,-0.47002113
1392,4,2004,18000000,1,-0.5468851232191475,0,-0.072063111
1393,5,2004,31000000,0,-0.0026211974367706,0,-0.451576355
1394,5,2004,3500000,1,-1.1539487327456446,0,-0.972344857
1395,5,2004,25000000,1,-0.2538199324132523,1,0.2801448
1396,6,2004,22000000,1,-0.3794192999014931,0,-0.418876682
1397,4,2004,35000000,1,0.1648446258808837,1,1.153416829
1398,6,2004,11000000,1,-0.8399503140250427,0,-0.071395727
1399,5,2004,19000000,1,-0.5050186673897339,1,2.061543526
1400,5,2004,23000000,1,-0.3375528440720794,0,-0.298414087
1401,6,2004,12000000,0,-0.7980838581956291,0,-0.978209917
1402,6,2004,16000000,1,-0.6306180348779747,0,-0.129861813
1403,6,2004,50000000,1,0.7928414633220877,0,-0.16356028
1404,6,2004,8600000,1,-0.9404298080156354,0,-0.419516395
1405,5,2004,24000000,1,-0.2956863882426659,0,-0.28866825
1406,5,2004,40000000,1,0.3741769050279517,0,-0.74030735
1407,5,2004,100000000,1,2.8861642547927677,0,-0.32713269
1408,6,2004,500000,1,-1.2795481002338855,1,0.207902
1409,4,2004,60000000,1,1.2115060216162237,1,0.22967565
1410,5,2004,58000000,1,1.1277731099573964,0,-0.511583931
1411,5,2004,40000000,1,0.3741769050279517,0,-0.469623525
1412,5,2004,23000000,0,-0.3375528440720794,0,-0.725273522
1413,1,2004,15000000,1,-0.6724844907073882,0,-0.9106888
1414,6,2004,20000000,0,-0.4631522115603202,0,-0.74970585
1415,5,2004,7000000,0,-1.007416137342697,0,-0.056988714
1416,5,2004,50000000,1,0.7928414633220877,0,-0.87057212
1417,4,2004,26000000,1,-0.2119534765838387,0,-0.106813038
1418,5,2004,50000000,1,0.7928414633220877,1,0.1578092
1419,5,2004,55000000,1,1.0021737424691557,1,0.355303764
1420,5,2004,50000000,1,0.7928414633220877,0,-0.25027724
1421,4,2004,20000000,0,-0.4631522115603202,0,-0.5445339
1422,5,2004,40000000,1,0.3741769050279517,0,-0.591900775
1423,2,2004,7000000,0,-1.007416137342697,0,-0.582608857
1424,5,2004,26000000,1,-0.2119534765838387,1,0.749605846
1425,6,2004,19250000,0,-0.4945520534323805,0,-0.769639896
1426,6,2004,8000000,1,-0.9655496815132836,0,-0.95435825
1427,5,2004,35000000,1,0.1648446258808837,0,-0.416508371
1428,6,2004,11000000,0,-0.8399503140250427,0,-0.658744909
1429,6,2004,27000000,0,-0.170087020754425,0,-0.676821741
1430,7,2004,50000,1,-1.2983880053571215,1,2.10424
1431,5,2004,25000000,0,-0.2538199324132523,0,-0.42480996
1432,6,2004,3000000,1,-1.1748819606603516,0,-0.320818333
1433,6,2004,12000000,0,-0.7980838581956291,0,-0.9837185
1434,5,2004,20000000,1,-0.4631522115603202,0,-0.597286
1435,6,2004,6500000,1,-1.0283493652574038,0,-0.841558154
1436,5,2005,40000000,1,0.3741769050279517,0,-0.273061325
1437,5,2005,40000000,1,0.3741769050279517,0,-0.362137075
1438,6,2005,54000000,1,0.960307286639742,1,0.305759907
1439,6,2005,40000000,1,0.3741769050279517,1,0.8525955
1440,4,2005,28000000,0,-0.1282205649250115,1,0.371610286
1441,4,2005,50000000,0,0.7928414633220877,1,0.02170832
1442,6,2005,100000000,1,2.8861642547927677,0,-0.24023822
1443,5,2005,43000000,0,0.4997762725161925,0,-0.432332047
1444,5,2005,28000000,1,-0.1282205649250115,1,3.268550071
1445,6,2005,7000000,1,-1.007416137342697,1,1.434997286
1446,4,2005,40000000,1,0.3741769050279517,1,0.333977775
1447,5,2005,15000000,1,-0.6724844907073882,1,1.115133
1448,5,2005,88000000,1,2.3837667848398043,0,-0.29943283
1449,6,2005,72000000,1,1.7139034915691869,0,-0.129746944
1450,6,2005,70000000,0,1.6301705799103596,0,-0.3228045
1451,5,2005,53000000,1,0.9184408308103283,1,0.05749017
1452,6,2005,32000000,1,0.0392452583926429,0,-0.015819313
1453,6,2005,15000000,0,-0.6724844907073882,1,0.5393284
1454,4,2005,65000000,1,1.4208383007632917,0,-0.549863554
1455,4,2005,25000000,1,-0.2538199324132523,1,0.8857644
1456,5,2005,50000000,1,0.7928414633220877,1,0.60540454
1457,6,2005,50000000,1,0.7928414633220877,0,-0.51700736
1458,6,2005,950000,1,-1.2607081951106494,1,0.061012632
1459,5,2005,55000000,1,1.0021737424691557,1,0.6310418
1460,5,2005,85000000,1,2.258167417351564,0,-0.323641082
1461,5,2005,20000000,1,-0.4631522115603202,1,2.7536227
1462,5,2005,30000000,1,-0.0444876532661842,0,-0.576263567
1463,4,2005,60000000,1,1.2115060216162237,1,0.376186217
1464,6,2005,45000000,1,0.5835091841750197,1,0.655430689
1465,6,2005,15000000,1,-0.6724844907073882,0,-0.717082933
1466,5,2005,88000000,1,2.3837667848398043,0,-0.56913333
1467,5,2005,62000000,1,1.295238933275051,0,-0.582935694
1468,4,2005,25000000,1,-0.2538199324132523,1,0.56034964
1469,5,2005,60000000,1,1.2115060216162237,0,-0.552101133
1470,5,2005,26000000,1,-0.2119534765838387,1,1.226607808
1471,4,2005,75000000,1,1.839502859057428,1,0.709333493
1472,5,2005,58000000,1,1.1277731099573964,0,-0.166928793
1473,6,2005,475000,1,-1.2805947616296207,1,3.338082105
1474,4,2005,75000000,1,1.839502859057428,0,-0.380479693
1475,5,2005,30000000,1,-0.0444876532661842,1,1.242162567
1476,0,2005,50000000,1,0.7928414633220877,1,0.32047632
1477,5,2005,70000000,1,1.6301705799103596,0,-0.385710543
1478,4,2005,56000000,0,1.0440401982985692,1,1.019408357
1479,5,2005,25000000,1,-0.2538199324132523,0,-0.55966272
1480,5,2005,43000000,1,0.4997762725161925,1,0.111774302
1481,5,2005,50000000,1,0.7928414633220877,0,-0.63055274
1482,6,2005,60000000,0,1.2115060216162237,0,-0.5328125
1483,6,2005,7900000,0,-0.9697363270962248,0,-0.915032911
1484,5,2005,32000000,0,0.0392452583926429,1,0.3467375
1485,6,2005,7000000,1,-1.007416137342697,1,3.106795714
1486,6,2005,10000000,1,-0.8818167698544563,1,0.374496
1487,6,2005,6500000,1,-1.0283493652574038,1,2.814163231
1488,6,2005,50000000,1,0.7928414633220877,1,0.0164924
1489,6,2005,2000000,1,-1.216748416489765,1,0.6689655
1490,4,2005,17500000,1,-0.5678183511338543,1,1.936377771
1491,5,2005,17000000,1,-0.5887515790485611,1,2.533109882
1492,4,2005,45000000,1,0.5835091841750197,1,0.186952489
1493,5,2005,50000000,1,0.7928414633220877,1,0.52462498
1494,6,2005,50000000,0,0.7928414633220877,0,-0.79661596
1495,4,2005,84000000,1,2.2163009615221503,0,-0.797399738
1496,5,2005,30000000,1,-0.0444876532661842,0,-0.272140533
1497,6,2005,40000000,1,0.3741769050279517,0,-0.22545375
1498,5,2005,30000000,1,-0.0444876532661842,0,-0.499733633
1499,6,2005,19300000,0,-0.4924587306409098,0,-0.996556839
1500,6,2005,35000000,1,0.1648446258808837,0,-0.476450229
1501,5,2005,57000000,1,1.085906654127983,0,-0.52915107
1502,4,2005,7500000,1,-0.9864829094279904,1,3.2001624
1503,6,2005,8000000,1,-0.9655496815132836,1,1.7752045
1504,6,2005,22000000,1,-0.3794192999014931,1,0.012022136
1505,0,2005,30000000,0,-0.0444876532661842,1,0.870363233
1506,5,2005,30000000,1,-0.0444876532661842,0,-0.713786933
1507,5,2005,45000000,1,0.5835091841750197,1,0.077289022
1508,6,2005,45000000,0,0.5835091841750197,0,-0.455091289
1509,5,2005,80000000,0,2.048835138204496,0,-0.091147988
1510,4,2005,32000000,1,0.0392452583926429,1,1.583574938
1511,4,2005,45000000,1,0.5835091841750197,1,0.168464333
1512,6,2005,1500000,1,-1.2376816444044718,0,-0.525137333
1513,6,2005,900000,1,-1.26280151790212,0,-0.57646
1514,5,2005,35000000,1,0.1648446258808837,1,0.969025371
1515,5,2005,20000000,1,-0.4631522115603202,1,1.3376191
1516,6,2005,2500000,1,-1.1958151885750583,0,-0.8777248
1517,6,2005,80000000,1,2.048835138204496,0,-0.872918725
1518,5,2005,30000000,1,-0.0444876532661842,1,0.095611633
1519,4,2005,33100000,1,0.0852983598049978,0,-0.492195287
1520,6,2005,20000000,1,-0.4631522115603202,1,0.14310245
1521,4,2005,25000000,1,-0.2538199324132523,0,-0.350089
1522,4,2005,30000000,1,-0.0444876532661842,1,0.659084067
1523,6,2005,22000000,1,-0.3794192999014931,0,-0.432601136
1524,2,2005,14200000,0,-0.7059776553709192,0,-0.994480423
1525,5,2005,80000000,0,2.048835138204496,0,-0.976352238
1526,6,2005,30000000,1,-0.0444876532661842,0,-0.991616833
1527,4,2005,4000000,0,-1.1330155048309378,0,-0.78376025
1528,6,2005,9000000,1,-0.9236832256838698,1,1.084665889
1529,5,2005,14000000,0,-0.7143509465368019,1,0.164146143
1530,6,2005,3800000,1,-1.1413887959968203,0,-0.955862368
1531,0,2005,35000000,0,0.1648446258808837,0,-0.444357771
1532,6,2005,3000000,0,-1.1748819606603516,0,-0.029212333
1533,6,2005,6800000,1,-1.0157894285085798,0,-0.992716765
1534,6,2005,7500000,1,-0.9864829094279904,0,-0.980851333
1535,6,2005,3500000,1,-1.1539487327456446,0,-0.971077714
1536,5,2005,2500000,1,-1.1958151885750583,0,-0.9011436
1537,5,2006,40000000,1,0.3741769050279517,1,0.327247275
1538,6,2006,90000000,1,2.467499696498632,1,0.470936833
1539,6,2006,76000000,1,1.8813693148868411,0,-0.532205487
1540,6,2006,40000000,1,0.3741769050279517,1,0.271665875
1541,5,2006,35000000,1,0.1648446258808837,1,2.564013143
1542,6,2006,700000,1,-1.2711748090680028,1,2.849961429
1543,5,2006,85000000,1,2.258167417351564,0,-0.256178247
1544,5,2006,20000000,1,-0.4631522115603202,0,-0.88301325
1545,5,2006,85000000,1,2.258167417351564,0,-0.264536294
1546,5,2006,35000000,1,0.1648446258808837,0,-0.7869066
1547,6,2006,45000000,1,0.5835091841750197,1,0.966966556
1548,6,2006,25000000,0,-0.2538199324132523,1,0.37211348
1549,6,2006,16000000,1,-0.6306180348779747,1,1.469860188
1550,6,2006,17000000,0,-0.5887515790485611,1,1.097807706
1551,4,2006,24000000,1,-0.2956863882426659,1,1.927955958
1552,5,2006,70000000,1,1.6301705799103596,1,0.962223329
1553,5,2006,52000000,1,0.876574374980915,1,1.282755288
1554,5,2006,18000000,1,-0.5468851232191475,1,1.278428389
1555,5,2006,72500000,1,1.7348367194838936,1,1.044322441
1556,6,2006,27000000,0,-0.170087020754425,0,-0.166870852
1557,4,2006,75000000,1,1.839502859057428,0,-0.0178532
1558,5,2006,70000000,1,1.6301705799103596,1,0.476656514
1559,5,2006,23000000,1,-0.3375528440720794,1,0.579282826
1560,6,2006,15000000,1,-0.6724844907073882,0,-0.373542
1561,6,2006,70000000,0,1.6301705799103596,0,-0.9146952
1562,4,2006,65000000,0,1.4208383007632917,1,0.103477308
1563,4,2006,65000000,1,1.4208383007632917,0,-0.330071323
1564,4,2006,100000000,1,2.8861642547927677,0,-0.24969837
1565,6,2006,8700000,1,-0.936243162432694,0,-0.367630345
1566,5,2006,70000000,1,1.6301705799103596,0,-0.395926157
1567,7,2006,2000000,1,-1.216748416489765,0,-0.007354
1568,6,2006,19000000,1,-0.5050186673897339,0,-0.275995684
1569,6,2006,12000000,1,-0.7980838581956291,1,1.319156167
1570,5,2006,38000000,1,0.2904439933691245,1,0.056257263
1571,5,2006,63000000,1,1.3371053891044644,1,0.115537984
1572,4,2006,40000000,1,0.3741769050279517,1,1.040314125
1573,4,2006,40000000,1,0.3741769050279517,1,0.308252775
1574,6,2006,6000000,0,-1.0492825931721106,1,1.934310167
1575,6,2006,50000000,1,0.7928414633220877,1,0.2463775
1576,6,2006,15000000,1,-0.6724844907073882,1,1.1044756
1577,5,2006,30000000,1,-0.0444876532661842,0,-0.383301133
1578,5,2006,10000000,1,-0.8818167698544563,0,-0.4509577
1579,4,2006,32000000,0,0.0392452583926429,1,1.506187281
1580,6,2006,15000000,0,-0.6724844907073882,1,0.167244667
1581,4,2006,12000000,1,-0.7980838581956291,1,0.549643
1582,5,2006,20000000,1,-0.4631522115603202,0,-0.0578343
1583,6,2006,17500000,1,-0.5678183511338543,1,0.096296229
1584,5,2006,33000000,1,0.0811117142220565,1,0.747024061
1585,5,2006,45000000,1,0.5835091841750197,1,1.015791556
1586,5,2006,50000000,1,0.7928414633220877,1,0.77430384
1587,5,2006,4000000,0,-1.1330155048309378,1,1.63142925
1588,6,2006,10000000,1,-0.8818167698544563,0,-0.2974197
1589,5,2006,21000000,1,-0.4212857557309067,0,-0.977127905
1590,6,2006,1000000,1,-1.2586148723191788,0,-0.683004
1591,5,2006,20000000,1,-0.4631522115603202,1,1.4274213
1592,6,2006,13000000,0,-0.7562174023662155,0,-0.626355692
1593,6,2006,17000000,0,-0.5887515790485611,0,-0.983801176
1594,5,2006,30000000,1,-0.0444876532661842,0,-0.248990167
1595,6,2006,28000000,1,-0.1282205649250115,0,-0.485170643
1596,5,2006,30000000,1,-0.0444876532661842,1,0.2810941
1597,5,2006,9000000,1,-0.9236832256838698,1,1.565164444
1598,6,2006,1500000,1,-1.2376816444044718,0,-0.896084667
1599,5,2006,52000000,1,0.876574374980915,0,-0.290701173
1600,5,2006,50000000,1,0.7928414633220877,0,-0.02497622
1601,5,2006,54000000,1,0.960307286639742,1,0.400520556
1602,5,2006,60000000,0,1.2115060216162237,0,-0.781961867
1603,5,2006,20000000,1,-0.4631522115603202,1,0.95719195
1604,0,2006,35000000,0,0.1648446258808837,0,-0.585073514
1605,6,2006,12000000,1,-0.7980838581956291,0,-0.437091833
1606,0,2006,50000000,1,0.7928414633220877,1,0.17280238
1607,5,2006,30000000,1,-0.0444876532661842,1,0.158068867
1608,5,2006,40000000,1,0.3741769050279517,1,0.7541493
1609,6,2006,14000000,1,-0.7143509465368019,0,-0.196942786
1610,4,2006,30000000,0,-0.0444876532661842,0,-0.9008117
1611,6,2006,16800000,1,-0.5971248702144438,0,-0.986850357
1612,4,2006,50000000,1,0.7928414633220877,0,-0.4371493
1613,4,2006,20000000,1,-0.4631522115603202,0,-0.33020195
1614,5,2006,17000000,1,-0.5887515790485611,0,-0.576951176
1615,6,2006,13000000,1,-0.7562174023662155,0,-0.911507462
1616,6,2006,18000000,1,-0.5468851232191475,0,-0.976761333
1617,6,2006,32000000,1,0.0392452583926429,0,-0.95910325
1618,6,2007,25000000,1,-0.2538199324132523,1,1.971345
1619,6,2007,61000000,1,1.2533724774456374,0,-0.229449475
1620,6,2007,25000000,1,-0.2538199324132523,1,0.60890056
1621,6,2007,15000000,1,-0.6724844907073882,1,0.223496933
1622,6,2007,18000000,1,-0.5468851232191475,1,0.421875278
1623,6,2007,19000000,1,-0.5050186673897339,1,0.068432526
1624,4,2007,30000000,1,-0.0444876532661842,1,0.0551697
1625,6,2007,30000000,0,-0.0444876532661842,1,0.6975689
1626,6,2007,30000000,1,-0.0444876532661842,0,-0.869833933
1627,4,2007,85000000,1,2.258167417351564,1,0.503614847
1628,6,2007,100000000,1,2.8861642547927677,1,0.30164645
1629,6,2007,15000000,0,-0.6724844907073882,1,0.909261067
1630,5,2007,30000000,1,-0.0444876532661842,1,0.789860267
1631,5,2007,25000000,1,-0.2538199324132523,1,1.87942512
1632,5,2007,45000000,1,0.5835091841750197,0,-0.459029489
1633,6,2007,10000000,1,-0.8818167698544563,1,0.7609452
1634,5,2007,20000000,1,-0.4631522115603202,1,3.0104846
1635,6,2007,32000000,1,0.0392452583926429,1,0.099786469
1636,6,2007,10000000,1,-0.8818167698544563,0,-0.804058
1637,5,2007,12000000,1,-0.7980838581956291,0,-0.502259667
1638,6,2007,32000000,1,0.0392452583926429,1,0.236531125
1639,5,2007,85000000,1,2.258167417351564,1,0.378290871
1640,5,2007,45000000,1,0.5835091841750197,1,1.077033378
1641,6,2007,75000000,1,1.839502859057428,0,-0.1111854
1642,6,2007,50000000,0,0.7928414633220877,0,-0.44658028
1643,4,2007,22000000,1,-0.3794192999014931,1,3.120372818
1644,5,2007,85000000,1,2.258167417351564,1,0.412465365
1645,6,2007,45000000,0,0.5835091841750197,1,0.1255262
1646,5,2007,70000000,1,1.6301705799103596,0,-0.739842671
1647,5,2007,25000000,1,-0.2538199324132523,1,0.90571852
1648,6,2007,39000000,1,0.3323104491985381,0,-0.671611821
1649,6,2007,25000000,1,-0.2538199324132523,1,0.39701132
1650,6,2007,25000000,1,-0.2538199324132523,1,0.96135528
1651,5,2007,61000000,1,1.2533724774456374,1,0.944172918
1652,5,2007,35000000,0,0.1648446258808837,0,-0.830512571
1653,5,2007,60000000,1,1.2115060216162237,1,0.594560117
1654,4,2007,25000000,0,-0.2538199324132523,1,0.33208668
1655,6,2007,15000000,1,-0.6724844907073882,1,0.3869444
1656,5,2007,80000000,1,2.048835138204496,0,-0.811606075
1657,6,2007,18000000,1,-0.5468851232191475,0,-0.606498611
1658,5,2007,40000000,1,0.3741769050279517,1,0.264314725
1659,5,2007,55000000,0,1.0021737424691557,0,-0.703904727
1660,6,2007,35000000,1,0.1648446258808837,0,-0.476652829
1661,6,2007,20000000,1,-0.4631522115603202,0,-0.01690065
1662,6,2007,35000000,1,0.1648446258808837,0,-0.571483714
1663,6,2007,19000000,1,-0.5050186673897339,1,0.019135
1664,5,2007,20000000,1,-0.4631522115603202,0,-0.2099961
1665,6,2007,27500000,1,-0.1491537928397183,0,-0.645962
1666,6,2007,60795000,1,1.2447898540006077,0,-0.605478263
1667,6,2007,21000000,1,-0.4212857557309067,1,0.360151381
1668,6,2007,30000000,1,-0.0444876532661842,0,-0.4356372
1669,4,2007,16500000,0,-0.6096848069632679,1,0.131572485
1670,4,2007,100000000,1,2.8861642547927677,0,-0.41132306
1671,5,2007,20000000,1,-0.4631522115603202,1,0.2962585
1672,5,2007,30000000,1,-0.0444876532661842,0,-0.314389367
1673,6,2007,12000000,1,-0.7980838581956291,0,-0.375107
1674,2,2007,4600000,0,-1.1078956313332895,0,-0.905561522
1675,5,2007,22000000,1,-0.3794192999014931,1,0.164937682
1676,4,2007,27000000,1,-0.170087020754425,0,-0.722707185
1677,4,2007,28000000,1,-0.1282205649250115,1,0.539570679
1678,5,2007,16500000,1,-0.6096848069632679,0,-0.279247576
1679,5,2007,60000000,0,1.2115060216162237,0,-0.924414717
1680,6,2007,45000000,1,0.5835091841750197,0,-0.897608711
1681,6,2007,40000000,1,0.3741769050279517,0,-0.37206255
1682,5,2007,10000000,1,-0.8818167698544563,1,0.1043445
1683,5,2007,15000000,1,-0.6724844907073882,1,1.015076267
1684,6,2007,17000000,1,-0.5887515790485611,0,-0.845482353
1685,0,2007,65000000,1,1.4208383007632917,0,-0.506745308
1686,6,2007,6000000,1,-1.0492825931721106,0,-0.996642333
1687,6,2007,2000000,1,-1.216748416489765,0,-0.5205195
1688,5,2007,16000000,1,-0.6306180348779747,1,1.210927063
1689,5,2007,35000000,1,0.1648446258808837,1,0.251423371
1690,6,2007,12000000,1,-0.7980838581956291,0,-0.670808833
1691,5,2007,14000000,1,-0.7143509465368019,1,3.382587214
1692,6,2007,20000000,1,-0.4631522115603202,0,-0.055856
1693,4,2007,100000000,1,2.8861642547927677,0,-0.27993223
1694,5,2007,10000000,1,-0.8818167698544563,1,2.1339647
1695,4,2007,28000000,0,-0.1282205649250115,1,0.772569929
1696,6,2007,16000000,1,-0.6306180348779747,0,-0.794542813
1697,6,2007,16000000,1,-0.6306180348779747,0,-0.426450813
1698,5,2007,20000000,1,-0.4631522115603202,0,-0.33253745
1699,5,2007,13000000,1,-0.7562174023662155,1,2.778610308
1700,5,2007,15000000,1,-0.6724844907073882,0,-0.764989267
1701,6,2007,10000000,1,-0.8818167698544563,0,-0.9974225
1702,6,2007,6000000,1,-1.0492825931721106,0,-0.881268167
1703,6,2007,10000000,1,-0.8818167698544563,1,1.0342161
1704,5,2007,55000000,1,1.0021737424691557,0,-0.895358436
1705,5,2008,85000000,1,2.258167417351564,0,-0.108768588
1706,5,2008,25000000,1,-0.2538199324132523,1,0.92949556
1707,5,2008,52000000,1,0.876574374980915,1,1.771731981
1708,6,2008,92000000,1,2.551232608157459,1,0.201253402
1709,6,2008,6000000,1,-1.0492825931721106,1,3.372767167
1710,6,2008,15000000,0,-0.6724844907073882,0,-0.482858
1711,6,2008,65000000,1,1.4208383007632917,1,0.545673738
1712,5,2008,35000000,1,0.1648446258808837,1,1.318839
1713,6,2008,30000000,1,-0.0444876532661842,1,1.105748767
1714,6,2008,15000000,1,-0.6724844907073882,1,0.134520733
1715,5,2008,25000000,1,-0.2538199324132523,1,2.20193732
1716,6,2008,27000000,1,-0.170087020754425,1,2.234865926
1717,5,2008,30000000,1,-0.0444876532661842,1,1.560288467
1718,5,2008,15500000,0,-0.6515512627926815,1,0.497852194
1719,6,2008,35000000,1,0.1648446258808837,0,-0.345386286
1720,6,2008,35000000,1,0.1648446258808837,0,-0.772909743
1721,6,2008,70000000,1,1.6301705799103596,0,-0.437219057
1722,4,2008,90000000,1,2.467499696498632,0,-0.208943856
1723,6,2008,24000000,1,-0.2956863882426659,1,0.31074775
1724,5,2008,75000000,1,1.839502859057428,1,0.10770444
1725,5,2008,70000000,1,1.6301705799103596,1,0.003300586
1726,5,2008,80000000,1,2.048835138204496,1,0.6289901
1727,5,2008,55000000,1,1.0021737424691557,1,0.271851345
1728,5,2008,85000000,1,2.258167417351564,0,-0.056798494
1729,5,2008,20000000,1,-0.4631522115603202,1,0.2425461
1730,5,2008,35000000,0,0.1648446258808837,0,-0.233858371
1731,6,2008,30000000,0,-0.0444876532661842,0,-0.634819167
1732,6,2008,37000000,1,0.2485775375397109,1,0.631225595
1733,6,2008,50000000,1,0.7928414633220877,0,-0.99678718
1734,5,2008,90000000,1,2.467499696498632,1,0.111320411
1735,6,2008,55000000,1,1.0021737424691557,0,-0.350185418
1736,5,2008,35000000,0,0.1648446258808837,1,0.162554086
1737,6,2008,19000000,1,-0.5050186673897339,0,-0.557763947
1738,5,2008,40000000,1,0.3741769050279517,1,0.15031835
1739,6,2008,45000000,1,0.5835091841750197,0,-0.192977067
1740,5,2008,70000000,1,1.6301705799103596,1,0.395585371
1741,5,2008,20000000,1,-0.4631522115603202,0,-0.999011
1742,5,2008,15000000,1,-0.6724844907073882,0,-0.572698133
1743,5,2008,70000000,0,1.6301705799103596,0,-0.6781186
1744,5,2008,35000000,1,0.1648446258808837,1,1.293647029
1745,5,2008,25100000,1,-0.2496332868303109,1,0.017310478
1746,5,2008,105000000,1,3.0954965339398357,0,-0.097293324
1747,4,2008,60000000,1,1.2115060216162237,1,1.38589585
1748,5,2008,60000000,1,1.2115060216162237,0,-0.670302017
1749,5,2008,80000000,1,2.048835138204496,1,0.263897963
1750,6,2008,12000000,1,-0.7980838581956291,1,2.173947167
1751,5,2008,20000000,1,-0.4631522115603202,1,0.6711278
1752,6,2008,35000000,1,0.1648446258808837,0,-0.123101743
1753,5,2008,17500000,1,-0.5678183511338543,1,2.315301886
1754,5,2008,20000000,1,-0.4631522115603202,0,-0.29045495
1755,4,2008,37000000,1,0.2485775375397109,1,0.297473054
1756,5,2008,55000000,1,1.0021737424691557,0,-0.053176909
1757,6,2008,8000000,1,-0.9655496815132836,1,1.1791055
1758,6,2008,20000000,1,-0.4631522115603202,1,0.32078245
1759,6,2008,55000000,1,1.0021737424691557,0,-0.391402727
1760,5,2008,30000000,1,-0.0444876532661842,1,0.274455867
1761,5,2008,40000000,1,0.3741769050279517,1,0.80665765
1762,6,2008,2900000,1,-1.179068606243293,0,-0.987325517
1763,5,2008,9000000,1,-0.9236832256838698,1,2.498588111
1764,4,2008,55000000,1,1.0021737424691557,0,-0.856854418
1765,4,2008,80000000,1,2.048835138204496,1,0.376274688
1766,6,2008,12000000,1,-0.7980838581956291,1,1.64098425
1767,6,2008,30000000,1,-0.0444876532661842,0,-0.476353833
1768,5,2008,20000000,0,-0.4631522115603202,0,-0.44152345
1769,5,2008,11000000,1,-0.8399503140250427,1,2.433304545
1770,6,2008,20000000,1,-0.4631522115603202,1,0.01035015
1771,4,2008,40000000,1,0.3741769050279517,0,-0.760253125
1772,6,2008,8000000,1,-0.9655496815132836,1,0.50781975
1773,5,2008,22000000,1,-0.3794192999014931,1,0.784704818
1774,6,2008,25000000,1,-0.2538199324132523,0,-0.25627376
