,budget_norm,year,budget,genre,popularity_norm,votes_norm,country,popularity,votes,isprofit,profitability_ratio
1139,1.7237045284204018,2001,70000000,4,-0.0224506243525926,-0.3603277071796507,1,7.906683,36199,1,0.613612843
1140,-1.0587993231036128,2001,5000000,4,-1.246552339387313,-0.7018067652091587,1,3.531682,15620,1,0.0617414
1141,0.2254332237536246,2001,35000000,4,-0.5004643332734575,-0.6937920713451103,0,6.198238,16103,0,-0.863514086
1142,-0.3310675465511782,2001,22000000,6,-0.7180191947989011,-0.6288116548407344,1,5.420686,20019,0,-0.805755818
1143,-1.0802031988845668,2001,4500000,6,0.9222467903991686,-0.8135146722335355,1,11.283079,8888,0,-0.269296889
1144,-0.973183819979797,2001,7000000,1,-1.7359984562267858,-0.9044474307738778,1,1.782377,3408,0,-0.325661286
1145,-0.5879140559226258,2001,16000000,5,-0.4122431329897428,-0.8638927479504113,1,6.513545,5852,0,-0.54326525
1146,0.2254332237536246,2001,35000000,0,0.6971131321705597,-0.8317675982179108,1,10.47844,7788,0,-0.046929257
1147,-0.973183819979797,2001,7000000,4,-1.53995896111635,-0.8631460373419595,1,2.483032,5897,1,0.442442286
1148,-0.4166830496749941,2001,20000000,6,0.9394852163481004,-0.8041061185670438,0,11.34469,9455,0,-0.966593
1149,-0.6307218074845337,2001,15000000,9,-1.347968094067154,-0.8355509319673995,1,3.169217,7560,0,-0.514103267
1150,-0.8019528137321653,2001,11000000,4,-0.8664835329624827,-0.7734412029132934,1,4.890067,11303,1,1.179854727
1151,0.011394465944085,2001,30000000,6,-0.715569592955352,-0.8839377793950707,1,5.429441,4644,0,-0.985656233
1152,-0.2882597949892703,2001,23000000,2,-1.060765358309221,-0.8361814875923143,1,4.195694,7522,1,0.595511348
1153,0.3538564784393483,2001,38000000,4,-1.039081555536724,-0.8134648915263054,1,4.273193,8891,0,-0.400766737
1154,-0.973183819979797,2001,7000000,6,1.5556752154842548,-0.8433001287262206,0,13.546984,7093,0,-0.541502714
1155,-0.973183819979797,2001,7000000,6,-1.6776198696530769,-0.8905254263185225,1,1.991025,4247,0,-0.941280857
1156,-0.8019528137321653,2002,11000000,6,0.0189074962763104,1.9374003964407391,1,8.054499,174670,1,2.747915364
1157,0.482279733125072,2002,41000000,6,0.1084014822580611,2.4405174108464287,1,8.374355,204990,1,1.846928659
1158,0.8675494971822433,2002,50000000,6,0.2746092756484283,0.1633155521739225,1,8.96839,67756,1,0.05602
1159,-1.1016070746655209,2002,4000000,4,0.8253673457923665,0.236028571868043,1,10.936827,72138,1,0.01492
1160,2.151782044039481,2002,80000000,5,1.522015923447824,2.59037393317815,1,13.426684,214021,1,0.305684525
1161,0.3538564784393483,2002,38000000,4,0.1679345014081818,0.516293953573587,1,8.587129,89028,1,2.347984684
1162,1.9377432862299413,2002,75000000,0,0.9401483295827336,0.890827401203891,1,11.34706,111599,1,0.04163624
1163,-0.2026442918654545,2002,25000000,6,1.874502017258062,0.8369646759809073,1,14.686487,108353,1,0.66703976
1164,0.1398177206298087,2002,33000000,0,-0.0575340709731086,2.626896378715977,0,7.781293,216222,1,0.215748758
1165,-0.4166830496749941,2002,20000000,0,1.3107578397052555,3.644862060864586,1,12.671637,277569,0,-0.9398013
1166,-0.459490801236902,2002,19000000,4,1.0177692311291897,1.58676168828089,1,11.624481,153539,1,0.170834789
1167,1.038780503429875,2002,54000000,0,2.53597929278428,1.881762159326548,0,17.05064,171317,1,0.52496887
1168,1.2956270128013223,2002,60000000,0,0.9459515496669196,0.076215908090299,1,11.367801,62507,0,-0.279093183
1169,1.7237045284204018,2002,70000000,0,1.3249557375863583,1.6277312103312742,1,12.722381,156008,1,1.030134029
1170,2.151782044039481,2002,80000000,2,2.932895372287993,1.217239498511751,1,18.469238,131270,1,0.822429225
1171,-0.7163373106083495,2002,13000000,5,0.3234004199867236,2.7215460967295013,1,9.142772,221926,1,2.582016308
1172,-0.7591450621702575,2002,12000000,3,0.9223567496823796,0.1493603605804138,1,11.283472,66915,1,1.157083333
1173,-0.50229855279881,2002,18000000,4,-0.952576895208483,-0.2488189229841945,1,4.582365,42919,1,1.279606389
1174,3.007937075277639,2002,100000000,6,-0.0750408199566454,-0.0980995350604848,0,7.718723,52002,0,-0.64831034
1175,1.2956270128013223,2002,60000000,0,1.4214638947406883,0.9191194364796726,1,13.067306,113304,0,-0.2823003
1176,1.2956270128013223,2002,60000000,0,0.4200260908788367,0.8782494758437488,1,9.488117,110841,1,0.517451283
1177,0.2254332237536246,2002,35000000,9,1.6699410973906723,0.3751656485762127,1,13.955376,80523,0,-0.139614543
1178,0.5678952362488879,2002,43000000,4,0.2524142881165754,-0.1526923773228436,1,8.889064,48712,0,-0.425158977
1179,-0.3738752981130862,2002,21000000,0,1.4634652631866467,3.236743229423032,0,13.217421,252974,1,0.204592714
1180,0.011394465944085,2002,30000000,4,0.8309179113403192,1.5467048125297247,0,10.956665,151125,1,0.379509267
1181,0.2254332237536246,2002,35000000,6,0.1257174113150072,-0.1912060511498754,1,8.436243,46391,0,-0.133234286
1182,0.0970099690679008,2002,32000000,6,0.1451315201806087,0.1508040010900871,1,8.50563,67002,1,0.117074063
1183,1.2956270128013223,2002,60000000,4,-0.0694986482471056,0.5631873797843547,1,7.738531,91854,1,0.555914183
1184,0.3538564784393483,2002,38000000,5,-0.365309824886875,-0.4140908709881743,1,6.681287,32959,1,0.052835316
1185,-0.9303760684178892,2002,8000000,6,-1.0068646047342733,-0.3038431980425476,1,4.388338,39603,1,0.75197325
1186,-1.0587993231036128,2002,5000000,6,0.6393162385988765,1.6301538714164732,1,10.271871,156154,1,1.6121686
1187,2.151782044039481,2002,80000000,2,2.44482108843983,-0.1285653278853148,1,16.724836,50166,0,-0.083998538
1188,-0.6307218074845337,2002,15000000,4,0.1442638770833102,-0.4787394161110161,1,8.502529,29063,1,1.023629467
1189,0.011394465944085,2002,30000000,6,-0.4284172202278969,-0.5097693902844541,1,6.455738,27193,1,0.3463549
1190,2.3658208018490203,2002,85000000,0,0.6123529912591694,0.1132195671313507,1,10.175503,64737,0,-0.528502859
1191,0.8675494971822433,2002,50000000,4,-0.3672490813549091,0.9976402053506398,1,6.674356,118036,1,1.52586904
1192,1.6380890252965858,2002,68000000,0,0.3584765919472813,0.5491326267763859,1,9.268136,91007,1,0.748632882
1193,0.2682409753155325,2002,36000000,5,0.2463981443313107,0.8035784149985772,1,8.867562,106341,1,0.9932445
1194,-1.1016070746655209,2002,4000000,4,-0.337149056600236,-0.1989718414777733,0,6.781935,45923,1,0.63315475
1195,0.52508748468698,2002,42000000,5,0.1074641703019346,-0.4199649944413278,1,8.371005,32605,0,-0.010876024
