budget,company,director,gross,name,released,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket
6000000,Partizan Films,Michel Gondry,4663809,The Science of Sleep,29.09.2006 00:00,7.3,Gael García Bernal,63643,Michel Gondry,2006,0,-0.2226985,-20
60000000,Twentieth Century Fox Film Corporation,Tim Hill,28426747,Garfield 2,16.06.2006 00:00,5,Breckin Meyer,30758,Joel Cohen,2006,0,-0.526220883,-50
20000000,Lakeshore Entertainment,Tony Goldwyn,11596143,The Last Kiss,15.09.2006 00:00,6.5,Zach Braff,38919,Paul Haggis,2006,0,-0.42019285,-40
3700000,Rick Lashbrook Films,Simon Brand,144397,Unknown,31.08.2007 00:00,6.5,Jim Caviezel,27012,Matthew Waynee,2006,0,-0.960973784,-100
50000000,Warner Bros.,John A. Davis,28142535,The Ant Bully,28.07.2006 00:00,5.9,Paul Giamatti,31986,John A. Davis,2006,0,-0.4371493,-40
20000000,Gener8Xion Entertainment,Michael O. Sajbel,13395961,One Night with the King,13.10.2006 00:00,6.3,Tiffany Dupont,6072,Stephan Blinn,2006,0,-0.33020195,-30
17000000,Universal Pictures,Paul Weitz,7191830,American Dreamz,21.04.2006 00:00,5.5,Hugh Grant,23173,Paul Weitz,2006,0,-0.576951176,-60
45000000,Last Holiday Productions,Wayne Wang,38360195,Last Holiday,13.01.2006 00:00,6.4,Queen Latifah,23013,Jeffrey Price,2006,0,-0.147551222,-10
80000000,C.O.R.E. Feature Animation,Steve 'Spaz' Williams,37384046,Vida salvaje,14.04.2006 00:00,5.3,Kiefer Sutherland,20301,Ed Decter,2006,0,-0.532699425,-50
13000000,Warner Independent Pictures (WIP),Douglas McGrath,1150403,Infamous,13.10.2006 00:00,7.1,Toby Jones,14841,Douglas McGrath,2006,0,-0.911507462,-90
26000000,Touchstone Pictures,Justin Lin,17127992,Annapolis,27.01.2006 00:00,5.8,James Franco,18618,David Collard,2006,0,-0.341231077,-30
13000000,Warner Bros.,Michael Polish,10996440,The Astronaut Farmer,23.02.2007 00:00,6.3,Billy Bob Thornton,20587,Mark Polish,2006,0,-0.15412,-20
20000000,Universal Pictures,Barry Levinson,37442180,Man of the Year,13.10.2006 00:00,6.2,Robin Williams,29068,Barry Levinson,2006,1,0.872109,90
18000000,Icon Productions,David Von Ancken,418296,Seraphim Falls,18.01.2008 00:00,6.7,Pierce Brosnan,25950,David Von Ancken,2006,0,-0.976761333,-100
500000,Poultry Productions LLC,Lloyd Kaufman,23000,Poultrygeist: Night of the Chicken Dead,6.07.2012 00:00,6.2,Jason Yachanin,6500,Gabriel Friedman,2006,0,-0.954,-100
32000000,Sunset Gower Studios,Steven Soderbergh,1308696,The Good German,19.01.2007 00:00,6.1,George Clooney,22267,Paul Attanasio,2006,0,-0.95910325,-100
15000000,Fox 2000 Pictures,Michael Mayer,20998709,Flicka,20.10.2006 00:00,6.2,Alison Lohman,6494,Mark Rosenthal,2006,1,0.399913933,40
26000000,Warner Bros.,Paul Feig,16647384,Unaccompanied Minors,8.12.2006 00:00,5.1,Dyllan Christopher,8970,Jacob Meszaros,2006,0,-0.359716,-40
8000000,Lions Gate Films,Andrew Currie,298110,Mi mascota es un zombie,16.03.2007 00:00,6.7,Kesun Loder,26072,Robert Chomiak,2006,0,-0.96273625,-100
150000000,DreamWorks,Michael Bay,319071806,Transformers,3.07.2007 00:00,7.1,Shia LaBeouf,541000,Roberto Orci,2007,1,1.127145373,110
25000000,Paramount Vantage,Ethan Coen,74283625,No Country for Old Men,21.11.2007 00:00,8.1,Tommy Lee Jones,679346,Joel Coen,2007,1,1.971345,200
65000000,Paramount Pictures,David Fincher,33080084,Zodiac,2.03.2007 00:00,7.7,Jake Gyllenhaal,343160,James Vanderbilt,2007,0,-0.491075631,-50
70000000,Paramount Pictures,Matthew Vaughn,38634938,Stardust,10.08.2007 00:00,7.7,Charlie Cox,224119,Jane Goldman,2007,0,-0.448072314,-40
150000000,Warner Bros.,David Yates,292004738,Harry Potter and the Order of the Phoenix,11.07.2007 00:00,7.5,Daniel Radcliffe,396738,Michael Goldenberg,2007,1,0.946698253,90
61000000,Paramount Pictures,Antoine Fuqua,47003582,Shooter,23.03.2007 00:00,7.2,Mark Wahlberg,273032,Jonathan Lemkin,2007,0,-0.229449475,-20
25000000,Paramount Vantage,Paul Thomas Anderson,40222514,There Will Be Blood,25.01.2008 00:00,8.1,Daniel Day-Lewis,412459,Paul Thomas Anderson,2007,1,0.60890056,60
15000000,Paramount Vantage,Sean Penn,18352454,Into the Wild,19.10.2007 00:00,8.1,Emile Hirsch,471946,Sean Penn,2007,1,0.223496933,20
18000000,Dimension Films,Frank Darabont,25593755,The Mist,21.11.2007 00:00,7.2,Thomas Jane,239527,Frank Darabont,2007,1,0.421875278,40
19000000,LivePlanet,Ben Affleck,20300218,Gone Baby Gone,19.10.2007 00:00,7.7,Morgan Freeman,212956,Ben Affleck,2007,1,0.068432526,10
300000000,Walt Disney Pictures,Gore Verbinski,309420425,Pirates of the Caribbean: At World's End,25.05.2007 00:00,7.1,Johnny Depp,514191,Ted Elliott,2007,1,0.031401417,0
20000000,Columbia Pictures,Greg Mottola,121463226,Superbad,17.08.2007 00:00,7.6,Michael Cera,450691,Seth Rogen,2007,1,5.0731613,509
150000000,Warner Bros.,Francis Lawrence,256386216,I Am Legend,14.12.2007 00:00,7.2,Will Smith,579646,Mark Protosevich,2007,1,0.70924144,70
30000000,Warner Bros.,Kirsten Sheridan,31655091,August Rush,21.11.2007 00:00,7.5,Freddie Highmore,92924,Nick Castle,2007,1,0.0551697,10
30000000,Universal Pictures,Joe Wright,50927067,Atonement,11.01.2008 00:00,7.8,Keira Knightley,207447,Ian McEwan,2007,1,0.6975689,70
258000000,Columbia Pictures,Sam Raimi,336530303,Spider-Man 3,4.05.2007 00:00,6.2,Tobey Maguire,416842,Sam Raimi,2007,1,0.304381019,30
15000000,Dimension Films,Rob Zombie,58272029,Halloween,31.08.2007 00:00,6.1,Scout Taylor-Compton,93548,Rob Zombie,2007,1,2.884801933,290
75000000,New Line Cinema,Adam Shankman,118871849,Hairspray,20.07.2007 00:00,6.7,John Travolta,104717,Leslie Dixon,2007,1,0.584957987,60
150000000,Pixar Animation Studios,Brad Bird,206445654,Ratatouille,29.06.2007 00:00,8,Brad Garrett,516560,Brad Bird,2007,1,0.37630436,40
30000000,Warner Bros.,Andrew Dominik,3904982,The Assassination of Jesse James by the Coward Robert Ford,19.10.2007 00:00,7.5,Brad Pitt,146553,Andrew Dominik,2007,0,-0.869833933,-90
7500000,Fox Searchlight Pictures,Jason Reitman,143495265,Juno,25.12.2007 00:00,7.5,Ellen Page,439421,Diablo Cody,2007,1,18.132702,1810
15000000,Celluloid Dreams,Michael Haneke,1294640,Funny Games,26.09.2008 00:00,6.5,Naomi Watts,75924,Michael Haneke,2007,0,-0.913690667,-90
85000000,Walt Disney Pictures,Kevin Lima,127807262,Enchanted,21.11.2007 00:00,7.1,Amy Adams,153161,Bill Kelly,2007,1,0.503614847,50
180000000,New Line Cinema,Chris Weitz,70107728,The Golden Compass,7.12.2007 00:00,6.1,Nicole Kidman,157342,Chris Weitz,2007,0,-0.610512622,-60
100000000,Universal Pictures,Ridley Scott,130164645,American Gangster,2.11.2007 00:00,7.8,Denzel Washington,342994,Steven Zaillian,2007,1,0.30164645,30
50000000,DreamWorks,Tim Burton,52898073,Sweeney Todd: The Demon Barber of Fleet Street,21.12.2007 00:00,7.4,Johnny Depp,301732,John Logan,2007,1,0.05796146,10
110000000,Universal Pictures,Paul Greengrass,227471070,The Bourne Ultimatum,3.08.2007 00:00,8.1,Matt Damon,537243,Tony Gilroy,2007,1,1.067918818,110
150000000,Paramount Pictures,Robert Zemeckis,82161969,Beowulf,16.11.2007 00:00,6.2,Ray Winstone,148203,Neil Gaiman,2007,0,-0.45225354,-50
15000000,Fox Atomic,Juan Carlos Fresnadillo,28638916,28 Weeks Later,11.05.2007 00:00,7,Jeremy Renner,225731,Rowan Joffe,2007,1,0.909261067,90
30000000,Alcon Entertainment,Richard LaGravenese,53695808,P.S. I Love You,21.12.2007 00:00,7.1,Hilary Swank,180134,Richard LaGravenese,2007,1,0.789860267,80
25000000,Dimension Films,Mikael Håfström,71985628,1408,22.06.2007 00:00,6.8,John Cusack,226504,Matt Greenberg,2007,1,1.87942512,190
30000000,Universal Pictures,Judd Apatow,148734225,Knocked Up,1.06.2007 00:00,7,Seth Rogen,313748,Judd Apatow,2007,1,3.9578075,400
24000000,Twentieth Century Fox Film Corporation,Xavier Gens,39687694,Hitman - Agente 47,21.11.2007 00:00,6.3,Timothy Olyphant,146777,Skip Woods,2007,1,0.653653917,70
110000000,Twentieth Century Fox Film Corporation,Len Wiseman,134529403,Live Free or Die Hard,27.06.2007 00:00,7.2,Bruce Willis,352297,Mark Bomback,2007,1,0.222994573,20
45000000,Revolution Studios,Julie Taymor,24343673,Across the Universe,12.10.2007 00:00,7.4,Evan Rachel Wood,96537,Dick Clement,2007,0,-0.459029489,-50
53000000,Dimension Films,Robert Rodriguez,25031037,Grindhouse,6.04.2007 00:00,7.6,Kurt Russell,162394,Robert Rodriguez,2007,0,-0.527716283,-50
17000000,Walden Media,Gabor Csupo,82272442,Bridge to Terabithia,16.02.2007 00:00,7.2,Josh Hutcherson,119947,Jeff Stockwell,2007,1,3.839555412,380
110000000,Columbia Pictures Corporation,Mark Steven Johnson,115802596,Ghost Rider,16.02.2007 00:00,5.2,Nicolas Cage,194164,Mark Steven Johnson,2007,1,0.052750873,10
17500000,Fox Searchlight Pictures,Wes Anderson,11902715,The Darjeeling Limited,26.10.2007 00:00,7.2,Owen Wilson,149906,Wes Anderson,2007,0,-0.319844857,-30
10000000,Lionsgate,Eli Roth,17609452,Hostel: Part II,8.06.2007 00:00,5.5,Lauren German,74531,Eli Roth,2007,1,0.7609452,80
20000000,DreamWorks,D.J. Caruso,80209692,Disturbia,13.04.2007 00:00,6.9,Shia LaBeouf,196330,Christopher Landon,2007,1,3.0104846,300
32000000,New Line Cinema,Joel Schumacher,35193167,The Number 23,23.02.2007 00:00,6.4,Jim Carrey,174137,Fernley Phillips,2007,1,0.099786469,10
10000000,Scott Rudin Productions,Noah Baumbach,1959420,Margot at the Wedding,14.12.2007 00:00,6.1,Nicole Kidman,16620,Noah Baumbach,2007,0,-0.804058,-80
140000000,New Line Cinema,Brett Ratner,140125968,Rush Hour 3,10.08.2007 00:00,6.2,Jackie Chan,130138,Jeff Nathanson,2007,1,0.000899771,0
55000000,Lionsgate,James Mangold,53606916,3:10 to Yuma,7.09.2007 00:00,7.7,Russell Crowe,252471,Halsted Welles,2007,0,-0.0253288,0
160000000,DreamWorks Animation,Chris Miller,320706665,Shrek the Third,18.05.2007 00:00,6.1,Mike Myers,230142,Jeffrey Price,2007,1,1.004416656,100
175000000,Universal Pictures,Tom Shadyac,100462298,Evan Almighty,22.06.2007 00:00,5.4,Steve Carell,121468,Steve Oedekerk,2007,0,-0.425929726,-40
12000000,Metro-Goldwyn-Mayer (MGM),Craig Gillespie,5972884,Lars and the Real Girl,2.11.2007 00:00,7.4,Ryan Gosling,122310,Nancy Oliver,2007,0,-0.502259667,-50
40000000,Twentieth Century Fox Film Corporation,Colin Strause,41797066,Aliens vs. Predator: Requiem,25.12.2007 00:00,4.7,Reiko Aylesworth,100087,Shane Salerno,2007,1,0.04492665,0
20000000,Universal Pictures,James Wan,16809076,Dead Silence,16.03.2007 00:00,6.2,Ryan Kwanten,73126,Leigh Whannell,2007,0,-0.1595462,-20
32000000,Columbia Pictures,David Slade,39568996,30 Days of Night,19.10.2007 00:00,6.6,Josh Hartnett,146606,Steve Niles,2007,1,0.236531125,20
10000000,Twisted Pictures,Darren Lynn Bousman,63300095,Saw IV,26.10.2007 00:00,5.9,Tobin Bell,119307,Patrick Melton,2007,1,5.3300095,530
85000000,Warner Bros.,Steven Soderbergh,117154724,Ocean's Thirteen,8.06.2007 00:00,6.9,George Clooney,274708,Brian Koppelman,2007,1,0.378290871,40
150000000,DreamWorks Animation,Simon J. Smith,126631277,Bee Movie,2.11.2007 00:00,6.1,Jerry Seinfeld,115409,Jerry Seinfeld,2007,0,-0.155791487,-20
21000000,Paramount Pictures,Richard LaGravenese,36605602,Escritores de la libertad,5.01.2007 00:00,7.5,Hilary Swank,56827,Richard LaGravenese,2007,1,0.743123905,70
45000000,Warner Bros.,Rob Reiner,93466502,The Bucket List,11.01.2008 00:00,7.4,Jack Nicholson,198697,Justin Zackham,2007,1,1.077033378,110
60000000,DreamWorks,Bobby Farrelly,36787257,The Heartbreak Kid,5.10.2007 00:00,5.8,Ben Stiller,75859,Scot Armstrong,2007,0,-0.38687905,-40
15000,Solana Films,Oren Peli,107918810,Paranormal Activity,16.10.2009 00:00,6.3,Katie Featherston,195668,Oren Peli,2007,1,7193.587333,719360
20000000,Metro-Goldwyn-Mayer (MGM),Bruce A. Evans,28476219,Mr. Brooks,1.06.2007 00:00,7.3,Kevin Costner,129919,Bruce A. Evans,2007,1,0.42381095,40
75000000,Twentieth Century Fox Film Corporation,David Silverman,183135014,The Simpsons Movie,27.07.2007 00:00,7.4,Dan Castellaneta,273363,James L. Brooks,2007,1,1.441800187,140
75000000,Universal Pictures,Mike Nichols,66661095,Charlie Wilson's War,21.12.2007 00:00,7.1,Tom Hanks,94070,Aaron Sorkin,2007,0,-0.1111854,-10
50000000,Young Hannibal Productions,Peter Webber,27670986,Hannibal Rising,9.02.2007 00:00,6.2,Gaspard Ulliel,91666,Thomas Harris,2007,0,-0.44658028,-40
22000000,Walt Disney Pictures,Andy Fickman,90648202,The Game Plan,28.09.2007 00:00,6.2,Dwayne Johnson,48000,Nichole Millard,2007,1,3.120372818,310
85000000,Universal Pictures,Dennis Dugan,120059556,I Now Pronounce You Chuck & Larry,20.07.2007 00:00,6,Adam Sandler,126092,Barry Fanaro,2007,1,0.412465365,40
45000000,Constantin Film,Russell Mulcahy,50648679,Resident Evil: Extinction,21.09.2007 00:00,6.3,Milla Jovovich,162711,Paul W.S. Anderson,2007,1,0.1255262,10
130000000,Twentieth Century Fox Film Corporation,Tim Story,131921738,Fantastic 4: Rise of the Silver Surfer,15.06.2007 00:00,5.6,Ioan Gruffudd,223740,Don Payne,2007,1,0.0147826,0
70000000,Paramount Pictures,Lee Tamahori,18211013,Next,27.04.2007 00:00,6.2,Nicolas Cage,131848,Gary Goldman,2007,0,-0.739842671,-70
25000000,Touchstone Pictures,Peter Hedges,47642963,Dan in Real Life,26.10.2007 00:00,6.8,Steve Carell,89881,Pierce Gardner,2007,1,0.90571852,90
9000000,Sidney Kimmel Entertainment,Frank Oz,8579684,Death at a Funeral,7.09.2007 00:00,7.4,Matthew Macfadyen,95249,Dean Craig,2007,0,-0.046701778,0
39000000,New Line Cinema,Michael Davis,12807139,Shoot 'Em Up,7.09.2007 00:00,6.7,Clive Owen,134902,Michael Davis,2007,0,-0.671611821,-70
130000000,Walt Disney Pictures,Jon Turteltaub,219964115,National Treasure: Book of Secrets,21.12.2007 00:00,6.5,Nicolas Cage,193052,Marianne Wibberley,2007,1,0.692031654,70
25000000,Lionsgate,Mark Helfrich,34925283,Good Luck Chuck,21.09.2007 00:00,5.6,Dane Cook,77598,Josh Stolberg,2007,1,0.39701132,40
25000000,Samuels Media,Tony Gilroy,49033882,Michael Clayton,12.10.2007 00:00,7.3,George Clooney,140798,Tony Gilroy,2007,1,0.96135528,100
61000000,DreamWorks,Josh Gordon,118594548,Blades of Glory,30.03.2007 00:00,6.3,Will Ferrell,137537,Jeff Cox,2007,1,0.944172918,90
35000000,Dino De Laurentiis Company,Doug Lefler,5932060,The Last Legion,17.08.2007 00:00,5.4,Colin Firth,30987,Jez Butterworth,2007,0,-0.830512571,-80
60000000,DreamWorks,Brian Robbins,95673607,Norbit,9.02.2007 00:00,4,Eddie Murphy,56668,Eddie Murphy,2007,1,0.594560117,60
20000000,Killer Films,Todd Haynes,4017609,Mi historia sin mi,7.12.2007 00:00,7,Christian Bale,50599,Todd Haynes,2007,0,-0.79911955,-80
150000000,Walt Disney Animation Studios,Stephen J. Anderson,97822171,Meet the Robinsons,30.03.2007 00:00,6.9,Daniel Hansen,72807,Jon Bernstein,2007,0,-0.347852193,-30
20000000,Twentieth Century Fox Film Corporation,James Wan,9525276,Death Sentence,31.08.2007 00:00,6.8,Kevin Bacon,62804,Ian Mackenzie Jeffers,2007,0,-0.5237362,-50
25000000,Universal Pictures,Steve Bendelack,33302167,Mr. Bean's Holiday,24.08.2007 00:00,6.3,Rowan Atkinson,96177,Rowan Atkinson,2007,1,0.33208668,30
4000000,Zazen Produções,José Padilha,8060,Elite Squad,30.05.2008 00:00,8.1,Wagner Moura,86772,André Batista,2007,0,-0.997985,-100
60000000,Fox 2000 Pictures,Tim Hill,217326974,Alvin and the Chipmunks,14.12.2007 00:00,5.2,Jason Lee,62132,Jon Vitti,2007,1,2.622116233,260
20000000,Avi Arad & Associates,Sean McNamara,10005534,Bratz,3.08.2007 00:00,2.9,Skyler Shaye,15573,Susan Estelle Jansen,2007,0,-0.4997233,-50
20000000,Regency Enterprises,Jason Friedberg,39739367,Epic Movie,26.01.2007 00:00,2.3,Kal Penn,93481,Jason Friedberg,2007,1,0.98696835,100
15000000,Fox Atomic,Martin Weisz,20804166,The Hills Have Eyes II,23.03.2007 00:00,5.1,Daniella Alonso,53021,Wes Craven,2007,1,0.3869444,40
80000000,Warner Bros.,Oliver Hirschbiegel,15071514,The Invasion,17.08.2007 00:00,5.9,Nicole Kidman,67939,David Kajganich,2007,0,-0.811606075,-80
18000000,Capitol Films,Sidney Lumet,7083025,Before the Devil Knows You're Dead,26.10.2007 00:00,7.3,Philip Seymour Hoffman,85707,Kelly Masterson,2007,0,-0.606498611,-60
40000000,Castle Rock Entertainment,Marc Lawrence,50572589,Music and Lyrics,14.02.2007 00:00,6.5,Hugh Grant,86258,Marc Lawrence,2007,1,0.264314725,30
55000000,Universal Pictures,Shekhar Kapur,16285240,Elizabeth: The Golden Age,12.10.2007 00:00,6.9,Cate Blanchett,58073,William Nicholson,2007,0,-0.703904727,-70
8600000,The Weinstein Company,Joby Harold,14377198,Awake,30.11.2007 00:00,6.5,Hayden Christensen,66246,Joby Harold,2007,1,0.671767209,70
35000000,Apatow Productions,Jake Kasdan,18317151,Walk Hard: The Dewey Cox Story,21.12.2007 00:00,6.7,John C. Reilly,58230,Judd Apatow,2007,0,-0.476652829,-50
2600000,Karbo Vantas Entertainment,Nacho Vigalondo,38108,Rewind,6.02.2009 00:00,7.2,Karra Elejalde,46642,Nacho Vigalondo,2007,0,-0.985343077,-100
70000000,Universal Pictures,Peter Berg,47536778,The Kingdom,28.09.2007 00:00,7.1,Jamie Foxx,106339,Matthew Michael Carnahan,2007,0,-0.320903171,-30
20000000,Relativity Media,Mike Binder,19661987,Reign Over Me,23.03.2007 00:00,7.5,Adam Sandler,86887,Mike Binder,2007,0,-0.01690065,0
10000000,Focus Features,Dave Meyers,16472961,The Hitcher,19.01.2007 00:00,5.6,Sean Bean,36616,Eric Red,2007,1,0.6472961,60
35000000,Metro-Goldwyn-Mayer (MGM),Robert Redford,14998070,Lions for Lambs,9.11.2007 00:00,6.2,Tom Cruise,42926,Matthew Michael Carnahan,2007,0,-0.571483714,-60
19000000,Screen Gems,Nimród Antal,19363565,Vacancy,20.04.2007 00:00,6.2,Kate Beckinsale,84066,Mark L. Smith,2007,1,0.019135,0
20000000,DreamWorks,Marc Forster,15800078,The Kite Runner,11.01.2008 00:00,7.6,Khalid Abdalla,71096,David Benioff,2007,0,-0.2099961,-20
1500000,Night and Day Pictures,Adrienne Shelly,19067631,Waitress,25.05.2007 00:00,7,Keri Russell,39286,Adrienne Shelly,2007,1,11.711754,1170
27500000,Anonymous Content,Gavin Hood,9736045,Rendition,19.10.2007 00:00,6.8,Reese Witherspoon,49635,Kelley Sane,2007,0,-0.645962,-60
60795000,Revolution Studios,James Foley,23984949,Perfect Stranger,13.04.2007 00:00,5.7,Halle Berry,39651,Todd Komarnicki,2007,0,-0.605478263,-60
21000000,Columbia Pictures,James Gray,28563179,We Own the Night,12.10.2007 00:00,6.9,Joaquin Phoenix,75706,James Gray,2007,1,0.360151381,40
30000000,Millennium Films,Jon Avnet,16930884,88 Minutes,18.04.2008 00:00,5.9,Al Pacino,68510,Gary Scott Thompson,2007,0,-0.4356372,-40
16500000,HanWay Films,Julian Jarrold,18670946,Becoming Jane,10.08.2007 00:00,7.1,Anne Hathaway,50326,Jane Austen,2007,1,0.131572485,10
20000000,TriStar Pictures,Mennan Yapo,47852604,Premonition,16.03.2007 00:00,5.9,Sandra Bullock,65327,Bill Kelly,2007,1,1.3926302,140
5000000,American Zoetrope,Francis Ford Coppola,244397,Youth Without Youth,26.10.2007 00:00,6.3,Tim Roth,11873,Mircea Eliade,2007,0,-0.9511206,-100
100000000,Columbia Pictures,Ash Brannon,58867694,Surf's Up,8.06.2007 00:00,6.7,Shia LaBeouf,57904,Don Rhymer,2007,0,-0.41132306,-40
25000000,Lionsgate,Philip G. Atwell,22466994,War,24.08.2007 00:00,6.3,Jet Li,76529,Lee Anthony Smith,2007,0,-0.10132024,-10
70000000,Warner Bros.,Neil Jordan,36793804,The Brave One,14.09.2007 00:00,6.8,Jodie Foster,52932,Roderick Taylor,2007,0,-0.474374229,-50
20000000,The Weinstein Company,Shari Springer Berman,25925170,The Nanny Diaries,24.08.2007 00:00,6.2,Scarlett Johansson,51024,Emma McLaughlin,2007,1,0.2962585,30
30000000,Hollywood Pictures,David S. Goyer,20568319,The Invisible,27.04.2007 00:00,6.3,Justin Chatwin,32253,Mick Davis,2007,0,-0.314389367,-30
34000000,Imagi Animation Studios,Kevin Munroe,54149098,TMNT: Las Tortugas Ninja,23.03.2007 00:00,6.3,Patrick Stewart,55759,Kevin Munroe,2007,1,0.592620529,60
12000000,360 Pictures,Chris Sivertson,7498716,I Know Who Killed Me,27.07.2007 00:00,3.6,Lindsay Lohan,23832,Jeff Hammond,2007,0,-0.375107,-40
4600000,Celluloid Dreams,Tom Kalin,434417,Savage Grace,25.01.2008 00:00,5.9,Julianne Moore,9518,Howard A. Rodman,2007,0,-0.905561522,-90
20000000,Twentieth Century Fox Film Corporation,Marcus Nispel,10232081,Pathfinder,13.04.2007 00:00,5.4,Karl Urban,38839,Laeta Kalogridis,2007,0,-0.48839595,-50
22000000,New Line Cinema,Craig Gillespie,25628629,Mr. Woodcock,14.09.2007 00:00,5.2,Billy Bob Thornton,32229,Michael Carnes,2007,1,0.164937682,20
27000000,New Line Cinema,Menno Meyjes,7486906,Martian Child,2.11.2007 00:00,6.8,John Cusack,18187,Seth Bass,2007,0,-0.722707185,-70
28000000,Castle Rock Entertainment,Scott Hicks,43107979,No Reservations,27.07.2007 00:00,6.3,Catherine Zeta-Jones,62276,Carol Fuchs,2007,1,0.539570679,50
16500000,Morgan Creek Productions,Joe Nussbaum,11892415,Sydney White,21.09.2007 00:00,6.3,Amanda Bynes,40178,Chad Gomez Creasey,2007,0,-0.279247576,-30
20000000,Warner Bros.,Andrew Fleming,25612520,Nancy Drew,15.06.2007 00:00,5.9,Emma Roberts,16948,Andrew Fleming,2007,1,0.280626,30
60000000,Boll Kino Beteiligungs GmbH & Co. KG,Uwe Boll,4535117,In the Name of the King: A Dungeon Siege Tale,11.01.2008 00:00,3.8,Jason Statham,39999,Doug Taylor,2007,0,-0.924414717,-90
45000000,New Line Cinema,Mike Newell,4607608,Love in the Time of Cholera,16.11.2007 00:00,6.4,Javier Bardem,20111,Ronald Harwood,2007,0,-0.897608711,-90
7300000,2.4.7. Films,Vincent Paronnaud,4443403,Persépolis,22.02.2008 00:00,8.1,Chiara Mastroianni,75802,Marjane Satrapi,2007,0,-0.391314658,-40
