,budget,score_norm,rating,budget_norm,votes_norm,genre,score,runtime,runtime_norm,votes,year,country,isprofit,profitability_ratio
1161,57000000,-0.4252943064423658,6,1.1645386502692816,-0.4488296747913061,6,5.9,131,1.8321000908397664,29405,2001,0,0,-0.551861491
1162,6000000,1.8188588906198544,6,-0.9920170787881254,-0.4778782554928733,4,7.8,95,-0.7263662762020535,27739,2001,1,0,-0.495153167
1163,15000000,0.7558389551693294,6,-0.6114484207191712,-0.5887022524551551,4,6.9,98,-0.5131607456152353,21383,2001,0,0,-0.976417133
1164,47000000,-1.7245408942152312,5,0.7416845857482215,-0.0872567948342835,4,4.8,84,-1.5081198883537206,50142,2001,1,1,0.228575787
1165,50000000,-1.7245408942152312,5,0.8685408051045396,-0.3891283900841235,1,4.8,95,-0.7263662762020535,32829,2001,1,0,-0.33154388
1166,13000000,0.2833856505246509,5,-0.6960192336233832,-0.5744395039474227,6,6.5,99,-0.4420922354196291,22201,2001,1,1,0.302240231
1167,62000000,-0.4252943064423658,6,1.375965682529812,-0.2738756179128394,0,5.9,125,1.4056890296661295,39439,2001,1,0,-0.746151097
1168,50000000,-0.8977476110870444,6,0.8685408051045396,-0.4597446877079814,0,5.5,101,-0.2999552150284169,28779,2001,1,1,0.03517198
1169,18000000,-0.1890676541200276,6,-0.4845922013628531,-0.4989934002885504,4,6.1,93,-0.8685032965932658,26528,2001,1,0,-0.650518167
1170,35000000,0.6377256290081593,6,0.2342597083229492,-0.4428316485239957,6,6.8,111,0.4107298869276441,29749,2001,1,0,-0.673308114
1171,30000000,-0.1890676541200276,5,0.0228326760624191,-0.5012426601387917,0,6.1,105,-0.0156811742459925,26399,2001,1,0,-0.634493033
1172,53000000,-0.7796342849258753,6,0.9953970244608576,-0.6076204457692009,6,5.6,102,-0.2288867048328108,20298,2001,1,0,-0.546329585
1173,90000000,-2.1969941988599087,6,2.55995706318878,-0.8868425174107961,4,4.4,104,-0.0867496844415986,4284,2001,1,0,-0.925333633
1174,35000000,-0.3071809802811967,5,0.2342597083229492,-0.742994503732567,0,6.0,94,-0.7974347863976596,12534,2001,1,0,-0.6210004
1175,40000000,-0.0709543279588574,6,0.4456867405834793,-0.5994429041431295,6,6.2,95,-0.7263662762020535,20767,2001,1,0,-0.847144075
1176,60000000,-0.8977476110870444,5,1.2913948696255997,-0.7305974203719342,4,5.5,94,-0.7974347863976596,13245,2001,1,0,-0.465078033
1177,38000000,-1.2520875895705528,5,0.3611159276792673,-0.8757182710196797,0,5.2,90,-1.081708827180084,4922,2001,1,0,-0.983595421
1178,11000000,-1.1339742634093837,6,-0.7805900465275953,-0.6840952806774085,4,5.3,95,-0.7263662762020535,15912,2001,1,1,0.232612636
1179,13000000,-0.1890676541200276,6,-0.6960192336233832,-0.5716845965339488,4,6.1,93,-0.8685032965932658,22359,2001,0,0,-0.621546462
1180,33000000,0.6377256290081593,5,0.1496888954187371,-0.3709773861763615,4,6.8,103,-0.1578181946372047,33870,2001,1,0,-0.772832667
1181,70000000,-1.8426542203764005,4,1.71424893414666,-0.3303686560119257,4,4.7,87,-1.2949143577669024,36199,2001,1,1,0.613612843
1182,35000000,-0.543407632603536,5,0.2342597083229492,-0.6807649812092217,4,5.8,88,-1.2238458475712963,16103,2001,0,0,-0.863514086
1183,4500000,0.9920656074916676,6,-1.0554451884662843,-0.8065666077169092,6,7.1,104,-0.0867496844415986,8888,2001,1,0,-0.269296889
1184,5000000,0.9920656074916676,6,-1.0343024852402314,-0.8018588545419854,6,7.1,108,0.1975243563408258,9158,2001,1,0,-0.8964256
1185,7000000,0.2833856505246509,4,-0.9497316723360194,-0.9021165610449936,1,6.5,113,0.5528669073188563,3408,2001,1,0,-0.325661286
1186,16000000,-2.551334177343418,6,-0.5691630142670652,-0.8595026767504975,5,4.1,96,-0.6552977660064474,5852,2001,1,0,-0.54326525
1187,35000000,-1.0158609372482137,4,0.2342597083229492,-0.8257463428740065,0,5.4,94,-0.7974347863976596,7788,2001,1,0,-0.046929257
1188,7000000,-1.8426542203764005,6,-0.9497316723360194,-0.8587180512213436,4,4.7,100,-0.371023725224023,5897,2001,1,1,0.442442286
1189,3000000,0.5196123028469902,6,-1.1188732981444434,-0.7852422294467912,5,6.7,101,-0.2999552150284169,10111,2001,1,1,1.940594
1190,20000000,0.1652723243634818,5,-0.4000213884586411,-0.7966803260495692,6,6.4,121,1.121414988883705,9455,2001,0,0,-0.966593
1191,15000000,-1.1339742634093837,6,-0.6114484207191712,-0.8297217788883866,9,5.3,90,-1.081708827180084,7560,2001,1,0,-0.514103267
1192,30000000,-0.1890676541200276,6,0.0228326760624191,-0.8805655131775643,6,6.1,100,-0.371023725224023,4644,2001,1,0,-0.985656233
1193,23000000,0.40149897668582,0,-0.273165169102323,-0.8303843515574499,2,6.6,82,-1.6502569087449328,7522,2001,1,1,0.595511348
1194,12000000,-0.6615209587647051,6,-0.7383046400754892,-0.9521931059278872,3,5.7,100,-0.371023725224023,536,2001,0,0,-0.965048833
1195,38000000,-0.8977476110870444,4,0.3611159276792673,-0.806514299348299,4,5.5,98,-0.5131607456152353,8891,2001,1,0,-0.400766737
1196,7000000,0.1652723243634818,5,-0.9497316723360194,-0.8378644482687179,6,6.4,114,0.6239354175144625,7093,2001,0,0,-0.541502714
1197,17000000,-2.787560829665757,5,-0.5268776078149592,-0.8306982017691116,6,3.9,84,-1.5081198883537206,7504,2001,1,0,-0.817608824
1198,13500000,-0.3071809802811967,6,-0.6748765303973302,-0.8605139718769627,5,6.0,105,-0.0156811742459925,5794,2001,1,0,-0.949096741
1199,11000000,1.3464055859751771,4,-0.7805900465275953,2.084028713932081,6,7.4,101,-0.2999552150284169,174670,2002,1,1,2.747915364
1200,41000000,0.8739522813304985,6,0.4879721470355853,2.612691959353161,6,7.0,110,0.339661376732038,204990,2002,1,1,1.846928659
1201,50000000,0.5196123028469902,6,0.8685408051045396,0.219863073399453,6,6.7,124,1.3346205194705234,67756,2002,1,1,0.05602
1202,4000000,0.8739522813304985,6,-1.0765878916923377,0.2962681638161803,4,7.0,107,0.1264558461452197,72138,2002,1,1,0.01492
1203,80000000,1.7007455644586855,6,2.13710299866772,2.770157584992929,5,7.7,117,0.8371409481012807,214021,2002,1,1,0.305684525
1204,38000000,-0.0709543279588574,5,0.3611159276792673,0.5907642790919729,4,6.2,108,0.1975243563408258,89028,2002,1,1,2.347984684
1205,75000000,1.1101789336528378,6,1.92567596640719,0.9843150083927376,0,7.2,138,2.329579662209009,111599,2002,1,1,0.04163624
1206,48000000,0.6377256290081593,6,0.7839699922003275,2.8852708681812524,5,6.8,112,0.4817983971232502,220623,2002,1,1,1.008277792
1207,25000000,1.582632238297515,5,-0.188594356198111,0.9277173535564308,6,7.6,110,0.339661376732038,108353,2002,1,1,0.66703976
1208,33000000,0.5196123028469902,6,0.1496888954187371,2.808534491429993,0,6.7,100,-0.371023725224023,216222,2002,0,1,0.215748758
1209,19000000,1.7007455644586855,6,-0.4423067949107471,1.715586001564244,4,7.7,114,0.6239354175144625,153539,2002,1,1,0.170834789
1210,54000000,0.5196123028469902,6,1.0376824309129635,2.025565393948675,0,6.7,117,0.8371409481012807,171317,2002,0,1,0.52496887
1211,60000000,0.1652723243634818,5,1.2913948696255997,0.1283408644543592,0,6.4,116,0.7660724379056746,62507,2002,1,0,-0.279093183
1212,70000000,-0.543407632603536,5,1.71424893414666,1.7586357889304922,0,5.8,124,1.3346205194705234,156008,2002,1,1,1.030134029
1213,80000000,1.1101789336528378,4,2.13710299866772,1.327300981370246,2,7.2,85,-1.437051378158115,131270,2002,1,1,0.822429225
1214,13000000,0.9920656074916676,6,-0.6960192336233832,2.907990136280977,5,7.1,81,-1.721325418940539,221926,2002,1,1,2.582016308
1215,12000000,1.3464055859751771,6,-0.7383046400754892,0.2051992940657087,3,7.4,123,1.2635520092749173,66915,2002,1,1,1.157083333
1216,18000000,-0.0709543279588574,5,-0.4845922013628531,-0.2131979103249318,4,6.2,82,-1.6502569087449328,42919,2002,1,1,1.279606389
1217,100000000,0.5196123028469902,5,2.9828111277098404,-0.0548256062959191,6,6.7,138,2.329579662209009,52002,2002,0,0,-0.64831034
1218,60000000,-0.0709543279588574,5,1.2913948696255997,1.0140435978862383,0,6.2,101,-0.2999552150284169,113304,2002,1,0,-0.2823003
1219,60000000,-0.8977476110870444,5,1.2913948696255997,0.9710984272572106,0,5.5,92,-0.939571806788872,110841,2002,1,1,0.517451283
1220,25000000,1.228292259814007,6,-0.188594356198111,1.1099074014259842,4,7.3,95,-0.7263662762020535,118802,2002,1,0,-0.28623136
1221,35000000,-0.8977476110870444,6,0.2342597083229492,0.4424700540818713,9,5.5,91,-1.010640316984478,80523,2002,1,0,-0.139614543
1222,43000000,-1.3702009157317228,6,0.5725429599397974,-0.1121904505385099,4,5.1,88,-1.2238458475712963,48712,2002,1,0,-0.425158977
1223,21000000,0.6377256290081593,5,-0.357735982006535,3.449346879151481,0,6.8,92,-0.939571806788872,252974,2002,0,1,0.204592714
1224,30000000,0.9920656074916676,5,0.0228326760624191,1.6734952009558506,4,7.1,101,-0.2999552150284169,151125,2002,0,1,0.379509267
1225,35000000,-1.1339742634093837,6,0.2342597083229492,-0.152659691719985,6,5.3,101,-0.2999552150284169,46391,2002,1,0,-0.133234286
1226,32000000,0.2833856505246509,5,0.1074034889666311,0.2067162367554064,6,6.5,119,0.9792779684924928,67002,2002,1,1,0.117074063
1227,60000000,-0.1890676541200276,5,1.2913948696255997,0.6400387623228426,4,6.1,101,-0.2999552150284169,91854,2002,1,1,0.555914183
1228,38000000,-0.6615209587647051,5,0.3611159276792673,-0.386861694111012,5,5.7,115,0.6950039277100686,32959,2002,1,1,0.052835316
1229,8000000,0.2833856505246509,6,-0.9074462658839132,-0.2710160937621448,6,6.5,93,-0.8685032965932658,39603,2002,1,1,0.75197325
1230,5000000,1.7007455644586855,6,-1.0343024852402314,1.761181462869525,6,7.7,135,2.1163741316221905,156154,2002,1,1,1.6121686
1231,80000000,0.9920656074916676,0,2.13710299866772,-0.0868383278854014,2,7.1,83,-1.579188398549327,50166,2002,1,0,-0.083998538
1232,15000000,-2.551334177343418,6,-0.6114484207191712,-0.4547928288128763,4,4.1,94,-0.7974347863976596,29063,2002,1,1,1.023629467
1233,30000000,-0.7796342849258753,5,0.0228326760624191,-0.4873983785799416,6,5.6,104,-0.0867496844415986,27193,2002,1,1,0.3463549
1234,85000000,-0.8977476110870444,6,2.3485300309282504,0.1672234184546562,0,5.5,108,0.1975243563408258,64737,2002,1,0,-0.528502859
1235,50000000,-0.543407632603536,5,0.8685408051045396,1.0965513313074964,4,5.8,96,-0.6552977660064474,118036,2002,1,1,1.52586904
1236,68000000,0.1652723243634818,5,1.6296781212424478,0.6252703662518778,0,6.4,124,1.3346205194705234,91007,2002,1,1,0.748632882
1237,55000000,-1.3702009157317228,5,1.0799678373650696,0.3104786039553023,4,5.1,105,-0.0156811742459925,72953,2002,1,1,0.709295
1238,36000000,0.9920656074916676,5,0.2765451147750552,0.8926358743418129,5,7.1,116,0.7660724379056746,106341,2002,1,1,0.9932445
1239,4000000,0.5196123028469902,6,-1.0765878916923377,-0.1608197972231863,4,6.7,110,0.339661376732038,45923,2002,0,1,0.63315475
1240,42000000,0.0471589982023116,5,0.5302575534876913,-0.3930340816070233,5,6.3,115,0.6950039277100686,32605,2002,1,0,-0.010876024
1241,15000000,0.5196123028469902,4,-0.6114484207191712,-0.6305140750976269,6,6.7,90,-1.081708827180084,18985,2002,1,1,0.277204933
1242,30000000,1.1101789336528378,6,0.0228326760624191,0.9918125412268756,4,7.2,125,1.4056890296661295,112029,2002,1,1,1.167209567
1243,50000000,-0.1890676541200276,6,0.8685408051045396,-0.1565828193657549,5,6.1,115,0.6950039277100686,46166,2002,1,0,-0.36250262
1244,13500000,1.3464055859751771,5,-0.6748765303973302,-0.2907886570968251,6,7.4,107,0.1264558461452197,38469,2002,1,1,0.174443556
1245,34000000,-1.1339742634093837,5,0.1919743018708432,-0.6297817579370832,2,5.3,76,-2.076667969918569,19027,2002,1,0,-0.310496353
1246,10000000,-0.543407632603536,6,-0.8228754529797013,-0.5906027898479946,4,5.8,85,-1.437051378158115,21274,2002,1,1,2.2983713
1247,12000000,0.6377256290081593,6,-0.7383046400754892,0.8229436912300697,6,6.8,96,-0.6552977660064474,102344,2002,1,1,1.63309425
1248,30000000,-1.0158609372482137,5,0.0228326760624191,-0.1535314978634894,0,5.4,99,-0.4420922354196291,46341,2002,1,0,-0.4225798
1249,17000000,-0.7796342849258753,6,-0.5268776078149592,0.1624807930339922,4,5.6,96,-0.6552977660064474,64465,2002,1,1,1.232401294
1250,15000000,-1.0158609372482137,4,-0.6114484207191712,-0.4283596665418223,1,5.4,88,-1.2238458475712963,30579,2002,1,1,2.187418333
1251,60000000,-1.1339742634093837,5,1.2913948696255997,0.2088957521141674,0,5.3,98,-0.5131607456152353,67127,2002,1,0,-0.157533367
1252,13000000,-0.4252943064423658,5,-0.6960192336233832,-0.4387690318952651,4,5.9,88,-1.2238458475712963,29982,2002,1,1,1.228629769
1253,500000,0.5196123028469902,6,-1.2245868142747085,-0.4654986082551106,6,6.7,93,-0.8685032965932658,28449,2002,1,0,-0.699446
1254,2000000,0.6377256290081593,6,-1.1611587045965497,-0.3784923551333696,4,6.8,101,-0.2999552150284169,33439,2002,1,0,-0.7948795
1255,20000000,-1.6064275680540612,6,-0.4000213884586411,-0.4759602819771636,4,4.9,94,-0.7974347863976596,27849,2002,1,0,-0.5706812
1256,20000000,-0.0709543279588574,6,-0.4000213884586411,-0.5350687385067632,0,6.2,100,-0.371023725224023,24459,2002,1,0,-0.3800686
1257,10000000,-0.0709543279588574,5,-0.8228754529797013,-0.2717832831684287,0,6.2,81,-1.721325418940539,39559,2002,1,1,0.6033556
1258,16000000,1.1101789336528378,5,-0.5691630142670652,-0.4944774444651975,6,7.2,109,0.2685928665364319,26787,2002,1,1,0.021632625
1259,15000000,0.40149897668582,6,-0.6114484207191712,-0.645526576888773,0,6.6,118,0.9082094582968868,18124,2002,1,0,-0.396027467
1260,65000000,-0.7796342849258753,0,1.50282190188613,-0.2948861459712958,4,5.6,104,-0.0867496844415986,38234,2002,1,1,1.142097338
1261,45000000,0.2833856505246509,6,0.6571137728440094,0.0924921958334575,6,6.5,98,-0.5131607456152353,60451,2002,1,1,0.484856622
1262,40000000,-0.0709543279588574,6,0.4456867405834793,-0.6336700133371129,9,6.2,105,-0.0156811742459925,18804,2002,1,0,-0.98486095
1263,16000000,0.40149897668582,5,-0.5691630142670652,-0.5592526409275758,4,6.6,112,0.4817983971232502,23072,2002,1,0,-0.697538563
1264,35000000,-1.3702009157317228,4,0.2342597083229492,-0.5830006402766361,1,5.1,99,-0.4420922354196291,21710,2002,0,1,1.319216
1265,8500000,-1.488314241892892,5,-0.8863035626578604,-0.6635380918135744,6,5.0,85,-1.437051378158115,17091,2002,1,1,2.360461882
1266,20000000,-0.6615209587647051,5,-0.4000213884586411,-0.4448019304083156,4,5.7,118,0.9082094582968868,29636,2002,1,1,1.8199081
1267,50000000,0.1652723243634818,6,0.8685408051045396,-0.3244229381132256,0,6.4,110,0.339661376732038,36540,2002,1,0,-0.47600966
1268,30000000,-1.3702009157317228,4,0.0228326760624191,-0.6798931750657172,4,5.1,99,-0.4420922354196291,16153,2002,1,1,0.7144141
1269,85000000,-0.8977476110870444,5,2.3485300309282504,-0.0057254842937502,0,5.5,95,-0.7263662762020535,54818,2002,1,0,-0.551968094
1270,70000000,-1.0158609372482137,5,1.71424893414666,-0.1963894878781666,0,5.4,97,-0.5842292558108413,43883,2002,1,0,-0.527062857
1271,70000000,0.0471589982023116,6,1.71424893414666,-0.1610464668204975,6,6.3,125,1.4056890296661295,45910,2002,1,0,-0.727474071
1272,25000000,-0.543407632603536,5,-0.188594356198111,-0.4273658075382273,0,5.8,86,-1.3659828679625086,30636,2002,1,1,0.5292174
1273,10000000,1.3464055859751771,6,-0.8228754529797013,-0.3233593346181502,5,7.4,97,-0.5842292558108413,36601,2002,0,0,-0.188864
1274,27000000,-0.3071809802811967,5,-0.1040235432938989,-0.6806603644720011,6,6.0,116,0.7660724379056746,16109,2002,1,1,1.577741333
1275,12500000,1.228292259814007,5,-0.7171619368494363,-0.4668586258389774,3,7.3,120,1.0503464786880992,28371,2002,1,1,0.6862516
1276,7500000,1.1101789336528378,6,-0.9285889691099664,-0.3450847437142803,5,7.2,105,-0.0156811742459925,35355,2002,1,1,0.394678533
1277,55000000,0.1652723243634818,6,1.0799678373650696,-0.3369246382110789,4,6.4,109,0.2685928665364319,35823,2002,0,0,-0.848076091
1278,29000000,-1.1339742634093837,5,-0.0194527303896869,-0.6997006106461376,4,5.3,100,-0.371023725224023,15017,2002,0,0,-0.416200517
1279,12000000,-1.0158609372482137,6,-0.7383046400754892,-0.743970926613292,4,5.4,93,-0.8685032965932658,12478,2002,1,0,-0.150102833
1280,17000000,-1.7245408942152312,5,-0.5268776078149592,-0.7641270846511141,9,4.8,89,-1.1527773373756902,11322,2002,1,0,-0.244656353
1281,4000000,0.8739522813304985,6,-1.0765878916923377,-0.8070896914030119,4,7.0,99,-0.4420922354196291,8858,2002,1,0,-0.85948525
1282,25000000,-1.6064275680540612,5,-0.188594356198111,-0.8191206161833728,6,4.9,99,-0.4420922354196291,8168,2002,1,0,-0.57089268
1283,3000000,0.8739522813304985,5,-1.1188732981444434,-0.8528072055683836,4,7.0,90,-1.081708827180084,6236,2002,1,1,0.948309667
1284,35000000,-2.6694475035045877,0,0.2342597083229492,-0.889196393998258,4,4.0,88,-1.2238458475712963,4149,2002,1,0,-0.514600114
1285,10000000,0.8739522813304985,4,-0.8228754529797013,-0.8637047823621888,6,7.0,94,-0.7974347863976596,5611,2002,0,0,-0.8516025
1286,11000000,-1.1339742634093837,6,-0.7805900465275953,-0.7379205919773714,4,5.3,86,-1.3659828679625086,12825,2002,0,0,-0.562341455
1287,60000000,-0.4252943064423658,6,1.2913948696255997,0.3190048680387755,4,5.9,96,-0.6552977660064474,73442,2002,1,0,-0.464629183
1288,3500000,-0.0709543279588574,6,-1.0977305949183904,-0.6837291220971367,1,6.2,103,-0.1578181946372047,15933,2002,1,0,-0.932495429
1289,7000000,0.40149897668582,6,-0.9497316723360194,-0.7565074989568855,3,6.6,105,-0.0156811742459925,11759,2002,1,0,-0.705419143
1290,10000000,-0.7796342849258753,6,-0.8228754529797013,-0.8499476814176892,0,5.6,96,-0.6552977660064474,6400,2002,1,0,-0.3955382
1291,9000000,0.8739522813304985,6,-0.8651608594318073,-0.4400069966190414,4,7.0,98,-0.5131607456152353,29911,2002,1,0,-0.479833
1292,60000000,-1.7245408942152312,5,1.2913948696255997,-0.8063748103653383,10,4.8,104,-0.0867496844415986,8899,2002,0,0,-0.91082715
1293,2000000,-1.7245408942152312,6,-1.1611587045965497,-0.8065666077169092,4,4.8,101,-0.2999552150284169,8888,2002,1,1,0.253223
1294,13000000,-1.9607675465375705,5,-0.6960192336233832,-0.7379380281002414,0,4.6,98,-0.5131607456152353,12824,2002,1,1,0.181656692
1295,14000000,-0.543407632603536,6,-0.6537338271712773,-0.782243216313136,0,5.8,95,-0.7263662762020535,10283,2002,1,1,0.820209357
1296,10000000,-0.7796342849258753,6,-0.8228754529797013,-0.7342764422975229,4,5.6,100,-0.371023725224023,13034,2002,1,1,2.0307416
1297,11000000,-1.0158609372482137,6,-0.7805900465275953,-0.7182526453799116,4,5.4,94,-0.7974347863976596,13953,2002,0,0,-0.724165364
1298,11000000,0.2833856505246509,4,-0.7805900465275953,-0.8177431624766359,2,6.5,73,-2.289873500505388,8247,2002,1,1,0.037422182
1299,25000000,-1.1339742634093837,4,-0.188594356198111,-0.7393852262984587,2,5.3,85,-1.437051378158115,12741,2002,1,1,0.60434788
1300,12000000,0.1652723243634818,6,-0.7383046400754892,-0.7353749180383384,4,6.4,86,-1.3659828679625086,12971,2002,1,0,-0.972168667
1301,15600000,-2.07888087269874,5,-0.5860771768479076,-0.8659540422124302,4,4.5,91,-1.010640316984478,5482,2002,1,0,-0.130011731
1302,1500000,0.6377256290081593,6,-1.1823014078226024,0.2978722871202284,6,6.8,100,-0.371023725224023,72230,2003,1,1,2.066453333
1303,12600000,-0.1890676541200276,6,-0.7129333962042257,0.6711099332773401,9,6.1,84,-1.5081198883537206,93636,2003,1,1,0.223632619
1304,20000000,0.9920656074916676,4,-0.4000213884586411,0.1378435514185573,1,7.1,117,0.8371409481012807,63052,2003,1,1,2.37032865
1305,78000000,-1.1339742634093837,5,2.052532185763508,2.2718855017344133,0,5.3,103,-0.1578181946372047,185444,2003,1,0,-0.994463064
1306,35000000,0.9920656074916676,5,0.2342597083229492,2.9499065756606697,4,7.1,108,0.1975243563408258,224330,2003,1,1,1.321747914
1307,30000000,1.228292259814007,6,0.0228326760624191,2.3887423972097457,10,7.3,90,-1.081708827180084,192146,2003,1,1,0.7386512
1308,30000000,-0.543407632603536,6,0.0228326760624191,0.6962179502102674,0,5.8,97,-0.5842292558108413,95076,2003,1,1,1.7540885
1309,24000000,1.1101789336528378,6,-0.230879762650217,2.419063814880829,4,7.2,88,-1.2238458475712963,193885,2003,1,1,2.149378875
1310,76000000,-0.4252943064423658,5,1.967961372859296,2.7228708197692493,0,5.9,107,0.1264558461452197,211309,2003,1,1,0.673090803
1311,78000000,-0.543407632603536,5,2.052532185763508,1.6314218364703277,0,5.8,110,0.339661376732038,148712,2003,1,0,-0.147882
1312,7000000,-0.3071809802811967,6,-0.9497316723360194,0.1650439030958952,9,6.0,89,-1.1527773373756902,64612,2003,1,1,0.804994571
1313,95000000,-0.8977476110870444,5,2.7713840954493105,0.959329044319901,0,5.5,117,0.8371409481012807,110166,2003,1,0,-0.308840042
1314,22000000,1.4645189121363462,6,-0.315450575554429,0.0396258712913495,6,7.5,139,2.400648172404615,57419,2003,1,1,1.651420636
1315,85000000,0.5196123028469902,5,2.3485300309282504,0.5610008173527321,0,6.7,104,-0.0867496844415986,87321,2003,1,0,-0.438513624
1316,50000000,0.1652723243634818,5,0.8685408051045396,2.0388342834528124,4,6.4,116,0.7660724379056746,172078,2003,1,1,1.11626746
1317,55000000,0.0471589982023116,6,1.0799678373650696,2.030098785894898,4,6.3,96,-0.6552977660064474,171577,2003,1,1,0.901183891
1318,30000000,1.582632238297515,4,0.0228326760624191,-0.1643244579200741,4,7.6,111,0.4107298869276441,45722,2003,1,1,0.380249
1319,26000000,-0.0709543279588574,6,-0.1463089497460049,1.29059794272871,9,6.2,90,-1.081708827180084,129165,2003,1,1,0.806200538
1320,20000000,1.7007455644586855,6,-0.4000213884586411,2.5331309306969474,5,7.7,124,1.3346205194705234,200427,2003,1,0,-0.18756495
1321,50000000,1.582632238297515,6,0.8685408051045396,0.6895399151510235,5,7.6,130,1.76103158064416,94693,2003,1,0,-0.6081252
1322,15000000,1.582632238297515,6,-0.6114484207191712,0.0633215622717996,6,7.6,126,1.4767575398617356,58778,2003,1,0,-0.132967667
1323,29000000,0.1652723243634818,6,-0.0194527303896869,1.4320223353279968,0,6.4,102,-0.2288867048328108,137276,2003,1,1,0.94344069
1324,60000000,-0.8977476110870444,5,1.2913948696255997,0.4552856043913862,0,5.5,135,2.1163741316221905,81258,2003,1,0,-0.4802184
1325,48000000,-0.8977476110870444,5,0.7839699922003275,1.1097330401972834,4,5.5,84,-1.5081198883537206,118792,2003,1,1,1.291733688
1326,65000000,0.1652723243634818,5,1.50282190188613,0.1864728981032338,6,6.4,117,0.8371409481012807,65841,2003,1,0,-0.017523969
1327,10000000,-1.488314241892892,2,-0.8228754529797013,-0.7496551026689408,6,5.0,93,-0.8685032965932658,12152,2003,1,0,-0.9634266
1328,75000000,-0.0709543279588574,5,1.92567596640719,2.183327433677235,4,6.2,106,0.0553873359496136,180365,2003,1,1,0.808610973
1329,35000000,0.0471589982023116,5,0.2342597083229492,-0.3522161179681464,4,6.3,101,-0.2999552150284169,34946,2003,1,0,-0.420051229
1330,30000000,0.0471589982023116,6,0.0228326760624191,-0.4977728716876441,6,6.3,106,0.0553873359496136,26598,2003,0,0,-0.820625767
1331,18000000,0.6377256290081593,5,-0.4845922013628531,-0.2791936353882163,4,6.8,113,0.5528669073188563,39134,2003,1,1,1.422817944
1332,70000000,0.40149897668582,6,1.71424893414666,0.7719255957121911,0,6.6,121,1.121414988883705,99418,2003,1,0,-0.375216057
1333,75000000,-1.1339742634093837,5,1.92567596640719,-0.3941325573478388,0,5.3,116,0.7660724379056746,32542,2003,1,0,-0.599822053
1334,60000000,0.5196123028469902,4,1.2913948696255997,-0.2685401643145923,2,6.7,85,-1.437051378158115,39745,2003,1,0,-0.558609133
1335,20000000,-0.543407632603536,4,-0.4000213884586411,-0.0679898790628358,4,5.8,105,-0.0156811742459925,51247,2003,1,1,0.79952525
1336,60000000,0.2833856505246509,6,1.2913948696255997,-0.4543046173725139,1,6.5,137,2.2585111520134027,29091,2003,1,0,-0.551661067
1337,80000000,0.5196123028469902,5,2.13710299866772,0.7228429098328923,4,6.7,128,1.618894560252948,96603,2003,1,1,0.559109225
1338,40000000,-0.543407632603536,6,0.4456867405834793,0.683908047463985,9,5.8,98,-0.5131607456152353,94370,2003,1,1,0.4923645
1339,80000000,-0.3071809802811967,5,2.13710299866772,1.2232945084501687,0,6.0,117,0.8371409481012807,125305,2003,1,1,0.461683125
1340,35000000,-0.1890676541200276,4,0.2342597083229492,1.1563223605061594,0,6.1,100,-0.371023725224023,121464,2003,0,0,-0.197646686
1341,26000000,-1.488314241892892,4,-0.1463089497460049,-0.4617847140837818,0,5.0,102,-0.2288867048328108,28662,2003,1,1,0.838889923
1342,90000000,-1.6064275680540612,4,2.55995706318878,-0.3566623293000189,4,4.9,100,-0.371023725224023,34691,2003,1,0,-0.1572526
1343,23000000,0.9920656074916676,6,-0.273165169102323,1.1007708730420578,4,7.1,91,-1.010640316984478,118278,2003,1,1,1.611318609
1344,30000000,-1.2520875895705528,5,0.0228326760624191,-0.5721553718514412,4,5.2,87,-1.2949143577669024,22332,2003,1,0,-0.4803514
1345,60000000,0.0471589982023116,5,1.2913948696255997,0.6723478980011164,0,6.3,119,0.9792779684924928,93707,2003,1,0,-0.103492483
1346,62000000,1.228292259814007,5,1.375965682529812,0.989319175656453,4,7.3,116,0.7660724379056746,111886,2003,1,0,-0.404734516
1347,60000000,-0.8977476110870444,4,1.2913948696255997,-0.0321760826876743,4,5.5,92,-0.939571806788872,53301,2003,1,1,0.73828435
1348,46000000,0.40149897668582,5,0.6993991792961155,1.110256123883386,0,6.6,115,0.6950039277100686,118822,2003,1,1,0.147872609
1349,36000000,-0.1890676541200276,6,0.2765451147750552,-0.2574507901692161,0,6.1,109,0.2685928665364319,40381,2003,1,0,-0.272688972
1350,16000000,-1.3702009157317228,5,-0.5691630142670652,-0.6689781621490419,4,5.1,100,-0.371023725224023,16779,2003,1,1,1.144306313
1351,33000000,-0.7796342849258753,5,0.1496888954187371,-0.4146374378430628,4,5.6,105,-0.0156811742459925,31366,2003,1,1,3.021717485
1352,80000000,-0.7796342849258753,5,2.13710299866772,-0.0016105592964094,0,5.6,116,0.7660724379056746,55054,2003,1,0,-0.756475713
1353,80000000,-0.6615209587647051,4,2.13710299866772,-0.4933266603557716,2,5.7,100,-0.371023725224023,26853,2003,0,0,-0.73760795
1354,60000000,0.9920656074916676,5,1.2913948696255997,0.4428362126621432,6,7.1,127,1.5478260500573418,80544,2003,1,0,-0.175939533
1355,55000000,-0.543407632603536,5,1.0799678373650696,-0.1517704494536105,4,5.8,118,0.9082094582968868,46442,2003,1,0,-0.384859255
1356,60000000,-2.1969941988599087,4,1.2913948696255997,-0.5245896286618401,0,4.4,89,-1.1527773373756902,25060,2003,1,1,0.115582717
