,votes,runtime_norm,score,rating,country,runtime,year,votes_norm,genre,score_norm,budget_norm,budget,popularity,popularity_norm,isprofit,profitability_ratio
1003,158661,1.0392409586655489,7.4,4,1,120,2001,1.5529926011453106,6,1.3408026109726487,1.5989416574633315,68000000,12.400152,1.183264270886318,0,-0.259728162
1004,114670,0.6127741301232483,5.9,4,1,114,2001,0.851563779334127,4,-0.4430556024242068,0.4052434341201104,40000000,12.520688,1.217189210575067,1,0.7709074
1005,107003,1.323552177693749,6.8,5,1,124,2001,0.7293148016608223,5,0.627259325613906,1.5989416574633315,68000000,14.741992,1.8423767415233023,1,0.045145353
1006,45777,-0.8798597697748034,6.3,5,1,93,2001,-0.2469230889125116,4,0.0326399211482874,-0.4473981539821905,20000000,6.796277,-0.3939501828726196,1,0.55777175
1007,41959,-1.0220153792889035,4.4,5,1,91,2001,-0.3078004329527721,0,-2.2269138158210624,-0.831086868628226,11000000,7.793873,-0.1131761059683166,1,0.192868636
1008,161863,-0.4533929412325029,6.5,5,1,99,2001,1.6040479326321924,0,0.270487682934535,3.048432357237244,102000000,9.646208,0.4081648474261759,0,-0.315951284
1009,46688,-0.3823151364754528,6.5,5,1,100,2001,-0.232397352814901,9,0.270487682934535,-1.236091622976819,1500000,14.242234,1.7017195104141754,0,-0.747882667
1010,65717,-0.3823151364754528,7.3,5,1,100,2001,0.0710167330264077,5,1.2218787300795244,-0.831086868628226,11000000,7.397953,-0.2246080609159622,1,0.191257091
1011,44133,-1.0220153792889035,5.9,4,1,91,2001,-0.2731363821556201,1,-0.4430556024242068,-0.5454519366139552,17700000,10.442468,0.6322727693462923,1,0.530378249
1012,91818,1.252474372936699,6.1,5,1,123,2001,0.4871926253246893,1,-0.2052078406379602,1.1299887840070664,57000000,9.958406,0.4960331881787147,1,0.172080965
1013,56355,-0.5955485507466031,6.6,5,1,97,2001,-0.0782587239942624,10,0.3894115638276583,-0.3195019157668454,23000000,10.337689,0.602782648090838,0,-0.044644261
1014,62868,-0.0980039174472525,6.3,5,1,104,2001,0.0255899249670305,6,0.0326399211482874,1.2578850222224114,60000000,13.214068,1.4123414860893089,1,0.234636233
1015,68601,1.8210968109931,7.3,5,0,131,2001,0.1170016099808632,4,1.2218787300795244,-0.4559245698632135,19800000,14.101101,1.6619975309798805,1,1.086293687
1016,27008,-1.5195600125882542,5.6,4,1,84,2001,-0.546191520104667,1,-0.7998272451035787,-0.7458227098179959,13000000,10.295438,0.5908910752263886,0,-0.615206923
1017,10533,1.7500190062360497,6.4,5,1,130,2001,-0.8088825214308304,5,0.1515638020414117,-0.6179264716026508,16000000,9.503157,0.3679030455792986,1,0.7959095
1018,69008,0.8970853491514487,6.4,4,1,118,2001,0.1234911539893457,4,0.1515638020414117,0.7463000693610309,48000000,7.196356,-0.2813476745287643,0,-0.018294604
1019,45304,-0.524470745989553,4.9,5,1,98,2001,-0.2544649914088561,0,-1.6322944113554438,-0.1063415187412701,28000000,7.058599,-0.3201194764526955,0,-0.69876425
1020,42609,0.5416963253661982,6.3,5,1,113,2001,-0.2974362963298886,6,0.0326399211482874,0.831564228171261,50000000,6.824871,-0.3859023820043306,1,0.10003284
1021,27295,-0.7377041602607033,6.3,3,1,95,2001,-0.5416153551650246,2,0.0326399211482874,1.6842058162735618,70000000,6.405831,-0.5038414767741364,0,-0.805758414
1022,60328,1.8210968109931,6.9,5,1,131,2001,-0.0149099319900835,0,0.7461832065070303,1.769469975083792,72000000,9.807552,0.4535752266418582,0,-0.747110028
1023,21498,-0.6666263555036532,4.7,5,1,96,2001,-0.634047509015572,9,-1.8701421731416916,-0.873718948033341,10000000,5.367306,-0.7961350487381792,1,1.0384136
1024,65818,-0.1690817222043026,5.2,4,0,103,2001,0.0726271604093481,4,-1.275522768676073,0.1920830370945352,35000000,8.056016,-0.0393957792208911,1,0.725738743
1025,44327,1.0392409586655489,6.1,5,1,120,2001,-0.2700430859943287,0,-0.2052078406379602,1.2578850222224114,60000000,12.149946,1.1128436209579724,0,-0.593274133
1026,32102,-0.3112373317184028,6.9,4,1,101,2001,-0.4649685786324075,6,0.7461832065070303,0.0215547194740749,31000000,6.425321,-0.4983560029361649,0,-0.219813516
1027,11971,-1.7327934268594043,5.2,4,1,81,2001,-0.7859538622558973,4,-1.275522768676073,-1.0016151862486862,7000000,3.474987,-1.3287295262957013,0,-0.529534571
1028,40296,1.3946299824507993,7.5,5,1,125,2001,-0.3343166778817803,6,1.4597264918657722,-0.1489735981463852,27000000,4.145598,-1.1399856014134129,0,-0.420272704
1029,55439,-0.524470745989553,6.6,5,0,98,2001,-0.0928641842197413,0,0.3894115638276583,-0.2342377569566153,25000000,7.637345,-0.1572310186881718,1,0.47380496
1030,21020,-0.5955485507466031,6.1,4,1,97,2001,-0.6416691356397849,4,-0.2052078406379602,-0.3195019157668454,23000000,5.298111,-0.8156100288417416,1,0.18861013
1031,49618,-0.2401595269613527,5.7,4,1,102,2001,-0.1856790138840568,4,-0.6809033642104544,0.6610359105508008,46000000,6.468538,-0.4861925487106336,1,1.034949413
1032,23914,1.8921746157501496,6.5,4,1,132,2001,-0.5955248104295926,3,0.270487682934535,0.7463000693610309,48000000,4.556123,-1.0244430592208429,0,-0.371551333
1033,25867,-1.6617156221023544,6.0,0,1,82,2001,-0.564384566084221,2,-0.3241317215310835,-0.02107735993104,30000000,7.308162,-0.2498797993143863,1,1.6978744
1034,48987,-1.306326598317104,5.1,3,1,87,2001,-0.1957401988210406,0,-1.3944466495691974,1.2578850222224114,60000000,8.142251,-0.0151248794560137,1,0.55642525
1035,17805,-0.7377041602607033,6.2,5,1,95,2001,-0.6929317498591242,6,-0.0862839597448358,-1.0868793450589165,5000000,5.378833,-0.7928907666996827,1,2.2034806
1036,16224,-1.306326598317104,5.8,4,1,87,2001,-0.7181405190910917,4,-0.5619794833173312,-0.3621339951719605,22000000,7.867139,-0.0925553401287676,0,-0.474533682
1037,34712,-1.0930931840459537,5.9,4,1,90,2001,-0.4233525838851367,0,-0.4430556024242068,-0.3621339951719605,22000000,8.526823,0.0931131731256343,0,-0.120383227
1038,13643,0.1863073015809478,5.0,4,1,108,2001,-0.7592941138967261,4,-1.5133705304623206,0.1494509576894201,34000000,5.499867,-0.7588256645701279,0,-0.420767912
1039,41235,-1.306326598317104,4.5,5,1,87,2001,-0.319344486668107,4,-2.107989934927939,-0.7031906304128809,14000000,7.187919,-0.2837222739526209,1,0.017786071
1040,12035,-1.7327934268594043,5.6,4,1,81,2001,-0.7849333934191826,4,-0.7998272451035787,-0.831086868628226,11000000,7.715908,-0.1351194085736237,1,0.206995727
1041,15048,-0.8798597697748034,4.7,4,1,93,2001,-0.736891633965724,2,-1.8701421731416916,1.897366213299137,75000000,8.893957,0.196443288673596,0,-0.927840013
1042,23931,0.0441516920668476,6.4,4,1,106,2001,-0.5952537483948402,6,0.1515638020414117,0.06418679887919,32000000,7.674549,-0.1467599274276338,1,0.256865875
1043,25012,0.2573851063379979,6.1,5,1,109,2001,-0.5780173919497062,4,-0.2052078406379602,-0.5326623127924207,18000000,6.226933,-0.5541924413028895,0,-0.237236556
1044,22199,-1.1641709888030038,5.5,4,1,89,2001,-0.6228701862884315,5,-0.918751125996702,1.897366213299137,75000000,6.353996,-0.5184304729973915,0,-0.397238507
1045,35770,0.7549297396373484,4.5,4,1,116,2001,-0.406482958428197,0,-2.107989934927939,2.707375721996323,94000000,5.310558,-0.8121068121736433,0,-0.653012032
1046,27739,-0.7377041602607033,7.8,5,1,95,2001,-0.5345358526103164,4,1.816498134545143,-1.044247265653801,6000000,4.446806,-1.055210403681875,0,-0.495153167
1047,21383,-0.524470745989553,6.9,5,0,98,2001,-0.6358811639565437,4,0.7461832065070303,-0.6605585510077658,15000000,6.134588,-0.5801830047491422,0,-0.976417133
1048,50142,-1.5195600125882542,4.8,4,1,84,2001,-0.1773239252834553,4,-1.7512182922485682,0.7036679899559158,47000000,8.473369,0.0780685082444171,1,0.228575787
1049,32829,-0.7377041602607033,4.8,4,1,95,2001,-0.4533766904403515,1,-1.7512182922485682,0.831564228171261,50000000,9.37044,0.3305497551044889,0,-0.33154388
1050,22201,-0.4533929412325029,6.5,4,1,99,2001,-0.6228382966372842,6,0.270487682934535,-0.7458227098179959,13000000,6.236729,-0.5514353503990018,1,0.302240231
1051,39439,1.3946299824507993,5.9,5,1,125,2001,-0.3479813933984129,0,-0.4430556024242068,1.3431491810326417,62000000,4.76448,-0.9658008389818384,0,-0.746151097
1052,28779,-0.3112373317184028,5.5,5,1,101,2001,-0.5179532340137029,0,-0.918751125996702,0.831564228171261,50000000,12.280827,1.149680167976317,1,0.03517198
1053,26528,-0.8798597697748034,6.1,5,1,93,2001,-0.5538450363800271,4,-0.2052078406379602,-0.5326623127924207,18000000,6.059018,-0.6014522329654323,0,-0.650518167
1054,29749,0.399540715852098,6.8,5,1,111,2001,-0.5024867532072459,6,0.627259325613906,0.1920830370945352,35000000,8.191094,-0.0013779836803321,0,-0.673308114
1055,26399,-0.0269261126902024,6.1,4,1,105,2001,-0.5559019188790302,0,-0.2052078406379602,-0.02107735993104,30000000,8.142166,-0.0151488027641835,0,-0.634493033
1056,20298,-0.2401595269613527,5.6,5,1,102,2001,-0.6531812997039724,6,-0.7998272451035787,0.959460466386606,53000000,5.3962,-0.7880028126645853,0,-0.546329585
1057,12534,-0.8087819650177533,6.0,4,1,94,2001,-0.7769769254579227,0,-0.3241317215310835,0.1920830370945352,35000000,10.855383,0.7484879786744575,0,-0.6210004
1058,20767,-0.7377041602607033,6.2,5,1,95,2001,-0.6457031765099226,6,-0.0862839597448358,0.4052434341201104,40000000,8.209652,0.0038451781198256,0,-0.847144075
1059,13245,-0.8087819650177533,5.5,4,1,94,2001,-0.7656401544750455,4,-0.918751125996702,1.2578850222224114,60000000,6.739365,-0.4099681042203171,0,-0.465078033
1060,15912,-0.7377041602607033,5.3,5,1,95,2001,-0.7231153046700757,4,-1.1565988877829496,-0.831086868628226,11000000,4.63422,-1.0024626051252017,1,0.232612636
1061,33870,-0.1690817222043026,6.8,4,1,103,2001,-0.4367781270181642,4,0.627259325613906,0.106818878284305,33000000,5.739829,-0.6912881954522581,0,-0.772832667
1062,36199,-1.306326598317104,4.7,3,1,87,2001,-0.3996426282570939,4,-1.8701421731416916,1.6842058162735618,70000000,7.906683,-0.0814256542668517,1,0.613612843
1063,16103,-1.2352487935600538,5.8,4,0,88,2001,-0.7200698429855054,4,-0.5619794833173312,0.1920830370945352,35000000,6.198238,-0.5622686686902978,0,-0.863514086
1064,8888,-0.0980039174472525,7.1,5,1,104,2001,-0.8351117594995126,6,0.9840309682932769,-1.1081953847614738,4500000,11.283079,0.8688633105679926,0,-0.269296889
1065,3408,0.5416963253661982,6.5,3,1,113,2001,-0.9224894036432076,1,0.270487682934535,-1.0016151862486862,7000000,1.782377,-1.8051157691324733,0,-0.325661286
1066,5852,-0.6666263555036532,4.1,5,1,96,2001,-0.8835202499411654,5,-2.5836854585004345,-0.6179264716026508,16000000,6.513545,-0.4735252977601166,0,-0.54326525
1067,7788,-0.8087819650177533,5.4,3,1,94,2001,-0.8526510676305462,0,-1.0376750068898253,0.1920830370945352,35000000,10.47844,0.642397113363712,0,-0.046929257
1068,5897,-0.3823151364754528,4.7,5,1,100,2001,-0.8828027327903505,4,-1.8701421731416916,-1.0016151862486862,7000000,2.483032,-1.607915939889589,1,0.442442286
1069,9455,1.1103187634225988,6.4,4,0,121,2001,-0.8260710433992433,6,0.1515638020414117,-0.4473981539821905,20000000,11.34469,0.8862037686814481,0,-0.966593
1070,7560,-1.0930931840459537,5.3,5,1,90,2001,-0.8562864878613423,9,-1.1565988877829496,-0.6605585510077658,15000000,3.169217,-1.4147887020492418,0,-0.514103267
1071,4644,-0.3823151364754528,6.1,5,1,100,2001,-0.9027815992341552,6,-0.2052078406379602,-0.02107735993104,30000000,5.429441,-0.7786471104661244,0,-0.985656233
1072,7522,-1.6617156221023544,6.6,0,1,82,2001,-0.8568923912331416,2,0.3894115638276583,-0.3195019157668454,23000000,4.195694,-1.1258860479302413,1,0.595511348
1073,8891,-0.524470745989553,5.5,3,1,98,2001,-0.8350639250227915,4,-0.918751125996702,0.3199792753098803,38000000,4.273193,-1.104073901343841,0,-0.400766737
1074,7093,0.6127741301232483,6.4,4,0,114,2001,-0.8637327214042447,6,0.1515638020414117,-1.0016151862486862,7000000,13.546984,1.5060409221202,0,-0.541502714
1075,174670,-0.3112373317184028,7.4,3,1,101,2002,1.8082533137541448,6,1.3408026109726487,-0.831086868628226,11000000,8.054499,-0.0398227399090492,1,2.747915364
1076,204990,0.3284629110950479,7.0,5,1,110,2002,2.291700425147728,6,0.8651070874001535,0.4478755135252255,41000000,8.374355,0.0502009501842377,1,1.846928659
1077,67756,1.323552177693749,6.7,5,1,124,2002,0.1035282323711147,6,0.5083354447207826,0.831564228171261,50000000,8.96839,0.2173925074617805,1,0.05602
1078,72138,0.1152294968238977,7.0,5,1,107,2002,0.1733984580349233,4,0.8651070874001535,-1.1295114244640314,4000000,10.936827,0.7714104482106162,1,0.01492
1079,214021,0.8260075443943985,7.7,5,1,117,2002,2.4356981449035144,5,1.6975742536520195,2.110526610324712,80000000,13.426684,1.4721824047929577,1,0.305684525
1080,89028,0.1863073015809478,6.2,4,1,108,2002,0.4427065619741585,4,-0.0862839597448358,0.3199792753098803,38000000,8.587129,0.1100863380960136,1,2.347984684
1081,111599,2.3186414442924503,7.2,5,1,138,2002,0.8025972199973957,0,1.1029548491864012,1.897366213299137,75000000,11.34706,0.8868708068033566,1,0.04163624
1082,108353,0.3284629110950479,7.6,4,1,110,2002,0.7508403161852727,6,1.5786503727588954,-0.2342377569566153,25000000,14.686487,1.8267548212884843,1,0.66703976
1083,216222,-0.3823151364754528,6.7,5,0,100,2002,2.470792705991155,0,0.5083354447207826,0.106818878284305,33000000,7.781293,-0.116716755577433,1,0.215748758
1084,277569,0.1152294968238977,7.5,5,1,107,2002,3.448959920458903,0,1.4597264918657722,-0.4473981539821905,20000000,12.671637,1.2596739099269367,0,-0.9398013
1085,153539,0.6127741301232483,7.7,5,1,114,2002,1.4713232045569884,4,1.6975742536520195,-0.4900302333873056,19000000,11.624481,0.9649511371062732,1,0.170834789
1086,171317,0.8260075443943985,6.7,5,0,117,2002,1.7547903136056398,0,0.5083354447207826,1.0020925457917211,54000000,17.05064,2.4921473010453594,1,0.52496887
1087,62507,0.7549297396373484,6.4,4,1,116,2002,0.0198338429349367,0,0.1515638020414117,1.2578850222224114,60000000,11.367801,0.892708375447449,0,-0.279093183
1088,156008,1.323552177693749,5.8,4,1,124,2002,1.5106909788983722,0,-0.5619794833173312,1.6842058162735618,70000000,12.722381,1.2739558434535665,1,1.030134029
1089,131270,-1.448482207831204,7.2,3,1,85,2002,1.1162478838569987,2,1.1029548491864012,2.110526610324712,80000000,18.469238,2.891412678962161,1,0.822429225
1090,221926,-1.7327934268594043,7.1,5,1,81,2002,2.561741991063352,5,0.9840309682932769,-0.7458227098179959,13000000,9.142772,0.2664724407000118,1,2.582016308
1091,66915,1.252474372936699,7.4,5,1,123,2002,0.0901186340636607,3,1.3408026109726487,-0.788454789223111,12000000,11.283472,0.8689739206869417,1,1.157083333
1092,42919,-1.6617156221023544,6.2,4,1,82,2002,-0.2924934004020518,4,-0.0862839597448358,-0.5326623127924207,18000000,4.582365,-1.0170572303621437,1,1.279606389
1093,52002,2.3186414442924503,6.7,4,0,138,2002,-0.1476665497164347,6,0.5083354447207826,2.963168198427013,100000000,7.718723,-0.1343271248971799,0,-0.64831034
1094,113304,-0.3112373317184028,6.2,4,1,101,2002,0.8297831476004979,0,-0.0862839597448358,1.2578850222224114,60000000,13.067306,1.3710352207528107,0,-0.2823003
1095,110841,-0.9509375745318536,5.5,4,1,92,2002,0.7905110422125561,0,-0.918751125996702,1.2578850222224114,60000000,9.488117,0.3636700272866827,1,0.517451283
1096,80523,-1.0220153792889035,5.5,5,1,91,2002,0.3070958204701209,9,-0.918751125996702,0.1920830370945352,35000000,13.955376,1.6209831300030524,0,-0.139614543
1097,48712,-1.2352487935600538,5.1,5,1,88,2002,-0.2001250258537991,4,-1.3944466495691974,0.5331396723354556,43000000,8.889064,0.1950661504750737,0,-0.425158977
1098,252974,-0.9509375745318536,6.8,4,0,92,2002,3.056796935474564,0,0.627259325613906,-0.4047660745770755,21000000,13.217421,1.4132851902339325,1,0.204592714
1099,151125,-0.3112373317184028,7.1,4,0,101,2002,1.4328323956221565,4,0.9840309682932769,-0.02107735993104,30000000,10.956665,0.7769938668867412,1,0.379509267
1100,46391,-0.3112373317184028,5.3,5,1,101,2002,-0.2371329660102801,6,-1.1565988877829496,0.1920830370945352,35000000,8.436243,0.0676193701372582,0,-0.133234286
1101,67002,0.9681631539084988,6.5,4,1,119,2002,0.0915058338885698,6,0.270487682934535,0.06418679887919,32000000,8.50563,0.0871483887722157,1,0.117074063
1102,91854,-0.3112373317184028,6.1,4,1,101,2002,0.4877666390453413,4,-0.2052078406379602,1.2578850222224114,60000000,7.738531,-0.1287521497415854,1,0.555914183
1103,32959,0.6838519348802984,5.7,4,1,115,2002,-0.4513038631157748,5,-0.6809033642104544,0.3199792753098803,38000000,6.681287,-0.4263141970659661,1,0.052835316
1104,39603,-0.8798597697748034,6.5,5,1,93,2002,-0.3453664420043315,6,0.270487682934535,-0.9589831068435712,8000000,4.388338,-1.0716662622944202,1,0.75197325
1105,156154,2.1054080300213,7.7,5,1,135,2002,1.5130189234321276,6,1.6975742536520195,-1.0868793450589165,5000000,10.271871,0.5842581269483245,1,1.6121686
1106,50166,-1.5906378173453042,7.1,0,1,83,2002,-0.1769412494696873,2,0.9840309682932769,2.110526610324712,80000000,16.724836,2.400449542281561,0,-0.083998538
1107,29063,-0.8087819650177533,4.1,5,1,94,2002,-0.5134249035507814,4,-2.5836854585004345,-0.6605585510077658,15000000,8.502529,0.0862756102000477,1,1.023629467
1108,27193,-0.0980039174472525,5.6,4,1,104,2002,-0.5432417273735386,6,-0.7998272451035787,-0.02107735993104,30000000,6.455738,-0.4897951174703068,1,0.3463549
1109,64737,0.1863073015809478,5.5,5,1,108,2002,0.0553908039642141,0,-0.918751125996702,2.3236870073502875,85000000,10.175503,0.5571352873989338,0,-0.528502859
1110,118036,-0.6666263555036532,5.8,4,1,96,2002,0.90523406221509,4,-0.5619794833173312,0.831564228171261,50000000,6.674356,-0.4282649317591923,1,1.52586904
1111,91007,1.323552177693749,6.4,4,1,124,2002,0.4742613717844454,0,0.1515638020414117,1.5989416574633315,68000000,9.268136,0.3017562242927997,1,0.748632882
1112,106341,0.7549297396373484,7.1,4,1,116,2002,0.7187593271310547,5,0.9840309682932769,0.2347151164996502,36000000,8.867562,0.1890143978601912,1,0.9932445
1113,45923,0.3284629110950479,6.7,5,0,110,2002,-0.2445951443787562,4,0.5083354447207826,-1.1295114244640314,4000000,6.781935,-0.3979867485875599,1,0.63315475
1114,32605,0.6838519348802984,6.3,4,1,115,2002,-0.456948331368853,5,0.0326399211482874,0.4905075929303405,42000000,8.371005,0.0492580903916671,0,-0.010876024
1115,18985,-1.0930931840459537,6.7,3,1,90,2002,-0.6741168556821971,6,0.5083354447207826,-0.6605585510077658,15000000,5.951492,-0.6317154992507944,1,0.277204933
1116,112029,1.3946299824507993,7.2,5,1,125,2002,0.8094534949940725,4,1.1029548491864012,-0.02107735993104,30000000,11.066473,0.8078994036337891,1,1.167209567
1117,46166,0.6838519348802984,6.1,5,1,115,2002,-0.2407205517643552,5,-0.2052078406379602,0.831564228171261,50000000,9.645801,0.4080502969976459,0,-0.36250262
1118,38469,0.1152294968238977,7.4,4,1,107,2002,-0.3634478742048698,6,1.3408026109726487,-0.7245066701154383,13500000,10.107519,0.5380011440741186,1,0.174443556
1119,19027,-2.0881824506446547,5.3,4,1,76,2002,-0.6734471730081031,2,-1.1565988877829496,0.1494509576894201,34000000,11.788185,1.0110257399370206,0,-0.310496353
1120,21274,-1.448482207831204,5.8,5,1,85,2002,-0.6376191499440734,4,-0.5619794833173312,-0.873718948033341,10000000,5.794821,-0.6758106594185117,1,2.2983713
1121,102344,-0.6666263555036532,6.8,5,1,96,2002,0.6550278593131079,6,0.627259325613906,-0.788454789223111,12000000,10.753445,0.7197974588132401,1,1.63309425
1122,46341,-0.4533929412325029,5.4,4,1,99,2002,-0.2379302072889634,0,-1.0376750068898253,-0.02107735993104,30000000,10.800753,0.7331123277884455,0,-0.4225798
1123,64465,-0.6666263555036532,5.6,5,1,96,2002,0.0510538114081767,4,-0.7998272451035787,-0.5752943921975358,17000000,8.628928,0.1218506952511378,1,1.232401294
1124,30579,-1.2352487935600538,5.4,3,1,88,2002,-0.4892525479811023,1,-1.0376750068898253,-0.6605585510077658,15000000,4.643981,-0.9997153649952664,1,2.187418333
1125,67127,-0.524470745989553,5.3,4,1,98,2002,0.0934989370852781,0,-1.1565988877829496,1.2578850222224114,60000000,6.023213,-0.6115295747185653,0,-0.157533367
1126,29982,-1.2352487935600538,5.9,4,1,88,2002,-0.4987716088485814,4,-0.4430556024242068,-0.7458227098179959,13000000,9.255418,0.2981767344892432,1,1.228629769
1127,28449,-0.8798597697748034,6.7,5,1,93,2002,-0.5232150264530129,6,0.5083354447207826,-1.278723702381934,500000,8.398158,0.0569003208238086,0,-0.699446
1128,33439,-0.3112373317184028,6.8,5,1,101,2002,-0.4436503468404147,4,0.627259325613906,-1.2147755832742615,2000000,7.115355,-0.3041454614117564,0,-0.7948795
1129,27849,-0.8087819650177533,4.9,5,1,94,2002,-0.5327819217972131,4,-1.6322944113554438,-0.4473981539821905,20000000,6.515316,-0.4730268485981335,0,-0.5706812
1130,24459,-0.3823151364754528,6.2,5,1,100,2002,-0.5868348804919441,0,-0.0862839597448358,-0.4473981539821905,20000000,13.35278,1.4513820734167937,0,-0.3800686
1131,18124,0.8970853491514487,6.6,5,1,118,2002,-0.6878453505011244,0,0.3894115638276583,-0.6605585510077658,15000000,4.98408,-0.9039942686986928,0,-0.396027467
1132,38234,-0.0980039174472525,5.6,0,1,104,2002,-0.3671949082146816,4,-0.7998272451035787,1.4710454192479865,65000000,5.205729,-0.8416110059633151,1,1.142097338
1133,60451,-0.524470745989553,6.5,5,1,98,2002,-0.0129487184445225,6,0.270487682934535,0.6184038311456856,45000000,7.81862,-0.1062110458827199,1,0.484856622
1134,18804,-0.0269261126902024,6.2,5,1,105,2002,-0.6770028691110308,9,-0.0862839597448358,0.4052434341201104,40000000,11.19785,0.8448755501915708,0,-0.98486095
1135,23072,0.4706185206091481,6.6,4,1,112,2002,-0.6089503535626202,4,0.3894115638276583,-0.6179264716026508,16000000,9.987317,0.5041702089139423,0,-0.697538563
1136,21710,-0.4533929412325029,5.1,3,0,99,2002,-0.6306672059939546,1,-1.3944466495691974,0.1920830370945352,35000000,13.470227,1.484437611941587,1,1.319216
1137,17091,-1.448482207831204,5.0,4,1,85,2002,-0.7043163553187224,6,-1.5133705304623206,-0.9376670671410136,8500000,8.421411,0.0634448935869871,1,2.360461882
1138,29636,0.8970853491514487,5.7,4,1,118,2002,-0.5042885184970702,4,-0.6809033642104544,-0.4473981539821905,20000000,5.270187,-0.8234692577515164,1,1.8199081
1139,36540,0.3284629110950479,6.4,5,1,110,2002,-0.3942054427364734,0,0.1515638020414117,0.831564228171261,50000000,5.852263,-0.659643569208109,0,-0.47600966
1140,16153,-0.4533929412325029,5.1,3,1,99,2002,-0.719272601706822,4,-1.3944466495691974,-0.02107735993104,30000000,5.422624,-0.7805657597813348,1,0.7144141
1141,54818,-0.7377041602607033,5.5,4,1,95,2002,-0.1027659209009885,0,-0.918751125996702,2.3236870073502875,85000000,4.917863,-0.9226310886642624,0,-0.551968094
1142,43883,-0.5955485507466031,5.4,4,1,97,2002,-0.2771225885490369,0,-1.0376750068898253,1.6842058162735618,70000000,10.404277,0.6215238862603014,0,-0.527062857
1143,45910,1.3946299824507993,6.3,5,1,125,2002,-0.2448024271112139,6,0.0326399211482874,1.6842058162735618,70000000,14.116474,1.666324272350385,0,-0.727474071
1144,30636,-1.377404403074154,5.8,4,1,86,2002,-0.4883436929234032,0,-0.5619794833173312,-0.2342377569566153,25000000,5.00725,-0.8974730563423153,1,0.5292174
1145,36601,-0.5955485507466031,7.4,5,0,97,2002,-0.3932328083764798,5,1.3408026109726487,-0.873718948033341,10000000,5.349653,-0.8011034976690006,0,-0.188864
1146,16109,0.7549297396373484,6.0,4,1,116,2002,-0.7199741740320633,6,-0.3241317215310835,-0.1489735981463852,27000000,4.327218,-1.0888685281218602,1,1.577741333
1147,28371,1.0392409586655489,7.3,4,1,120,2002,-0.524458722847759,3,1.2218787300795244,-0.7671387495205535,12500000,10.944654,0.7736133627170199,1,0.6862516
1148,35823,0.2573851063379979,6.4,5,0,109,2002,-0.4056378826727926,4,0.1515638020414117,1.0447246251968365,55000000,8.127591,-0.0192509464885768,0,-0.848076091
1149,15017,-0.3823151364754528,5.3,4,0,100,2002,-0.7373859235585076,4,-1.1565988877829496,-0.0637094393361551,29000000,10.16841,0.5551389576948427,0,-0.416200517
1150,11322,-1.1641709888030038,4.8,4,1,89,2002,-0.7963020540532071,9,-1.7512182922485682,-0.5752943921975358,17000000,4.583304,-1.0167929481695397,0,-0.244656353
1151,8858,-0.4533929412325029,7.0,5,1,99,2002,-0.8355901042667225,4,0.8651070874001535,-1.1295114244640314,4000000,6.670148,-0.429449276238935,0,-0.85948525
1152,8168,-0.4533929412325029,4.9,4,1,99,2002,-0.8465920339125528,6,-1.6322944113554438,-0.2342377569566153,25000000,3.485213,-1.3258514115975435,0,-0.57089268
1153,4149,-1.2352487935600538,4.0,0,1,88,2002,-0.9106742878931204,4,-2.702609339393557,0.1920830370945352,35000000,7.007574,-0.3344804976216277,0,-0.514600114
1154,5611,-0.8087819650177533,7.0,3,0,94,2002,-0.8873629529044192,6,0.8651070874001535,-0.873718948033341,10000000,7.724715,-0.1326406723965578,0,-0.8516025
1155,12825,-1.377404403074154,5.3,5,0,86,2002,-0.7723369812159857,4,-1.1565988877829496,-0.831086868628226,11000000,8.559189,0.1022226059752894,0,-0.562341455
1156,73442,-0.6666263555036532,5.9,5,1,96,2002,0.1941905105829851,4,-0.4430556024242068,1.2578850222224114,60000000,9.927412,0.487309905667987,0,-0.464629183
1157,11759,-0.0269261126902024,6.6,5,1,105,2002,-0.7893341652775147,3,0.3894115638276583,-1.0016151862486862,7000000,7.936578,-0.0730116860582241,0,-0.705419143
1158,6400,-0.6666263555036532,5.6,5,1,96,2002,-0.8747824855267959,0,-0.7998272451035787,-0.873718948033341,10000000,2.050252,-1.7297221670623564,0,-0.3955382
1159,29911,-0.524470745989553,7.0,5,1,98,2002,-0.4999036914643118,4,0.8651070874001535,-0.916351027438456,9000000,5.536107,-0.7486258917693027,0,-0.479833
1160,8888,-0.3112373317184028,4.8,5,1,101,2002,-0.8351117594995126,4,-1.7512182922485682,-1.2147755832742615,2000000,2.186683,-1.6913235687458728,1,0.253223
1161,10283,-0.7377041602607033,5.8,5,1,95,2002,-0.8128687278242471,0,-0.5619794833173312,-0.7031906304128809,14000000,3.909079,-1.2065540358250673,1,0.820209357
1162,13034,-0.3823151364754528,5.6,5,1,100,2002,-0.7690045126710893,4,-0.7998272451035787,-0.873718948033341,10000000,8.992438,0.2241608335190169,1,2.0307416
1163,13953,-0.8087819650177533,5.4,5,0,94,2002,-0.7543512179688894,4,-1.0376750068898253,-0.831086868628226,11000000,4.720788,-0.978097982282436,0,-0.724165364
1164,8247,-2.301415864915805,6.5,3,1,73,2002,-0.845332392692233,2,0.270487682934535,-0.831086868628226,11000000,5.024459,-0.892629571515345,1,0.037422182
