,runtime,score,popularity,budget_norm,votes,score_norm,popularity_norm,budget,votes_norm,runtime_norm,isprofit,profitability_ratio
435,118,7.8,10.3919,-0.7502650128437357,183569,1.843795678671744,0.7354396695935485,11000000,2.362871848785281,0.9107683686697022,0,-0.166344182
436,104,6.7,17.136672,-0.3559368591228302,97973,0.5345723516255099,2.5839790237485767,20000000,0.8236662293750344,-0.0828192198610184,1,0.78698775
437,130,6.3,9.434006,2.4919886955281543,114476,0.0584911417905149,0.47290970473944,85000000,1.1204267127752787,1.7624148731246057,0,-0.411571835
438,112,6.4,9.830853,1.834775105993312,102888,0.1775114442492642,0.5816735439141902,70000000,0.9120488128999814,0.4849451164422505,1,0.200703014
439,112,5.9,5.990572,-0.3559368591228302,56085,-0.4175900680444788,-0.4708320944548786,20000000,0.0704272347274291,0.4849451164422505,1,2.88493125
440,117,5.8,7.118123,0.4327194483189809,51687,-0.5366103705032281,-0.1618042433552633,38000000,-0.0086585439791257,0.8397978266317936,1,1.805634211
441,125,7.7,13.373006,-0.0930514233088931,191244,1.724775376212996,1.5524712549321895,26000000,2.50088534391325,1.4075621629350623,1,1.974016231
442,144,7.9,8.698509,0.0822055339003982,173380,1.9628159811304933,0.2713320755233654,30000000,2.1796510667841247,2.756002461655326,1,0.231610733
443,107,5.4,12.986842,0.4327194483189809,39452,-1.012691580338222,1.446635305079782,38000000,-0.2286709365381748,0.1300924062527074,1,0.5083955
444,115,6.6,11.626116,1.2651899950631147,133674,0.4155520491667606,1.073701192374126,57000000,1.4656492638458651,0.6978567425559764,1,0.018522246
445,104,4.0,7.198455,0.6079764055282723,40601,-2.678975814760703,-0.1397876557822538,42000000,-0.2080093722512645,-0.0828192198610184,0,-0.502012738
446,107,4.9,11.23297,0.5203479269236265,24457,-1.607793092631965,0.9659516861004324,40000000,-0.4983142407002461,0.1300924062527074,0,-0.0925
447,120,7.0,5.079464,-0.6188222949367672,23459,0.8916332590017555,-0.7205394224246721,14000000,-0.5162604906204694,1.0527094527455194,1,1.5080485
448,97,6.1,7.834351,-0.4435653377274758,37456,-0.1795494631269824,0.0344923319104012,18000000,-0.2645634363786213,-0.5796130141263787,1,0.810537611
449,98,7.0,5.137903,-0.8817077307507042,16835,0.8916332590017555,-0.7045230483622923,8000000,-0.6353746784677224,-0.5086424720884701,0,-0.687181125
450,93,6.4,8.051914,-0.3559368591228302,29457,0.1775114442492642,0.0941198133890977,20000000,-0.4084031689556408,-0.8634951822780131,0,-0.42072585
451,122,5.9,13.412785,-0.5750080556344443,12885,-0.4175900680444788,1.56337348364636,15000000,-0.7064044251459606,1.1946505368213367,0,-0.361395467
452,95,6.1,10.931683,0.5203479269236265,66535,-0.1795494631269824,0.8833779717635645,40000000,0.2583413746736541,-0.721554098202196,1,0.204945125
453,141,6.6,8.708306,0.7394191234352407,63850,0.4155520491667606,0.2740171388661527,45000000,0.2100591291468011,2.5430908355416,1,1.239290133
454,118,7.2,14.820883,-0.5750080556344443,14287,1.129673863919253,1.949290838229582,15000000,-0.6811933606287733,0.9107683686697022,1,1.6067304
455,128,7.2,12.637158,0.5203479269236265,78551,1.129673863919253,1.3507974271621377,40000000,0.4744156622902896,1.6204737890487884,1,1.557857075
456,109,6.5,6.118228,-0.5750080556344443,17555,0.2965317467080124,-0.4358454203621125,15000000,-0.6224274841364993,0.2720334903285247,1,0.34
457,138,7.5,8.040589,0.0822055339003982,61676,1.4867347712954986,0.0910159711560608,30000000,0.1709657951522467,2.3301792094278744,1,0.0386928
458,134,7.9,12.222576,-0.5750080556344443,49507,1.9628159811304933,1.2371729573469537,15000000,-0.0478597712597736,2.04629704127624,1,0.5303312
459,104,4.0,8.685798,-0.2683083805181845,37985,-2.678975814760703,0.2678483723335966,22000000,-0.255050844988042,-0.0828192198610184,0,-0.513808636
460,117,6.7,8.4337,-0.8378934914483813,44601,0.5345723516255099,0.1987558849813519,9000000,-0.1360805148555803,0.8397978266317936,0,-0.733863222
461,86,6.6,13.482371,-0.136865662611216,72228,0.4155520491667606,1.5824449154899023,25000000,0.3607141209620617,-1.3602889765433734,1,0.5564788
462,76,7.9,7.29114,-0.9693362093553498,33504,1.9628159811304933,-0.1143854820631334,6000000,-0.3356291474855573,-2.06999439692246,0,-0.063768167
463,125,6.2,6.279082,0.3012767304120123,37093,-0.0605291606682332,-0.391760171924767,35000000,-0.2710909801872796,1.4075621629350623,1,0.802722029
464,109,5.9,6.972599,-0.6188222949367672,9850,-0.4175900680444788,-0.201687999392392,14000000,-0.7609804456949361,0.2720334903285247,1,0.965413286
465,86,6.3,3.256687,-0.7502650128437357,4909,0.0584911417905149,-1.22010783160865,11000000,-0.849830566792955,-1.3602889765433734,0,-0.997336727
466,115,6.5,4.653462,0.3012767304120123,7190,0.2965317467080124,-0.8372937711185566,35000000,-0.808813135863066,0.6978567425559764,0,-0.467553714
467,142,7.4,5.465995,-0.399751098425153,36250,1.3677144688367504,-0.6146028888990173,19000000,-0.28624998688342,2.614061377579509,0,-0.994386421
468,116,6.3,2.923094,-0.6188222949367672,6086,0.0584911417905149,-1.3115356498908155,14000000,-0.8286655005042749,0.7688272845938849,0,-0.9264485
469,89,4.8,5.886769,-0.5750080556344443,20989,-1.7268133950907143,-0.4992813779264852,15000000,-0.5606765600623044,-1.1473773504296476,1,2.5569444
470,123,6.0,5.681522,0.3012767304120123,13197,-0.2985697655857307,-0.5555334138473816,35000000,-0.7007939742690973,1.2656210788592452,0,-0.861196029
471,112,6.9,8.730025,-0.7064507735414128,17414,0.7726129565430073,0.2799696642047248,12000000,-0.6249629763596971,0.4849451164422505,0,-0.465777
472,96,4.8,8.13688,-0.4873795770297986,26647,-1.7268133950907143,0.1174064411305744,17000000,-0.458933191276109,-0.6505835561642873,1,1.509411765
473,87,5.9,6.559693,-0.66263653423909,14297,-0.4175900680444788,-0.314853127964082,13000000,-0.6810135384852841,-1.289318434505465,0,-0.967010154
474,131,7.4,2.96586,-0.2683083805181845,14238,1.3677144688367504,-1.2998147742229955,22000000,-0.6820744891318704,1.8333854151625144,1,0.174636364
475,139,7.6,3.01386,-0.7502650128437357,13064,1.6057550737542468,-1.286659416414097,11000000,-0.7031856087775038,2.401149751465783,1,1.987376
476,110,6.6,5.538671,-0.3121226198205073,12969,0.4155520491667606,-0.5946845808965273,21000000,-0.7048939191406512,0.3430040323664333,0,-0.422050571
477,102,5.8,13.390917,0.0822055339003982,35484,-0.5366103705032281,1.5573801218845893,30000000,-0.3000243630746936,-0.2247603039368356,0,-0.206712567
478,94,5.6,9.812648,-0.5750080556344443,18494,-0.7746509754207256,0.5766841003952111,15000000,-0.6055421848628624,-0.7925246402401046,1,0.479269267
479,102,6.8,3.704567,-0.9036148504018656,10810,0.653592654084258,-1.097357380453451,7500000,-0.7437175199199718,-0.2247603039368356,1,1.519893867
480,104,7.4,8.939404,-0.6407294145879286,30925,1.3677144688367504,0.3373541571770041,13500000,-0.3820052782914247,-0.0828192198610184,0,-0.164030519
481,111,4.9,5.43085,-0.2683083805181845,12718,-1.607793092631965,-0.6242350774447203,22000000,-0.7094074549422305,0.4139745744043419,1,1.042849773
482,100,6.6,9.796318,-0.7283578931925743,11408,0.4155520491667606,0.572208538040642,11500000,-0.7329641557393171,-0.3667013880126528,0,-0.715166522
483,108,6.2,4.048513,-0.9474290897041884,6666,-0.0605291606682332,-1.0030921159338788,6500000,-0.8182358161819007,0.201062948290616,1,2.708245231
484,99,5.1,1.047834,-0.5750080556344443,2554,-1.369752487714469,-1.8254880724890528,15000000,-0.8921786815846641,-0.4376719300505615,0,-0.572008267
485,99,6.7,7.96433,-0.9693362093553498,4542,0.5345723516255099,0.0701156705071273,6000000,-0.856430039459009,-0.4376719300505615,0,-0.454402
486,95,4.3,2.970724,-0.8817077307507042,6381,-2.3219149073844574,-1.298481697965027,8000000,-0.8233607472713432,-0.721554098202196,0,-0.78625
487,97,4.6,7.348632,-0.925521970053027,11036,-1.964854000008212,-0.098628652247525,7000000,-0.7396535394771157,-0.5796130141263787,1,0.820270143
488,71,6.5,3.14419,-0.66263653423909,4131,0.2965317467080124,-1.2509398792633937,13000000,-0.8638207295564155,-2.4248471071120026,0,-0.494238769
489,100,5.0,4.869901,0.0822055339003982,5627,-1.4887727901732168,-0.777974344268552,30000000,-0.8369193368904296,-0.3667013880126528,0,-0.732561767
490,98,5.3,3.905507,-1.1007789272623183,4275,-1.1317118827969712,-1.042285763825949,3000000,-0.8612312906901709,-0.5086424720884701,1,0.300893
491,103,7.6,4.375347,-0.8817077307507042,6291,1.6057550737542468,-0.913516736473179,8000000,-0.8249791465627461,-0.153789761898927,0,-0.83758525
492,96,5.8,0.768367,-0.4435653377274758,1253,-0.5366103705032281,-1.9020815804219589,18000000,-0.9155735424526104,-0.6505835561642873,0,-0.915102056
493,106,6.2,3.00282,-0.7502650128437357,6770,-0.0605291606682332,-1.2896851487101435,11000000,-0.8163656658896129,0.0591218642147988,1,0.517838091
494,87,5.1,4.719295,-0.9693362093553498,3256,-1.369752487714469,-0.8192509238136978,6000000,-0.8795551671117215,-1.289318434505465,1,1.162439333
495,113,5.8,0.796778,-0.6188222949367672,2414,-0.5366103705032281,-1.8942949789488628,14000000,-0.894696191593513,0.5559156584801591,0,-0.425639357
496,95,4.4,2.404331,-0.7064507735414128,2839,-2.202894604925708,-1.4537130016203514,12000000,-0.8870537504952216,-0.721554098202196,0,-0.576090917
497,108,5.7,2.70097,-0.7940792521460586,3022,-0.6556306729619763,-1.3724131644313118,10000000,-0.883763005269369,0.201062948290616,0,-0.9927505
498,104,7.1,4.497919,-0.7064507735414128,2416,1.0106535614605037,-0.8799234340283387,12000000,-0.8946602271648152,-0.0828192198610184,0,-0.858059833
499,92,5.8,1.418221,-0.399751098425153,1280,-0.5366103705032281,-1.7239761243064575,19000000,-0.9150880226651896,-0.9344657243159218,0,-0.888421368
500,100,5.7,4.08938,-0.7502650128437357,3306,-0.6556306729619763,-0.9918916991093732,11000000,-0.8786560563942755,-0.3667013880126528,0,-0.905016
501,96,5.4,2.101505,-0.8817077307507042,2570,-1.012691580338222,-1.5367085096169673,8000000,-0.8918909661550813,-0.6505835561642873,0,-0.8907315
502,98,5.9,13.011091,-0.66263653423909,2743,-0.4175900680444788,1.4532812274028657,13000000,-0.888780043072718,-0.5086424720884701,0,-0.759582769
503,88,7.2,0.985441,-1.1884074496812034,3462,1.129673863919253,-1.8425881191509408,999999,-0.8758508309558438,-1.218347892467556,0,-0.761769762
504,95,5.6,2.296734,-1.1226860469134798,2008,-0.7746509754207256,-1.4832021064987695,2500000,-0.9019969706191748,-0.721554098202196,0,-0.6943668
505,100,7.1,0.04586,-1.188407405866964,456,1.0106535614605037,-2.100099040931,1000000,-0.9299053672887004,-0.3667013880126528,1,1.691899
506,97,4.5,1.155075,-1.0131504486576728,1526,-2.08387430246696,-1.796096536514384,5000000,-0.9106643979353548,-0.5796130141263787,0,-0.999406
507,114,7.1,0.941994,-1.1971702537274287,2137,1.0106535614605037,-1.8544956364576743,800000,-0.8996772649681641,0.6268862005180678,1,0.25179625
508,118,7.3,11.226856,0.2574624911096895,185627,1.2486941663780011,0.964276022399524,34000000,2.399879245915361,0.9107683686697022,1,0.478904882
509,133,7.5,12.199047,0.0822055339003982,121453,1.4867347712954986,1.230724365391004,30000000,1.2458886222877008,1.9753264992383317,1,1.2212961
510,102,7.6,15.799336,-0.2244941412158616,144969,1.6057550737542468,2.2174554072752146,23000000,1.6687583749169286,-0.2247603039368356,1,1.204050522
511,91,4.8,15.019586,0.7832333627375636,64538,-1.7268133950907143,2.0037493603691985,46000000,0.2224308926188588,-1.0054362663538303,1,1.837237283
512,99,6.6,6.514592,-0.7283578931925743,38652,0.4155520491667606,-0.3272139569753141,11500000,-0.2430567080173117,-0.4376719300505615,1,0.824570174
513,118,6.6,8.105708,0.3012767304120123,64703,0.4155520491667606,0.1088631325135122,35000000,0.2253979579864307,0.9107683686697022,1,1.161967657
514,127,7.9,11.720358,-0.4435653377274758,149166,1.9628159811304933,1.0995300930121723,18000000,1.7442297285393502,1.5495032470108798,0,-0.672919056
515,112,6.4,9.860522,-0.8817077307507042,41464,0.1775114442492642,0.5898049253898615,8000000,-0.1924907212681457,0.4849451164422505,1,1.261272625
516,141,6.9,7.513245,1.484261191574729,74328,0.7726129565430073,-0.0535131748517699,62000000,0.3984767710947959,2.5430908355416,1,0.970769629
517,95,5.3,6.595255,0.5203479269236265,53644,-1.1317118827969712,-0.3051066522474143,40000000,0.0265326495017127,-0.721554098202196,0,-0.0478061
518,99,6.0,12.508518,0.958490319946855,36625,-0.2985697655857307,1.3155410682342894,50000000,-0.2795066565025747,-0.4376719300505615,0,-0.6665699
519,107,6.3,5.045874,-0.3559368591228302,21057,0.0584911417905149,-0.7297454321913575,20000000,-0.5594537694865778,0.1300924062527074,0,-0.03555895
520,95,7.2,8.497643,-0.8817077307507042,47554,1.129673863919253,0.2162807400724854,8000000,-0.0829790358832164,-0.721554098202196,1,0.118325
521,112,6.5,5.930957,0.126019773202721,23973,0.2965317467080124,-0.4871707747835764,31000000,-0.507017632445124,0.4849451164422505,1,0.086574742
522,127,7.0,15.050326,2.0538463025049256,88132,0.8916332590017555,2.0121742707659807,75000000,0.6467032579673023,1.5495032470108798,1,0.355083627
523,110,5.5,10.388183,0.7394191234352407,53868,-0.8936712778794738,0.7344209515732218,45000000,0.0305606655158711,0.3430040323664333,1,0.274724022
524,128,6.1,4.985157,0.5203479269236265,14657,-0.1795494631269824,-0.7463861376097514,40000000,-0.6745399413196725,1.6204737890487884,0,-0.3916919
525,104,5.5,11.787784,1.1775615164584692,64891,-0.8936712778794738,1.1180095337543143,55000000,0.2287786142840279,-0.0828192198610184,0,-0.225272727
526,133,7.5,7.772505,0.126019773202721,57114,1.4867347712954986,0.0175422015135439,31000000,0.0889309332924688,1.9753264992383317,0,-0.199270355
527,128,6.0,11.812244,1.1775615164584692,39139,-0.2985697655857307,1.1247132848377654,55000000,-0.2342993696293871,1.6204737890487884,1,0.509365255
528,80,6.0,7.436001,-0.0492371840065703,17391,-0.2985697655857307,-0.0746834344057403,27000000,-0.6253765672897224,-1.786112228770825,0,-0.493678222
529,111,7.3,7.550545,0.0822055339003982,68649,1.2486941663780011,-0.0432903655544384,30000000,0.2963557758072733,0.4139745744043419,0,-0.904354367
530,121,5.1,14.228963,0.5203479269236265,19835,-1.369752487714469,1.7870633508495128,40000000,-0.5814280354209592,1.123679994783428,0,-0.50695465
531,111,6.3,10.511241,0.7394191234352407,35146,0.0584911417905149,0.7681474520158773,45000000,-0.3061023515246289,0.4139745744043419,1,0.040349956
532,79,6.6,8.888278,-0.8817077307507042,10934,0.4155520491667606,0.3233420566908008,8000000,-0.7414877253407056,-1.8570827708087336,0,-0.45615325
533,97,6.7,7.438934,-0.136865662611216,43444,0.5345723516255099,-0.0738795872296258,25000000,-0.156885936857282,-0.5796130141263787,0,-0.11398196
534,100,6.4,8.910462,-0.3559368591228302,18972,0.1775114442492642,0.3294220245581472,20000000,-0.5969466864040781,-0.3667013880126528,0,-0.5114171
535,110,7.1,4.187079,-1.1226860469134798,17307,1.0106535614605037,-0.965115338639132,2500000,-0.6268870732950317,0.3430040323664333,1,1.455394
536,101,4.4,6.678661,0.958490319946855,19210,-2.202894604925708,-0.2822475736347266,50000000,-0.5926669193890349,-0.2957308459747442,0,-0.22819
537,113,4.1,4.322726,-0.136865662611216,5798,-2.5599555123019546,-0.9279385715411383,25000000,-0.8338443782367642,0.5559156584801591,0,-0.7263372
538,96,6.1,3.644641,-0.9079962743320978,8846,-0.1795494631269824,-1.1137812965379523,7400000,-0.7790345889012528,-0.6505835561642873,1,0.039190946
539,89,7.3,8.223026,-1.1226860469134798,49100,1.2486941663780011,0.141016471418187,2500000,-0.0551785324997844,-1.1473773504296476,1,0.1526032
540,115,6.9,2.533022,-0.6188222949367672,6583,0.7726129565430073,-1.418442665124831,14000000,-0.8197283399728611,0.6978567425559764,0,-0.025714286
541,101,6.4,4.993829,-0.5311938163321215,5683,0.1775114442492642,-0.7440094029656104,16000000,-0.8359123328868902,-0.2957308459747442,0,-0.790033438
542,107,4.3,9.9697,-0.7064507735414128,20024,-2.3219149073844574,0.6197273348661103,12000000,-0.5780293969090132,0.1300924062527074,0,-0.257101917
543,108,6.0,7.881107,-0.136865662611216,19958,-0.2985697655857307,0.047306746696086,25000000,-0.579216223056042,0.201062948290616,1,0.28220992
544,98,7.5,5.72288,-0.3559368591228302,31237,1.4867347712954986,-0.5441984286752893,20000000,-0.3763948274145614,-0.5086424720884701,0,-0.33081315
545,95,6.7,5.305311,-0.66263653423909,22529,0.5345723516255099,-0.6586415454441232,13000000,-0.5329839499649659,-0.721554098202196,0,-0.393743462
546,118,5.8,3.416181,-0.136865662611216,10226,-0.5366103705032281,-1.1763953183092233,25000000,-0.7542191330997418,0.9107683686697022,0,-0.73969944
547,96,6.9,5.868677,-0.7502650128437357,20548,0.7726129565430073,-0.5042398515406227,11000000,-0.5686067165901786,-0.6505835561642873,1,0.039926636
548,105,6.5,1.888534,-0.925521970053027,4037,0.2965317467080124,-1.595077461865279,7000000,-0.8655110577052142,-0.0118486778231097,1,1.800571429
549,100,5.9,3.021526,-0.7940792521460586,4331,-0.4175900680444788,-1.284558396144034,10000000,-0.8602242866866314,-0.3667013880126528,1,1.9392418
550,103,7.3,5.484156,-0.7064507735414128,18786,1.2486941663780011,-0.6096255044580298,12000000,-0.6002913782729775,-0.153789761898927,0,-0.824666667
551,116,5.5,8.605703,0.5203479269236265,15982,-0.8936712778794738,0.2458967393397686,40000000,-0.6507135073073521,0.7688272845938849,1,0.09055375
552,100,6.2,5.146352,-0.136865662611216,20930,-0.0605291606682332,-0.7022074313179716,25000000,-0.5617375107088907,-0.3667013880126528,1,0.05490652
553,90,5.3,2.459293,-0.399751098425153,5807,-1.1317118827969712,-1.4386495687892538,19000000,-0.8336825383076238,-1.076406808391739,0,-0.609912684
554,102,5.8,4.286279,0.3012767304120123,6634,-0.5366103705032281,-0.9379275991674076,35000000,-0.8188112470410662,-0.2247603039368356,0,-0.420651857
555,93,4.4,3.775127,-0.3559368591228302,7189,-2.202894604925708,-1.07801900447437,20000000,-0.808831118077415,-0.8634951822780131,0,-0.4108
556,97,5.4,2.899608,-0.5750080556344443,8563,-1.012691580338222,-1.317972456838728,15000000,-0.7841235555619974,-0.5796130141263787,0,-0.546784
557,93,7.1,5.869261,-1.201551677657661,20003,1.0106535614605037,-0.504079794687281,700000,-0.5784070234103406,-0.8634951822780131,0,-0.461531429
558,101,5.6,9.579155,0.7394191234352407,16774,-0.7746509754207256,0.5126906845436866,45000000,-0.6364715935430066,-0.2957308459747442,0,-0.361769333
559,120,6.6,0.912909,-0.925521970053027,2838,0.4155520491667606,-1.862466961080004,7000000,-0.8870717327095705,1.0527094527455194,1,1.978788714
560,98,5.2,8.295437,0.7394191234352407,6432,-1.2507321852557194,0.1608621508827734,45000000,-0.8224436543395482,-0.5086424720884701,0,-0.534913511
561,102,5.4,8.012225,0.958490319946855,11352,-1.012691580338222,0.0832422509708191,50000000,-0.7339711597428566,-0.2247603039368356,0,-0.670422
562,113,8.1,3.525649,-1.1489745904948734,11967,2.2008565860479896,-1.1463934285462123,1900000,-0.7229120979182702,0.5559156584801591,0,-0.597975263
563,109,4.6,2.410545,0.0822055339003982,6383,-1.964854000008212,-1.4520099309240078,30000000,-0.8233247828426453,0.2720334903285247,0,-0.385394533
564,85,4.4,3.3924,-1.1445931665646412,6778,-2.202894604925708,-1.1829129758936696,2000000,-0.8162218081748216,-1.4312595185812822,1,0.130311
565,103,7.5,1.750481,-1.1007789272623183,6305,1.4867347712954986,-1.6329136412734435,3000000,-0.8247273955618613,-0.153789761898927,1,1.033866667
566,125,6.4,4.739054,-0.925521970053027,3789,0.1775114442492642,-0.8138355755856554,7000000,-0.8699706468637466,1.4075621629350623,0,-0.693619
567,96,6.2,8.847461,-0.3559368591228302,13526,-0.0605291606682332,0.3121553433640128,20000000,-0.6948778257483023,-0.6505835561642873,1,0.3526749
568,99,6.2,7.340512,-0.5750080556344443,4508,-0.0605291606682332,-0.1008541002768637,15000000,-0.8570414347468723,-0.4376719300505615,0,-0.7974334
569,122,5.4,2.783872,0.0822055339003982,3439,-1.012691580338222,-1.3496922170756178,30000000,-0.876264421885869,1.1946505368213367,0,-0.949354467
570,107,5.5,1.896273,-0.4838744378856128,7663,-0.8936712778794738,-1.5929564344885483,17080000,-0.8003075484760264,0.1300924062527074,1,0.230181499
571,107,6.4,7.180346,-0.3559368591228302,4075,0.1775114442492642,-0.1447507885856152,20000000,-0.8648277335599551,0.1300924062527074,0,-0.9847465
572,98,6.8,1.861292,-1.1314488947739445,6076,0.653592654084258,-1.602543675561738,2300000,-0.8288453226477641,-0.5086424720884701,0,-0.523528261
573,97,5.3,1.344876,-0.66263653423909,2201,-1.1317118827969712,-1.7440777851084093,13000000,-0.8985264032498332,-0.5796130141263787,0,-0.758916846
574,85,5.7,2.791925,-0.5750080556344443,1234,-0.6556306729619763,-1.3474851317332206,15000000,-0.91591520452524,-1.4312595185812822,0,-0.995270933
575,105,7.0,1.759012,-1.1314488947739445,4804,0.8916332590017555,-1.630575550492866,2300000,-0.8517186992995918,-0.0118486778231097,0,-0.627642609
576,100,5.9,3.034244,0.0822055339003982,3114,-0.4175900680444788,-1.281072774464585,30000000,-0.8821086415492683,-0.3667013880126528,0,-0.893977533
577,101,7.0,1.632711,-1.092016079401854,4843,0.8916332590017555,-1.6651908597974852,3200000,-0.8510173929399838,-0.2957308459747442,1,1.270929063
578,99,6.4,0.377787,-0.7721721324948971,902,0.1775114442492642,-2.009127823192785,10500000,-0.9218852996890816,-0.4376719300505615,0,-0.988237238
579,112,5.3,4.563989,0.0822055339003982,2702,-1.1317118827969712,-0.8618156321442981,30000000,-0.8895173138610237,0.4849451164422505,0,-0.8769042
580,108,6.2,8.506727,-0.5750080556344443,2920,-0.0605291606682332,0.2187703915378194,15000000,-0.885597191132959,0.201062948290616,0,-0.913396
581,93,6.0,7.720056,-1.188407405866964,2586,-0.2985697655857307,0.0031675064777329,1000000,-0.8916032507254986,-0.8634951822780131,0,-0.553066
582,102,6.1,1.935006,-0.3909882505646884,939,-0.1795494631269824,-1.58234088294663,19200000,-0.9212199577581716,-0.2247603039368356,0,-0.82616224
583,107,5.7,2.724621,-0.4435653377274758,3264,-0.6556306729619763,-1.3659311359409314,18000000,-0.8794113093969301,0.1300924062527074,0,-0.583156
584,94,5.0,5.22583,-0.3559368591228302,2032,-1.4887727901732168,-0.6804248994859788,20000000,-0.9015653974748008,-0.7925246402401046,0,-0.8845805
585,104,6.9,17.015539,0.958490319946855,232339,0.7726129565430073,2.5507801079680488,50000000,3.239864442582161,-0.0828192198610184,1,1.00950498
586,130,7.2,14.686036,1.3966327129700833,209588,1.129673863919253,1.9123333270950704,60000000,2.830751083929858,1.7624148731246057,1,0.776666667
587,128,4.7,17.502375,0.7394191234352407,53325,-1.8458336975494625,2.6842072282649867,45000000,0.0207963231244069,1.6204737890487884,0,-0.548823089
588,100,6.0,12.812539,0.958490319946855,94596,-0.2985697655857307,1.3988640898263556,50000000,0.762940291518728,-0.3667013880126528,1,1.00656388
589,101,8.1,11.304979,-1.1226860469134798,207167,2.2008565860479896,0.9856871894433696,2500000,2.78721614299112,-0.2957308459747442,1,1.214162
590,101,5.8,10.870138,-0.4435653377274758,87007,-0.5366103705032281,0.8665103364229675,18000000,0.6264732668247661,-0.2957308459747442,1,2.914116556
591,107,6.2,14.810519,-0.3559368591228302,57821,-0.0605291606682332,1.946450377222677,20000000,0.101644358837156,0.1300924062527074,0,-0.6218
592,89,6.4,6.638116,-0.7940792521460586,112423,0.1775114442492642,-0.2933597399339307,10000000,1.0835092267169435,-1.1473773504296476,1,1.558875
593,109,5.1,7.260574,0.958490319946855,36705,-1.369752487714469,-0.1227627042878584,50000000,-0.278068079354661,0.2720334903285247,1,0.62044202
594,105,6.9,12.669608,0.0931590937259789,66364,0.7726129565430073,1.3596909971808622,30250000,0.2552664160199887,-0.0118486778231097,1,1.382710744
595,114,6.8,6.318445,1.484261191574729,45293,0.653592654084258,-0.3809719563116071,62000000,-0.1236368225261269,0.6268862005180678,1,0.048387097
596,104,5.3,7.602087,-0.136865662611216,26302,-1.1317118827969712,-0.0291642519672246,25000000,-0.4651370552264868,-0.0828192198610184,0,-0.83742668
597,111,6.6,12.133094,-0.8159863717972199,25582,0.4155520491667606,1.2126486296916228,9500000,-0.4780842495577099,0.4139745744043419,1,2.248646947
598,108,5.8,13.492845,0.3012767304120123,64667,-0.5366103705032281,1.585315524191786,35000000,0.2247505982698696,0.201062948290616,1,0.716402943
599,104,7.2,6.950458,-0.925521970053027,147918,1.129673863919253,-0.2077561822517007,7000000,1.7217879250318966,-0.0828192198610184,1,2.66073
600,145,7.2,11.223055,0.6079764055282723,57697,1.129673863919253,0.963234282503032,42000000,0.0994145642578898,2.826973003693235,0,-0.811452381
601,90,6.3,8.205448,0.0822055339003982,172305,0.0584911417905149,0.1361988697605864,30000000,2.1603201863590344,-1.076406808391739,1,2.6128511
602,98,6.7,9.026586,-1.0569646879599954,83723,0.5345723516255099,0.3612481239373251,4000000,0.5674196749029093,-0.5086424720884701,1,0.07533275
603,96,5.5,8.184815,1.834775105993312,95091,-0.8936712778794738,0.1305439843924404,70000000,0.7718414876214439,-0.6505835561642873,0,-0.504378843
604,90,5.9,4.233092,-0.7064507735414128,18224,-0.4175900680444788,-0.9525045578295306,12000000,-0.6103973827370711,-1.076406808391739,1,2.881344667
605,122,7.6,6.891317,-0.7502650128437357,77349,1.6057550737542468,-0.2239649534220357,11000000,0.4528010406428865,1.1946505368213367,1,2.580662182
606,101,6.6,11.7129,-0.136865662611216,20718,0.4155520491667606,1.0974860792926149,25000000,-0.565549740150862,-0.2957308459747442,1,1.7948
607,123,6.6,10.701801,-0.3559368591228302,45066,0.4155520491667606,0.820374222517205,20000000,-0.127718785183332,1.2656210788592452,1,0.60259585
608,95,5.1,7.024227,-0.5750080556344443,21647,-1.369752487714469,-0.187538315789104,15000000,-0.5488442630207143,-0.721554098202196,1,1.520307733
609,127,6.6,13.676444,0.958490319946855,95549,0.4155520491667606,1.6356344937408689,50000000,0.7800773417932497,1.5495032470108798,1,0.35647146
610,121,7.7,6.505272,-0.8378934914483813,77407,1.724775376212996,-0.3297682889498754,9000000,0.4538440090751239,1.123679994783428,0,-0.884683667
611,116,7.3,8.657365,1.0899330378538234,86579,1.2486941663780011,0.2600557413215047,53000000,0.6187768790834278,0.7688272845938849,1,0.724528302
612,135,7.6,5.951077,-0.1806799019135388,58975,1.6057550737542468,-0.4816564873020132,24000000,0.1223958341958109,2.1172675833141485,1,1.979859042
613,99,6.4,9.481338,-0.2244941412158616,40880,0.1775114442492642,0.4858819838188312,23000000,-0.2029923344479156,-0.4376719300505615,1,2.69214787
614,106,6.8,10.448481,-0.3559368591228302,36974,0.653592654084258,0.750946821680742,20000000,-0.2732308636948012,0.0591218642147988,1,0.0642257
615,94,7.2,8.25547,-0.9693362093553498,103484,1.129673863919253,0.1499083970171851,6000000,0.9227662126519384,-0.7925246402401046,0,-0.646239833
616,87,5.0,8.768288,-1.0131504486576728,22890,-1.4887727901732168,0.2904564028680977,5000000,-0.5264923705850054,-1.289318434505465,1,2.0233268
617,100,5.4,7.490247,1.3966327129700833,38220,-1.012691580338222,-0.0598162356619586,60000000,-0.2508250246160456,-0.3667013880126528,0,-0.166265283
618,100,5.6,11.715868,-0.136865662611216,58885,-0.7746509754207256,1.0982995189171318,25000000,0.120777434904408,-0.3667013880126528,0,-0.23696
