,votes,runtime_norm,country,rating,score_norm,budget_norm,popularity,runtime,popularity_norm,votes_norm,genre,year,budget,score,isprofit,profitability_ratio
163,6600,2.329763022055757,1,5,-1.3434197296358297,-1.0297887455829835,5.126696,138,-1.2309162366307602,-1.071219069710563,4,2004,8000000,5.3,0,-0.95435825
164,15844,0.3627748439038978,1,4,-1.3434197296358297,-0.060574044271894,5.093704,111,-1.2406370618161653,-0.953345122034418,4,2004,35000000,5.3,0,-0.416508371
165,21213,1.38269463998264,0,5,1.7241333347823344,-0.9220982232150846,4.681074,125,-1.3622151442680812,-0.8848828519053374,5,2004,11000000,7.7,0,-0.658744909
166,17171,-0.4385907101579708,0,5,-0.576531463531288,-0.3477487705862909,7.550891,100,-0.5166468437375572,-0.936424013362172,5,2004,27000000,5.9,0,-0.676821741
167,5354,-1.1671048502142152,1,6,-0.576531463531288,-1.3151686298579153,1.954508,90,-2.165575699629036,-1.0871073149295674,4,2004,50000,5.9,1,2.10424
168,23154,-0.2928878821467219,0,4,-1.982493284722947,-0.4195424521648901,11.271148,102,0.5794967044492384,-0.8601323832295048,6,2004,25000000,4.8,0,-0.42480996
169,8531,-0.3657392961523464,1,5,-0.0652726194615947,-1.2092729495294816,2.127661,101,-2.114557572709528,-1.0465961150413037,6,2004,3000000,6.3,0,-0.320818333
170,9098,1.601248881999513,0,5,1.3406892017300642,-0.8862013824257851,7.275868,128,-0.5976801398386,-1.0393660708686103,3,2004,12000000,7.4,0,-0.9837185
171,7171,0.1442206018870245,1,4,-0.0652726194615947,-0.5990266561113882,9.502332,108,0.0583294177995321,-1.0639380199352408,4,2004,20000000,6.3,0,-0.597286
172,12420,-0.6571449521748441,1,5,0.5738009356255227,-1.0836340067669328,4.136105,97,-1.5227858396022502,-0.997005917885037,6,2004,6500000,6.8,0,-0.841558154
173,43683,2.111208780038884,1,4,0.8294303576603699,0.118910159674604,9.530278,135,0.066563480015564,-0.5983588791356517,6,2005,40000000,7.0,0,-0.273061325
174,255155,0.9455861559488932,1,4,1.9797627568171816,0.118910159674604,11.919995,119,0.7706742098770509,2.098205320666352,0,2005,40000000,7.9,0,-0.362137075
175,209548,1.6741002960051374,0,3,1.8519480457997572,-0.3118519297969913,14.439083,129,1.5129030554957217,1.5166521908885555,6,2005,28000000,7.8,1,0.371610286
176,165212,0.217072015892649,0,3,0.5738009356255227,0.4778785675676001,13.257255,109,1.1646870216930827,0.9513060913461976,1,2005,50000000,6.8,1,0.02170832
177,232742,2.766871506089504,1,5,1.085059779695217,3.349625830711569,16.296471,144,2.060167363493684,1.812408177734132,0,2005,130000000,7.2,0,-0.635396823
178,253723,1.091288983960142,1,5,0.7016156466429468,2.2727206070325807,9.615691,121,0.0917297276380481,2.079945314925088,6,2005,100000000,6.9,0,-0.24023822
179,75843,-0.6571449521748441,0,4,-1.982493284722947,0.2266006820425028,13.802674,97,1.3253903058770766,-0.188273833996662,0,2005,43000000,4.8,0,-0.432332047
180,259673,0.8727347419432688,1,4,0.3181715135906754,1.1958153833535925,13.35076,118,1.1922375114773114,2.155816148836064,4,2005,70000000,6.6,1,1.564222214
181,80744,0.0713691878814001,1,5,0.7016156466429468,-1.0656855863722832,12.221507,107,0.8595122749625808,-0.1257792193752009,5,2005,7000000,6.9,1,1.434997286
182,205383,-2.114173232287333,1,3,1.3406892017300642,0.118910159674604,12.920032,77,1.0653270001273158,1.4635426071508726,2,2005,40000000,7.4,1,0.333977775
183,41497,-1.1671048502142152,1,4,-0.3209020414964419,-0.7785108600578862,5.615303,90,-1.0869521474162502,-0.6262334409725245,4,2005,15000000,6.1,1,1.115133
184,156991,2.766871506089504,1,4,2.107577467834605,1.8419585175609852,6.363884,144,-0.8663888278807398,0.8464768265424776,3,2005,88000000,8.0,0,-0.29943283
185,152251,1.38269463998264,1,5,0.8294303576603699,1.2676090649321916,9.997032,125,0.2040887600406756,0.7860351874268429,0,2005,72000000,7.0,0,-0.129746944
186,61786,0.8727347419432688,1,4,-0.8321608855661352,0.5855690899354989,13.314233,118,1.1814751272160575,-0.367520273036425,4,2005,53000000,5.7,1,0.05749017
187,198947,-0.7299963661804685,1,5,1.4685039127474873,-0.1682645666397928,11.119707,96,0.5348758422128508,1.3814745925204457,5,2005,32000000,7.5,0,-0.015819313
188,178918,1.3098432259770154,0,5,1.7241333347823344,-0.7785108600578862,9.020372,124,-0.0836761867821155,1.1260767887552456,6,2005,15000000,7.7,1,0.5393284
189,74238,-0.3657392961523464,1,3,-0.3209020414964419,1.0163311794070944,10.695639,101,0.4099276458402673,-0.2087398320516396,0,2005,65000000,6.1,0,-0.549863554
190,55077,-0.6571449521748441,1,3,0.3181715135906754,-0.4195424521648901,9.806554,97,0.1479659624028981,-0.4530694200462969,4,2005,25000000,6.6,1,0.8857644
191,68938,-0.1471850541354731,1,4,-1.5990491516706768,0.4778785675676001,9.039467,104,-0.0780499999212005,-0.2763222555353661,0,2005,50000000,5.1,1,0.60540454
192,261701,1.1641403979657663,1,5,1.5963186237649103,0.4778785675676001,8.745216,122,-0.1647486702543291,2.181675989369082,5,2005,50000000,7.6,0,-0.51700736
193,138885,-0.1471850541354731,1,5,0.9572450686777928,-1.2828614731475456,9.62025,104,0.0930730000077215,0.615599966241279,5,2005,950000,7.1,1,0.061012632
194,134241,-0.5842935381692197,1,4,-0.1930873304790178,0.6573627715140982,12.419851,98,0.9179527256953016,0.5563824615887458,6,2005,55000000,6.2,1,0.6310418
195,124833,2.839722920095128,1,4,1.3406892017300642,1.7342679951930864,7.680762,145,-0.4783814070361232,0.4364172842048026,6,2005,85000000,7.4,0,-0.323641082
196,103356,0.9455861559488932,1,4,0.4459862246080996,-0.5990266561113882,10.966015,119,0.489591741085449,0.1625554522878224,6,2005,20000000,6.7,1,2.7536227
197,74644,2.111208780038884,1,4,0.4459862246080996,-0.240058248218392,7.694502,135,-0.4743330274881277,-0.203562763384773,3,2005,30000000,6.7,0,-0.576263567
198,46237,-0.8756991941917174,1,3,-1.0877903076009825,0.8368469754605963,7.101422,94,-0.6490792387199389,-0.5657918018568898,1,2005,60000000,5.5,1,0.376186217
199,117043,0.217072015892649,1,5,0.7016156466429468,0.2983943636211021,6.84109,109,-0.7257839508370225,0.3370838730843818,0,2005,45000000,6.9,1,0.655430689
200,188313,-0.2200364681410975,1,5,1.5963186237649103,-0.7785108600578862,11.76054,103,0.7236920875462214,1.245876197930644,4,2005,15000000,7.6,0,-0.717082933
201,103728,0.8727347419432688,1,4,-0.576531463531288,1.8419585175609852,15.66148,118,1.8730724160729328,0.1672989733323406,1,2005,88000000,5.9,0,-0.56913333
202,114477,-0.9485506081973418,1,4,-1.0877903076009825,0.9086406570391956,12.201912,93,0.8537387671574154,0.3043637789977323,0,2005,62000000,5.5,0,-0.582935694
203,47742,0.9455861559488932,1,3,0.1903568025732524,-0.4195424521648901,9.263965,119,-0.0119034852366398,-0.5466009438676429,4,2005,25000000,6.5,1,0.56034964
204,58727,-0.3657392961523464,1,4,-2.4937521287926403,0.8368469754605963,19.144611,101,2.899348711807185,-0.4065268076471268,0,2005,60000000,4.4,0,-0.552101133
205,99003,-1.5313619202423372,1,4,0.1903568025732524,-0.3836456113755905,6.336927,85,-0.8743314892690447,0.1070486052265655,10,2005,26000000,6.5,1,1.226607808
206,111639,-1.0942534362085907,1,3,-0.0652726194615947,1.3752995873000904,12.949715,91,1.0740728553036725,0.2681753039322954,2,2005,75000000,6.3,1,0.709333493
207,87397,-0.8028477801860929,1,4,0.4459862246080996,0.765053293881997,8.351773,95,-0.2806734587915879,-0.0409441508021382,4,2005,58000000,6.7,0,-0.166928793
208,77748,1.6741002960051374,1,3,-0.576531463531288,1.3752995873000904,8.940007,129,-0.1073550821514495,-0.1639824157444924,0,2005,75000000,5.9,0,-0.380479693
209,100602,2.184060194044509,1,4,1.21287449071264,-0.240058248218392,11.093737,136,0.5272239923684959,0.1274380948775992,3,2005,30000000,7.3,1,1.242162567
210,38998,-0.3657392961523464,1,0,-1.982493284722947,0.4778785675676001,9.35239,101,0.0141502237540068,-0.6580991912151344,1,2005,50000000,4.8,1,0.32047632
211,43996,-0.6571449521748441,1,4,-1.0877903076009825,1.1958153833535925,6.158212,97,-0.926988414372392,-0.5943676907299146,4,2005,70000000,5.5,0,-0.385710543
212,72886,-0.8028477801860929,0,3,-0.9599755965835594,0.6932596123033978,7.81645,95,-0.4384020384692822,-0.2259797257403185,0,2005,56000000,5.6,1,1.019408357
213,46416,0.0713691878814001,1,4,0.9572450686777928,-0.4195424521648901,4.350049,107,-1.4597489754089226,-0.5635093011392319,3,2005,25000000,7.1,0,-0.55966272
214,93583,-0.1471850541354731,1,4,0.1903568025732524,0.2266006820425028,10.947957,104,0.4842710978629089,0.0379360136639622,9,2005,43000000,6.5,1,0.111774302
215,66598,0.2899234298982734,1,4,-0.7043461745487122,0.4778785675676001,10.022102,110,0.2114754321853802,-0.3061605330734642,0,2005,50000000,5.8,0,-0.63055274
216,92480,-0.0743336401298487,0,5,-1.4712344406532527,0.8368469754605963,11.953553,105,0.7805618023713469,0.0238712187389527,0,2005,60000000,5.2,0,-0.5328125
217,25074,-1.1671048502142152,0,5,0.5738009356255227,-1.0333784296619135,6.008971,90,-0.9709610644540788,-0.8356496939674756,4,2005,7900000,6.8,0,-0.915032911
218,167685,-1.3856590922310883,0,4,-0.0652726194615947,-0.1682645666397928,11.359659,87,0.6055757526422966,0.9828403051717174,0,2005,32000000,6.3,1,0.3467375
219,86481,-0.0014822261242242,1,5,1.085059779695217,-0.9579950640043844,6.589304,106,-0.7999706533749817,-0.0526244338042313,4,2005,10000000,7.2,1,0.374496
220,198616,-1.0214020222029665,1,5,1.5963186237649103,-1.0836340067669328,9.369527,92,0.019199501797238,1.377253878902877,4,2005,6500000,7.6,1,2.814163231
221,114811,1.601248881999513,1,5,0.8294303576603699,0.4778785675676001,5.768575,128,-1.0417917958820184,0.3086227468172729,6,2005,50000000,7.0,1,0.0164924
222,57219,0.7270319139320199,1,5,0.7016156466429468,-1.245169790318781,7.659357,116,-0.4846882166594739,-0.4257559198383455,0,2005,2000000,6.9,1,0.6689655
223,48853,-1.8956189902704592,1,3,0.1903568025732524,-0.6887687580846371,6.398984,80,-0.8560468975943761,-0.532434137737375,2,2005,17500000,6.5,1,1.936377771
224,52044,-0.2200364681410975,1,4,-0.0652726194615947,-0.706717178479287,7.041967,103,-0.6665971722007299,-0.4917444182399087,4,2005,17000000,6.3,1,2.533109882
225,23229,-1.3128076782254638,1,3,-1.2156050186184055,0.2983943636211021,10.238422,88,0.2752123655057845,-0.8591760281802068,4,2005,45000000,5.4,1,0.186952489
226,78527,0.2899234298982734,1,4,-1.2156050186184055,0.4778785675676001,16.15818,110,2.0194210420910768,-0.1540490746324503,9,2005,50000000,5.4,1,0.52462498
227,59944,1.5283974679938883,0,5,-0.448716752513865,0.4778785675676001,6.394143,127,-0.8574732589766065,-0.3910083530471843,0,2005,50000000,6.0,0,-0.79661596
228,61081,0.0713691878814001,1,4,0.3181715135906754,-0.240058248218392,10.596719,107,0.3807816702298088,-0.3765100104998263,4,2005,30000000,6.6,0,-0.272140533
229,38564,0.7998833279376444,1,5,-1.5990491516706768,0.118910159674604,9.820229,117,0.1519951902281407,-0.6636332991004056,3,2005,40000000,5.1,0,-0.22545375
230,30287,-0.6571449521748441,1,4,-1.5990491516706768,-0.240058248218392,8.077253,97,-0.3615585500227147,-0.7691766423409347,1,2005,30000000,5.1,0,-0.499733633
231,28341,1.0184375699545176,0,5,0.1903568025732524,-0.6241544446638979,6.796465,120,-0.7389323451113524,-0.7939908680200539,6,2005,19300000,6.5,0,-0.996556839
232,34660,1.4555460539882643,1,5,1.21287449071264,-0.060574044271894,8.781298,126,-0.1541174016334579,-0.7134147672665317,6,2005,35000000,7.3,0,-0.476450229
233,61111,1.236991811971391,1,4,0.0625420915558294,0.7291564530926974,11.82081,123,0.7414501541661397,-0.3761274684801071,4,2005,57000000,6.4,0,-0.52915107
234,34921,0.7270319139320199,1,5,1.3406892017300642,-1.0297887455829835,7.422267,116,-0.5545448620040315,-0.7100866516949746,5,2005,8000000,7.4,1,1.7752045
235,43334,-1.677064748253586,1,5,-2.2381227067577942,-0.527232974532789,5.341117,83,-1.1677388282566183,-0.6028091179650518,4,2005,22000000,4.6,1,0.012022136
236,105471,-1.5313619202423372,0,0,1.4685039127474873,-0.240058248218392,11.766244,85,0.7253727248782276,0.1895246646780265,2,2005,30000000,7.5,1,0.870363233
237,25594,0.1442206018870245,1,4,0.8294303576603699,-0.240058248218392,7.761954,108,-0.4544588428249993,-0.829018965625676,1,2005,30000000,7.0,0,-0.713786933
238,56280,0.6541804999263955,1,4,-1.7268638626881,0.2983943636211021,5.739442,115,-1.0503755980197005,-0.4377294850555567,0,2005,45000000,5.0,1,0.077289022
239,89513,-0.2200364681410975,0,5,0.8294303576603699,0.2983943636211021,7.90583,103,-0.4120669464751173,-0.0139621870112768,0,2005,45000000,7.0,0,-0.455091289
240,89351,1.601248881999513,0,4,0.0625420915558294,1.5547837912465885,12.047671,128,0.8082929076332266,-0.0160279139177605,5,2005,80000000,6.4,0,-0.091147988
241,24485,-0.8028477801860929,1,3,-2.2381227067577942,-0.1682645666397928,9.756822,95,0.1333128320039966,-0.8431602689546294,1,2005,32000000,4.6,1,1.583574938
242,31788,-0.8028477801860929,1,3,-0.9599755965835594,0.2983943636211021,9.875573,95,0.1683018509053062,-0.7500367899543171,4,2005,45000000,5.6,1,0.168464333
243,9875,-0.4385907101579708,1,5,0.4459862246080996,-1.2631182107134309,4.173231,100,-1.5118469648497843,-1.029458232557883,6,2005,1500000,6.7,0,-0.525137333
244,13952,-0.7299963661804685,1,5,0.0625420915558294,-1.2846563151870107,4.997751,96,-1.268908834943443,-0.9774707720780428,5,2005,900000,6.4,0,-0.57646
245,35503,-0.0743336401298487,1,4,-0.576531463531288,-0.060574044271894,6.71898,105,-0.7617626718418051,-0.702665336512422,4,2005,35000000,5.9,1,0.969025371
246,9036,-0.4385907101579708,1,5,0.3181715135906754,-1.2272213699241312,9.880711,100,0.1698157209284214,-1.0401566577093635,4,2005,2500000,6.6,0,-0.8777248
247,19340,1.8926545380220108,1,5,0.4459862246080996,1.5547837912465885,14.987902,132,1.674608122100617,-0.9087662253364732,0,2005,80000000,6.7,0,-0.872918725
248,18270,0.5084776719151467,1,4,-0.7043461745487122,-0.240058248218392,4.469459,113,-1.4245657875030913,-0.9224102240397916,4,2005,30000000,5.8,1,0.095611633
249,11109,-1.4585105062367127,1,3,-1.5990491516706768,-0.1287780417715632,4.373457,86,-1.4528519980829055,-1.0137230041467662,4,2005,33100000,5.1,0,-0.492195287
250,38668,1.1641403979657663,1,5,-0.1930873304790178,-0.5990266561113882,9.003792,122,-0.0885613492934518,-0.6623071534320457,6,2005,20000000,6.2,1,0.14310245
251,24927,-0.4385907101579708,1,3,-1.0877903076009825,-0.4195424521648901,4.845647,100,-1.3137250447519064,-0.8375241498640996,4,2005,25000000,5.5,0,-0.350089
252,13521,-0.2928878821467219,1,3,-1.4712344406532527,-0.240058248218392,4.817052,102,-1.322150329553575,-0.982966625761342,1,2005,30000000,5.2,1,0.659084067
253,71722,-0.2928878821467219,1,5,0.3181715135906754,-0.527232974532789,8.345866,102,-0.2824139084269599,-0.2408223561054237,4,2005,22000000,6.6,0,-0.432601136
254,19714,2.402614436061382,0,2,1.3406892017300642,-0.8072283326893259,4.568999,139,-1.3952371339217624,-0.9039972014906404,6,2005,14200000,7.4,0,-0.994480423
255,17129,-0.2928878821467219,0,4,-2.749381550827488,1.5547837912465885,4.980191,102,-1.27408274650551,-0.9369595721897788,0,2005,80000000,4.2,0,-0.976352238
256,8626,0.7998833279376444,1,5,-1.3434197296358297,-0.240058248218392,7.892677,117,-0.4159423712345629,-1.0453847319788594,6,2005,30000000,5.3,0,-0.991616833
257,20947,-0.3657392961523464,0,3,0.7016156466429468,-1.173376108740182,5.354783,101,-1.1637122522083718,-0.8882747244801811,1,2005,4000000,6.9,0,-0.78376025
258,19715,-0.4385907101579708,1,5,0.7016156466429468,-0.9938919047936838,4.307106,100,-1.472401782026795,-0.9039844500899832,4,2005,9000000,6.9,1,1.084665889
259,22973,-1.677064748253586,0,4,-1.7268638626881,-0.8144077008471858,5.026855,83,-1.2603335774205275,-0.8624403867484773,9,2005,14000000,5.0,1,0.164146143
260,8649,-0.5842935381692197,1,5,-1.4712344406532527,-1.1805554768980415,3.743679,98,-1.6384109773389042,-1.0450914497637414,9,2005,3800000,5.2,0,-0.955862368
261,17195,-2.187024646292957,0,0,-0.9599755965835594,-0.060574044271894,11.836827,76,0.7461694332942503,-0.9361179797463964,2,2005,35000000,5.6,0,-0.444357771
262,25853,-0.8756991941917174,0,5,1.21287449071264,-1.2092729495294816,6.081201,94,-0.9496790808476956,-0.8257163528554335,5,2005,3000000,7.3,0,-0.029212333
263,16769,0.1442206018870245,1,5,0.8294303576603699,-1.072864954530143,4.465962,108,-1.425596150187177,-0.9415500764264092,4,2005,6800000,7.0,0,-0.992716765
264,7539,-0.4385907101579708,1,5,0.0625420915558294,-1.1913245291348318,4.456904,100,-1.4282650164132136,-1.059245504493352,4,2005,3500000,6.4,0,-0.971077714
265,2382,-0.4385907101579708,1,4,0.3181715135906754,-1.2272213699241312,7.113961,100,-0.6453847240800328,-1.1250044776830834,4,2005,2500000,6.6,0,-0.9011436
266,252584,2.402614436061382,1,5,1.8519480457997572,0.118910159674604,7.735233,139,-0.4623319687276183,2.0654214695764157,0,2006,40000000,7.8,1,0.271665875
267,308388,0.217072015892649,1,4,0.5738009356255227,-0.060574044271894,13.102384,109,1.119055537779139,2.777000631856769,4,2006,35000000,6.8,1,2.564013143
268,75238,-0.0014822261242242,1,5,1.085059779695217,-1.2918356833448703,12.155115,106,0.8399504107012628,-0.1959884313943327,6,2006,700000,7.2,1,2.849961429
269,197811,2.329763022055757,1,4,0.7016156466429468,1.7342679951930864,14.043416,138,1.396322983398438,1.366989001373745,4,2006,85000000,6.9,0,-0.256178247
270,125579,-0.0743336401298487,1,4,0.0625420915558294,-0.5990266561113882,6.916201,105,-0.7036531039498698,0.4459298290951535,4,2006,20000000,6.4,0,-0.88301325
271,199003,-0.1471850541354731,1,4,-0.448716752513865,1.7342679951930864,2.238808,104,-2.0818090107283744,1.3821886709572546,0,2006,85000000,6.0,0,-0.264536294
272,76333,0.7998833279376444,1,4,0.7016156466429468,-0.060574044271894,7.82187,117,-0.4368050794336101,-0.1820256476745816,4,2006,35000000,6.9,0,-0.7869066
273,290361,1.6741002960051374,1,5,1.5963186237649103,0.2983943636211021,13.393548,129,1.204844648602466,2.5471311322074977,5,2006,45000000,7.6,1,0.966966556
274,257380,2.6940200920838797,0,5,1.4685039127474873,-0.4195424521648901,12.60853,143,0.973545462575667,2.126577187128859,6,2006,25000000,7.5,1,0.37211348
275,59869,-1.0942534362085907,1,5,-0.576531463531288,-0.7426140192685866,10.516112,91,0.3570314715234577,-0.3919647080964823,9,2006,16000000,5.9,1,1.469860188
276,125910,0.217072015892649,0,5,0.4459862246080996,-0.706717178479287,7.906434,109,-0.411888982774463,0.4501505427127221,0,2006,17000000,6.7,1,1.097807706
277,174575,-0.2928878821467219,1,3,1.085059779695217,-0.4554392929541897,11.697604,102,0.7051485056515607,1.070697455700562,6,2006,24000000,7.2,1,1.927955958
278,263834,0.0713691878814001,1,4,0.0625420915558294,1.1958153833535925,9.796552,107,0.1450189542341172,2.2088747269711178,4,2006,70000000,6.4,1,0.962223329
279,108341,-0.0014822261242242,1,4,-0.7043461745487122,0.5496722491461994,6.327193,106,-0.8771995334117074,0.2261211845644973,4,2006,52000000,5.8,1,1.282755288
280,71344,-1.2399562642198394,1,4,-0.7043461745487122,-0.6708203376899874,7.810301,89,-0.440213791441671,-0.2456423855538857,4,2006,18000000,5.8,1,1.278428389
281,140305,0.1442206018870245,1,4,0.3181715135906754,1.2855574853268414,6.936688,108,-0.6976167755801622,0.6337069551746548,0,2006,72500000,6.6,1,1.044322441
282,275930,0.2899234298982734,0,5,1.8519480457997572,-0.3477487705862909,11.15092,110,0.5440724994786132,2.363115669321902,5,2006,27000000,7.8,0,-0.166870852
283,79512,-1.0942534362085907,1,3,0.3181715135906754,1.3752995873000904,15.402378,91,1.7967301134787048,-0.141488944985003,2,2006,75000000,6.6,0,-0.0178532
284,60034,1.746951710010762,1,4,0.1903568025732524,1.1958153833535925,7.739633,130,-0.4610355444182165,-0.3898607269880266,6,2006,70000000,6.5,1,0.476656514
285,110788,-0.9485506081973418,1,4,0.1903568025732524,-0.4913361337434893,7.06088,93,-0.6610246101635219,0.2573238619729273,4,2006,23000000,6.5,1,0.579282826
286,55548,0.7270319139320199,1,5,0.8294303576603699,-0.7785108600578862,7.050403,116,-0.6641115732293403,-0.4470635103367054,6,2006,15000000,7.0,0,-0.373542
287,32861,0.5813290859207711,0,5,-2.749381550827488,1.1958153833535925,15.321902,114,1.773018512859747,-0.7363545370490268,6,2006,70000000,4.2,0,-0.9146952
288,49145,-0.5114421241635952,0,3,-1.0877903076009825,1.0163311794070944,11.511424,99,0.6502920788505581,-0.5287107287454414,1,2006,65000000,5.5,1,0.103477308
289,50115,1.8198031240163863,1,3,0.9572450686777928,1.0163311794070944,5.401746,131,-1.149874985198728,-0.5163418701078537,6,2006,65000000,7.1,0,-0.330071323
290,112350,-0.1471850541354731,1,3,-1.5990491516706768,2.2727206070325807,9.851133,104,0.1611008031503572,0.2772415497996406,0,2006,100000000,5.1,0,-0.24969837
291,94464,-0.4385907101579708,1,5,0.9572450686777928,-1.0046609570304736,11.643026,100,0.6890675406609866,0.0491699976430495,2,2006,8700000,7.1,0,-0.367630345
292,84057,0.2899234298982734,1,4,-0.9599755965835594,1.1958153833535925,8.704554,110,-0.1767293987245317,-0.0835338289975432,6,2006,70000000,5.6,0,-0.395926157
293,28807,-0.3657392961523464,1,6,0.1903568025732524,-1.245169790318781,11.547748,101,0.6609946508084463,-0.788048715313749,6,2006,2000000,6.5,0,-0.007354
294,139014,2.5483172640726304,1,5,1.9797627568171816,-0.6349234969006877,11.649588,141,0.6910009807333258,0.6172448969260715,6,2006,19000000,7.9,0,-0.275995684
295,208393,-1.3128076782254638,1,5,0.8294303576603699,-0.8862013824257851,12.627593,88,0.9791622208961496,1.5019243231293664,0,2006,12000000,7.0,1,1.319156167
296,196901,0.5084776719151467,1,4,1.5963186237649103,0.0471164780960048,10.798092,113,0.4401145912427979,1.3553852267755957,4,2006,38000000,7.6,1,0.056257263
297,70654,1.6741002960051374,1,4,-0.448716752513865,0.944537497828495,13.332102,129,1.1867400831216717,-0.2544408520074275,6,2006,63000000,6.0,1,0.115537984
298,52356,1.0184375699545176,1,3,1.21287449071264,0.118910159674604,13.876881,120,1.347254796497025,-0.4877659812348289,1,2006,40000000,7.3,1,1.040314125
299,121026,-0.5114421241635952,1,3,0.5738009356255227,0.118910159674604,12.589019,99,0.967796704689136,0.3878727019024352,6,2006,40000000,6.8,1,0.308252775
300,136214,-1.677064748253586,1,3,0.5738009356255227,1.5547837912465885,9.382953,83,0.0231553637922445,0.5815409750856123,2,2006,80000000,6.8,1,0.93774175
301,154942,1.236991811971391,0,5,1.7241333347823344,-1.1015824271615826,9.424157,123,0.0352957881660142,0.8203492065956557,3,2006,6000000,7.7,1,1.934310167
302,169745,-0.0014822261242242,1,5,0.4459862246080996,0.4778785675676001,12.496805,106,0.940626597582961,1.0091081905257695,0,2006,50000000,6.7,1,0.2463775
303,87699,0.3627748439038978,1,5,1.5963186237649103,-0.7785108600578862,10.527141,111,0.3602810769117287,-0.0370932278036315,6,2006,15000000,7.6,1,1.1044756
304,73282,-1.3128076782254638,1,4,-2.4937521287926403,-0.240058248218392,11.096655,88,0.5280837573991398,-0.2209301710800249,0,2006,30000000,4.4,0,-0.383301133
305,89482,1.0184375699545176,1,4,1.21287449071264,-0.9579950640043844,9.604564,120,0.0884512473447042,-0.0143574804316533,1,2006,10000000,7.3,0,-0.4509577
306,69721,-1.0214020222029665,0,3,-0.8321608855661352,-0.1682645666397928,12.042646,92,0.8068123321435121,-0.2663379088206948,4,2006,32000000,5.7,1,1.506187281
307,67309,-1.0214020222029665,0,5,1.3406892017300642,-0.7785108600578862,8.593087,92,-0.2095722461100045,-0.297094287206119,5,2006,15000000,7.4,1,0.167244667
308,33023,-0.4385907101579708,1,3,-1.3434197296358297,-0.8862013824257851,11.29062,100,0.5852339713021181,-0.7342888101425431,4,2006,12000000,5.3,1,0.549643
309,28911,-1.0214020222029665,1,4,-2.1103079957403703,-0.5990266561113882,6.679168,92,-0.7734929547067828,-0.786722569645389,0,2006,20000000,4.7,0,-0.0578343
310,57005,0.2899234298982734,1,5,-0.0652726194615947,-0.6887687580846371,7.481125,110,-0.5372028297306756,-0.4284847195790092,4,2006,17500000,6.3,1,0.096296229
311,42905,-1.8956189902704592,1,4,-0.9599755965835594,-0.1323677258504932,10.318021,80,0.298665565188527,-0.6082794688470364,0,2006,33000000,5.6,1,0.747024061
312,99473,-1.677064748253586,1,4,-1.5990491516706768,0.2983943636211021,13.096692,83,1.117378436149794,0.1130417635354998,4,2006,45000000,5.1,1,1.015791556
313,62338,-0.6571449521748441,1,4,-0.9599755965835594,0.4778785675676001,9.438013,97,0.0393783461730757,-0.3604814998735915,4,2006,50000000,5.6,1,0.77430384
314,71751,-0.7299963661804685,0,4,0.4459862246080996,-1.173376108740182,8.16339,96,-0.3361789816729569,-0.2404525654863618,4,2006,4000000,6.7,1,1.63142925
315,32558,-0.9485506081973418,1,5,-1.3434197296358297,-0.9579950640043844,11.951258,93,0.7798855992372384,-0.7402182114481908,9,2006,10000000,5.3,0,-0.2974197
316,39969,-1.3856590922310883,1,4,-1.982493284722947,-0.5631298153220885,5.756379,87,-1.0453852483541692,-0.6457175811768894,0,2006,21000000,4.8,0,-0.977127905
317,48536,-1.3128076782254638,1,5,1.3406892017300642,-1.2810666311080807,5.213094,88,-1.2054597667481035,-0.5364763317457413,4,2006,1000000,7.4,0,-0.683004
318,65342,1.0184375699545176,0,5,1.21287449071264,-0.8503045416364854,6.980486,120,-0.6847120501476223,-0.3221762922990417,4,2006,13000000,7.3,0,-0.626355692
319,33669,2.839722920095128,0,5,-1.0877903076009825,-0.706717178479287,6.242588,145,-0.9021277103882832,-0.7260514053179228,4,2006,17000000,5.5,0,-0.983801176
320,56128,-0.7299963661804685,1,4,-1.5990491516706768,-0.240058248218392,12.819565,96,1.035725213515347,-0.4396676979554674,4,2006,30000000,5.1,0,-0.248990167
321,30288,1.4555460539882643,1,5,0.1903568025732524,-0.3118519297969913,7.464981,126,-0.5419595283786258,-0.7691638909402775,3,2006,28000000,6.5,0,-0.485170643
322,35771,1.38269463998264,1,4,0.7016156466429468,-0.240058248218392,5.025475,125,-1.2607401832266585,-0.6992479611362638,5,2006,30000000,6.9,1,0.2810941
323,26907,-1.5313619202423372,1,4,-1.5990491516706768,-0.9938919047936838,4.854551,85,-1.311101553376699,-0.8122763765626321,9,2006,9000000,5.1,1,1.565164444
324,24641,-1.6042133342479616,1,5,-0.8321608855661352,-1.2631182107134309,8.956081,84,-0.1026190084356943,-0.8411710504520894,4,2006,1500000,5.7,0,-0.896084667
325,116840,-0.2928878821467219,1,4,0.3181715135906754,0.5496722491461994,11.887779,102,0.7611820267971224,0.3344953387509485,0,2006,52000000,6.6,0,-0.290701173
326,51779,-0.0743336401298487,1,4,-0.7043461745487122,0.4778785675676001,6.500892,105,-0.8260205320210782,-0.495123539414095,5,2006,50000000,5.8,0,-0.02497622
327,71458,0.2899234298982734,1,4,-0.9599755965835594,0.6214659307247986,8.570085,110,-0.2163495988292905,-0.2441887258789527,4,2006,54000000,5.6,1,0.400520556
